Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Ряжская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483					
11	Число полученных открепительных  удостоверений	265	10	10	10	10	5	10	10	10	20	15	10	10	10	10	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	Число выданных открепительных удостоверений	100	10	2	3	9	0	8	3	1	15	9	1	6	5	5	4	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	135	5	2	5	9	3	7	11	4	3	4	8	1	3	6	2	2	2	0	2	2	1	2	5	5	2	1	2	4	1	5	4	3	3	6	6	4					
14	Число неиспользованных открепительных удостоверений	165	0	8	7	1	5	2	7	9	5	6	9	4	5	5	6	4	3	5	5	3	5	5	5	5	5	5	5	5	5	5	3	5	5	2	1	0					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	. Глазьев Сергей Юрьевич	404	21	35	19	15	7	24	16	22	46	12	24	22	27	15	17	1	17	9	1	3	10	3	4	1	0	1	2	0	4	2	5	0	2	10	1	6					
		2.97%	3.27%	6.16%	3.50%	2.04%	5.43%	3.40%	2.58%	3.68%	3.78%	2.19%	3.77%	3.51%	4.08%	2.85%	2.87%	0.38%	5.67%	2.11%	0.53%	3.16%	6.41%	1.53%	2.55%	1.01%	0.00%	0.55%	1.18%	0.00%	1.57%	0.62%	2.53%	0.00%	1.43%	3.64%	0.53%	1.38%					
19	. Малышкин Олег Александрович	309	27	12	15	23	3	9	15	4	23	15	21	7	16	2	7	4	8	12	5	2	7	2	7	2	4	3	8	1	4	17	5	3	4	3	4	5					
		2.27%	4.20%	2.11%	2.76%	3.12%	2.33%	1.27%	2.42%	0.67%	1.89%	2.74%	3.30%	1.12%	2.42%	0.38%	1.18%	1.54%	2.67%	2.82%	2.65%	2.11%	4.49%	1.02%	4.46%	2.02%	5.80%	1.65%	4.71%	1.79%	1.57%	5.31%	2.53%	3.49%	2.86%	1.09%	2.11%	1.15%					
20	. Миронов Сергей Михайлович	109	4	2	2	0	6	4	6	4	4	7	12	7	3	3	4	1	4	4	4	1	0	0	1	4	2	0	2	1	2	4	1	2	2	0	3	3					
		0.80%	0.62%	0.35%	0.37%	0.00%	4.65%	0.57%	0.97%	0.67%	0.33%	1.28%	1.88%	1.12%	0.45%	0.57%	0.68%	0.38%	1.33%	0.94%	2.12%	1.05%	0.00%	0.00%	0.64%	4.04%	2.90%	0.00%	1.18%	1.79%	0.78%	1.25%	0.51%	2.33%	1.43%	0.00%	1.58%	0.69%					
21	. Путин Владимир Владимирович	10334	486	414	430	582	74	553	469	451	945	407	455	424	483	416	444	184	220	348	132	67	119	154	119	86	56	148	147	40	183	239	153	75	111	231	137	352					
		75.94%	75.58%	72.89%	79.19%	79.08%	57.36%	78.33%	75.52%	75.42%	77.59%	74.27%	71.43%	67.73%	72.96%	78.94%	75.00%	70.77%	73.33%	81.69%	69.84%	70.53%	76.28%	78.57%	75.80%	86.87%	81.16%	81.32%	86.47%	71.43%	71.76%	74.69%	77.27%	87.21%	79.29%	84.00%	72.11%	80.73%					
22	. Хакамада Ирина Муцуовна	220	21	6	11	20	6	15	7	2	20	1	12	13	20	12	14	2	3	4	2	0	1	2	3	0	1	2	1	1	3	2	1	0	2	2	1	7					
		1.62%	3.27%	1.06%	2.03%	2.72%	4.65%	2.12%	1.13%	0.33%	1.64%	0.18%	1.88%	2.08%	3.02%	2.28%	2.36%	0.77%	1.00%	0.94%	1.06%	0.00%	0.64%	1.02%	1.91%	0.00%	1.45%	1.10%	0.59%	1.79%	1.18%	0.62%	0.51%	0.00%	1.43%	0.73%	0.53%	1.61%					
23	. Харитонов Николай Михайлович	1704	62	71	48	65	14	69	85	95	135	92	88	119	81	59	82	56	39	35	35	17	13	32	19	5	4	23	7	11	55	50	26	2	18	21	20	51					
		12.52%	9.64%	12.50%	8.84%	8.83%	10.85%	9.77%	13.69%	15.89%	11.08%	16.79%	13.81%	19.01%	12.24%	11.20%	13.85%	21.54%	13.00%	8.22%	18.52%	17.89%	8.33%	16.33%	12.10%	5.05%	5.80%	12.64%	4.12%	19.64%	21.57%	15.62%	13.13%	2.33%	12.86%	7.64%	10.53%	11.70%					
																																											
24	Против всех	310	16	18	12	29	4	22	14	14	37	6	11	27	19	20	13	6	3	2	2	2	2	0	1	1	0	4	1	2	4	4	3	1	1	4	3	2					
		2.28%	2.49%	3.17%	2.21%	3.94%	3.10%	3.12%	2.25%	2.34%	3.04%	1.09%	1.73%	4.31%	2.87%	3.80%	2.20%	2.31%	1.00%	0.47%	1.06%	2.11%	1.28%	0.00%	0.64%	1.01%	0.00%	2.20%	0.59%	3.57%	1.57%	1.25%	1.52%	1.16%	0.71%	1.45%	1.58%	0.46%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
