Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Дзержинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	189	8	9	8	9	7	8	9	9	3	5	14	3	3	4	3	4	3	7	3	3	3	6	3	3	8	3	3	8	3	3	3	7	4	4	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	170	7	9	8	9	7	6	9	9	3	5	14	3	3	4	3	4	3	7	3	1	1	5	0	3	8	2	0	8	2	2	3	7	3	4	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	61	6	3	2	4	1	0	3	2	1	0	5	1	1	0	0	2	1	3	0	0	1	2	0	1	2	0	1	0	0	2	1	4	8	0	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	19	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	0	0	1	3	0	1	1	0	0	1	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	1	3	2	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	292	12	12	9	13	10	9	22	17	0	5	15	1	1	11	0	10	2	11	7	6	7	11	3	1	19	0	0	42	7	3	1	16	5	3	1	0					
		3.26%	2.78%	2.26%	1.65%	2.43%	3.29%	2.55%	2.93%	2.73%	0.00%	1.56%	4.92%	1.20%	1.85%	9.09%	0.00%	3.21%	1.79%	2.55%	3.61%	7.32%	10.00%	4.45%	4.62%	1.52%	5.60%	0.00%	0.00%	7.30%	5.07%	1.82%	0.91%	3.90%	3.09%	2.26%	1.92%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	0	2	2	1	3	0	10	4	0	0	0	0	0	0	2	3	0	1	0	0	0	5	0	0	0	0	0	3	0	0	0	1	0	0	0	0					
		0.41%	0.00%	0.38%	0.37%	0.19%	0.99%	0.00%	1.33%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.57%	0.96%	0.00%	0.23%	0.00%	0.00%	0.00%	2.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0					
		0.08%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	3.08%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.92%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1501	90	83	96	87	68	62	118	109	13	27	34	11	11	22	17	13	20	96	24	10	20	32	28	12	78	3	3	104	45	24	11	73	21	23	6	7					
		16.74%	20.88%	15.63%	17.65%	16.26%	22.37%	17.56%	15.69%	17.52%	12.87%	8.41%	11.15%	13.25%	20.37%	18.18%	13.39%	4.17%	17.86%	22.22%	12.37%	12.20%	28.57%	12.96%	43.08%	18.18%	23.01%	12.50%	10.71%	18.09%	32.61%	14.55%	10.00%	17.80%	12.96%	17.29%	11.54%	10.61%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	56	1	3	2	0	3	2	12	3	0	0	1	0	0	1	0	0	0	1	1	0	0	3	0	0	5	0	0	7	0	1	0	5	3	2	0	0					
		0.62%	0.23%	0.56%	0.37%	0.00%	0.99%	0.57%	1.60%	0.48%	0.00%	0.00%	0.33%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.23%	0.52%	0.00%	0.00%	1.21%	0.00%	0.00%	1.47%	0.00%	0.00%	1.22%	0.00%	0.61%	0.00%	1.22%	1.85%	1.50%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	2	0	0	1	1	2	0	3	0	1	1	1	0	1	0	0	0	1	1	2	0	1	0	0	0	0	0	1	0	0	0	2	0	1	2	0					
		0.27%	0.46%	0.00%	0.00%	0.19%	0.33%	0.57%	0.00%	0.48%	0.00%	0.31%	0.33%	1.20%	0.00%	0.83%	0.00%	0.00%	0.00%	0.23%	0.52%	2.44%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.49%	0.00%	0.75%	3.85%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	886	50	52	68	64	26	43	70	76	6	21	18	13	9	13	14	29	7	31	31	6	6	28	7	6	12	1	1	43	13	18	7	47	17	15	5	13					
		9.88%	11.60%	9.79%	12.50%	11.96%	8.55%	12.18%	9.31%	12.22%	5.94%	6.54%	5.90%	15.66%	16.67%	10.74%	11.02%	9.29%	6.25%	7.18%	15.98%	7.32%	8.57%	11.34%	10.77%	9.09%	3.54%	4.17%	3.57%	7.48%	9.42%	10.91%	6.36%	11.46%	10.49%	11.28%	9.62%	19.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	795	43	60	82	58	18	28	53	45	2	15	31	10	6	11	7	14	17	33	30	4	6	22	2	0	34	3	7	48	21	11	2	36	4	11	9	12					
		8.87%	9.98%	11.30%	15.07%	10.84%	5.92%	7.93%	7.05%	7.23%	1.98%	4.67%	10.16%	12.05%	11.11%	9.09%	5.51%	4.49%	15.18%	7.64%	15.46%	4.88%	8.57%	8.91%	3.08%	0.00%	10.03%	12.50%	25.00%	8.35%	15.22%	6.67%	1.82%	8.78%	2.47%	8.27%	17.31%	18.18%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	4	3	1	2	1	0	1	0	1	0	2	0	0	2	0	1	0	3	2	1	0	2	0	0	3	0	0	3	3	0	1	2	0	1	0	1					
		0.45%	0.93%	0.56%	0.18%	0.37%	0.33%	0.00%	0.13%	0.00%	0.99%	0.00%	0.66%	0.00%	0.00%	1.65%	0.00%	0.32%	0.00%	0.69%	1.03%	1.22%	0.00%	0.81%	0.00%	0.00%	0.88%	0.00%	0.00%	0.52%	2.17%	0.00%	0.91%	0.49%	0.00%	0.75%	0.00%	1.52%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5222	225	314	279	303	169	200	455	356	78	243	198	47	27	60	85	240	65	244	95	53	30	138	23	47	184	17	17	318	48	107	87	221	112	77	28	32					
		58.24%	52.20%	59.13%	51.29%	56.64%	55.59%	56.66%	60.51%	57.23%	77.23%	75.70%	64.92%	56.63%	50.00%	49.59%	66.93%	76.92%	58.04%	56.48%	48.97%	64.63%	42.86%	55.87%	35.38%	71.21%	54.28%	70.83%	60.71%	55.30%	34.78%	64.85%	79.09%	53.90%	69.14%	57.89%	53.85%	48.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	26	2	1	2	1	1	2	3	4	0	1	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0					
		0.29%	0.46%	0.19%	0.37%	0.19%	0.33%	0.57%	0.40%	0.64%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.46%	0.52%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.72%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
