Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Мошковская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733					
		1.49%	1.88%	1.19%	1.22%	1.91%	0.89%	1.53%	0.92%	2.08%	0.86%	3.37%	4.05%	1.04%	1.43%	2.05%	4.37%	6.66%	0.0%	0.0%	2.85%	0.81%	0.59%	0.32%	0.63%	0.0%	2.65%	1.42%	2.15%	0.28%	1.02%	1.75%	0.92%	0.57%	2.48%	2.24%	0.72%	1.10%	0.81%	6.93%	3.00%	3.64%	0.98%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	282	10	36	33	28	7	9	4	13	3	2	4	29	27	6	6	1	0	2	1	3	3	6	0	0	0	5	1	6	0	0	4	6	1	1	10	0	0	2	5	0	8					
		1.69%	1.88%	2.69%	2.51%	2.67%	0.89%	1.06%	1.23%	1.93%	2.60%	1.35%	2.70%	2.32%	2.98%	2.46%	1.87%	1.33%	0.0%	1.14%	0.71%	0.81%	1.78%	1.92%	0.0%	0.0%	0.0%	1.42%	1.07%	1.69%	0.0%	0.0%	0.92%	0.57%	0.24%	1.12%	1.80%	0.0%	0.0%	1.15%	1.36%	0.0%	7.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	486	11	31	36	31	14	25	12	14	7	17	2	40	39	7	11	1	3	14	8	8	2	7	2	0	3	13	2	8	1	5	12	23	11	6	18	18	7	3	9	5	0					
		2.92%	2.07%	2.32%	2.74%	2.96%	1.79%	2.95%	3.70%	2.08%	6.08%	11.48%	1.35%	3.2%	4.31%	2.88%	3.43%	1.33%	2.52%	8.04%	5.71%	2.17%	1.19%	2.24%	1.26%	0.0%	1.32%	3.69%	2.15%	2.25%	1.02%	4.38%	2.77%	2.19%	2.73%	6.74%	3.24%	4.97%	5.69%	1.73%	2.45%	3.64%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	332	7	29	37	22	13	17	13	11	3	4	7	42	26	6	2	0	2	6	0	1	0	6	1	0	2	7	2	9	0	1	7	11	14	1	3	0	3	0	10	5	2					
		1.99%	1.31%	2.17%	2.82%	2.10%	1.66%	2.00%	4.01%	1.63%	2.60%	2.70%	4.72%	3.36%	2.87%	2.46%	0.62%	0.0%	1.68%	3.44%	0.0%	0.27%	0.0%	1.92%	0.63%	0.0%	0.88%	1.98%	2.15%	2.54%	0.0%	0.87%	1.61%	1.04%	3.48%	1.12%	0.54%	0.0%	2.43%	0.0%	2.73%	3.64%	1.96%					
22	"5. ""За Русь Святую"""	165	5	6	6	11	5	9	4	13	3	4	3	9	10	1	5	0	0	0	1	1	0	1	0	1	0	3	4	10	1	0	19	16	3	0	0	10	0	0	1	0	0					
		0.99%	0.94%	0.44%	0.45%	1.05%	0.63%	1.06%	1.23%	1.93%	2.60%	2.70%	2.02%	0.72%	1.10%	0.41%	1.56%	0.0%	0.0%	0.0%	0.71%	0.27%	0.0%	0.32%	0.0%	1.16%	0.0%	0.85%	4.30%	2.82%	1.02%	0.0%	4.38%	1.52%	0.74%	0.0%	0.0%	2.76%	0.0%	0.0%	0.27%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	54	2	1	1	9	1	5	2	1	1	0	1	3	6	2	0	0	0	1	0	1	0	7	0	0	0	4	1	0	0	0	0	1	1	0	2	0	0	1	0	0	0					
		0.32%	0.37%	0.07%	0.07%	0.86%	0.12%	0.59%	0.61%	0.14%	0.86%	0.0%	0.67%	0.24%	0.66%	0.82%	0.0%	0.0%	0.0%	0.57%	0.0%	0.27%	0.0%	2.24%	0.0%	0.0%	0.0%	1.13%	1.07%	0.0%	0.0%	0.0%	0.0%	0.09%	0.24%	0.0%	0.36%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	80	3	8	9	10	1	0	3	1	0	0	1	9	4	1	2	1	0	1	0	2	0	1	0	0	2	3	0	2	0	0	0	5	2	0	6	0	0	1	2	0	0					
		0.48%	0.56%	0.59%	0.68%	0.95%	0.12%	0.0%	0.92%	0.14%	0.0%	0.0%	0.67%	0.72%	0.44%	0.41%	0.62%	1.33%	0.0%	0.57%	0.0%	0.54%	0.0%	0.32%	0.0%	0.0%	0.88%	0.85%	0.0%	0.56%	0.0%	0.0%	0.0%	0.47%	0.49%	0.0%	1.08%	0.0%	0.0%	0.57%	0.54%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	47	1	3	1	5	3	1	3	6	0	3	0	0	4	0	1	0	0	0	3	0	0	1	3	2	1	2	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0					
		0.28%	0.18%	0.22%	0.07%	0.47%	0.38%	0.11%	0.92%	0.89%	0.0%	2.02%	0.0%	0.0%	0.44%	0.0%	0.31%	0.0%	0.0%	0.0%	2.14%	0.0%	0.0%	0.32%	1.89%	2.32%	0.44%	0.56%	1.07%	0.0%	0.0%	0.0%	0.23%	0.0%	0.24%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	2	1	1	7	3	0	1	2	0	0	1	5	3	0	0	0	2	1	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0					
		0.21%	0.37%	0.07%	0.07%	0.66%	0.38%	0.0%	0.30%	0.29%	0.0%	0.0%	0.67%	0.4%	0.33%	0.0%	0.0%	0.0%	1.68%	0.57%	0.0%	0.27%	0.0%	0.32%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	565	7	45	16	19	20	17	8	22	7	5	3	32	26	14	6	3	4	5	12	20	11	35	11	2	21	12	1	22	10	2	15	30	12	6	22	23	18	3	10	7	1					
		3.40%	1.31%	3.37%	1.22%	1.81%	2.55%	2.00%	2.46%	3.27%	6.08%	3.37%	2.02%	2.56%	2.87%	5.76%	1.87%	4.0%	3.36%	2.87%	8.57%	5.43%	6.54%	11.21%	6.96%	2.32%	9.29%	3.40%	1.07%	6.21%	10.20%	1.75%	3.46%	2.85%	2.98%	6.74%	3.97%	6.35%	14.63%	1.73%	2.73%	5.10%	0.98%					
28	"11. ""Истинные патриоты России"""	17	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	3	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.10%	0.18%	0.07%	0.07%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.41%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.89%	0.0%	0.88%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	240	9	23	21	16	2	9	1	7	0	4	3	9	7	11	5	2	1	4	0	4	1	7	5	1	1	9	5	9	0	2	3	7	2	2	24	0	6	5	5	8	0					
		1.44%	1.69%	1.72%	1.60%	1.52%	0.25%	1.06%	0.30%	1.04%	0.0%	2.70%	2.02%	0.72%	0.77%	4.52%	1.56%	2.66%	0.84%	2.29%	0.0%	1.08%	0.59%	2.24%	3.16%	1.16%	0.44%	2.55%	5.37%	2.54%	0.0%	1.75%	0.69%	0.66%	0.49%	2.24%	4.33%	0.0%	4.87%	2.89%	1.36%	5.83%	0.0%					
30	"13. ""Демократическая партия России"""	53	3	1	4	1	2	2	1	0	0	1	0	0	4	1	0	0	1	2	0	8	0	0	0	0	0	1	2	1	0	0	0	4	1	0	1	3	0	2	4	2	1					
		0.31%	0.56%	0.07%	0.30%	0.09%	0.25%	0.23%	0.30%	0.0%	0.0%	0.67%	0.0%	0.0%	0.44%	0.41%	0.0%	0.0%	0.84%	1.14%	0.0%	2.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	2.15%	0.28%	0.0%	0.0%	0.0%	0.38%	0.24%	0.0%	0.18%	0.82%	0.0%	1.15%	1.09%	1.45%	0.98%					
31	"14. ""Великая Россия - Евразийский Союз"""	51	1	0	3	1	0	2	0	4	0	0	0	3	0	0	0	1	1	0	4	0	0	0	0	0	0	2	0	0	0	0	4	14	1	0	6	1	1	0	2	0	0					
		0.30%	0.18%	0.0%	0.22%	0.09%	0.0%	0.23%	0.0%	0.59%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	1.33%	0.84%	0.0%	2.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.92%	1.33%	0.24%	0.0%	1.08%	0.27%	0.81%	0.0%	0.54%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	26	2	1	2	3	4	0	0	1	0	0	0	3	2	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0					
		0.15%	0.37%	0.07%	0.15%	0.28%	0.51%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.24%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	798	18	55	70	52	35	51	20	37	2	1	11	96	51	11	17	7	5	3	9	8	8	19	8	1	2	9	2	22	0	0	28	47	35	0	26	5	2	18	6	0	1					
		4.80%	3.38%	4.11%	5.34%	4.97%	4.47%	6.02%	6.17%	5.50%	1.73%	0.67%	7.43%	7.68%	5.64%	4.52%	5.31%	9.33%	4.20%	1.72%	6.42%	2.17%	4.76%	6.08%	5.06%	1.16%	0.88%	2.55%	2.15%	6.21%	0.0%	0.0%	6.46%	4.48%	8.70%	0.0%	4.69%	1.38%	1.62%	10.40%	1.63%	0.0%	0.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	66	1	2	7	2	3	3	1	0	0	2	1	2	4	3	0	0	0	0	1	5	1	3	2	2	2	2	2	1	0	2	0	3	0	0	1	1	0	2	1	3	1					
		0.39%	0.18%	0.14%	0.53%	0.19%	0.38%	0.35%	0.30%	0.0%	0.0%	1.35%	0.67%	0.16%	0.44%	1.23%	0.0%	0.0%	0.0%	0.0%	0.71%	1.35%	0.59%	0.96%	1.26%	2.32%	0.88%	0.56%	2.15%	0.28%	0.0%	1.75%	0.0%	0.28%	0.0%	0.0%	0.18%	0.27%	0.0%	1.15%	0.27%	2.18%	0.98%					
35	"18. ""ЛДПР"""	2260	129	174	158	153	105	105	44	82	34	23	22	184	124	26	42	5	19	19	15	46	23	54	36	15	29	40	6	37	12	17	39	117	68	13	64	35	26	20	64	26	10					
		13.61%	24.29%	13.03%	12.06%	14.62%	13.42%	12.41%	13.58%	12.20%	29.56%	15.54%	14.86%	14.72%	13.71%	10.69%	13.12%	6.66%	15.96%	10.91%	10.71%	12.5%	13.69%	17.30%	22.78%	17.44%	12.83%	11.36%	6.45%	10.45%	12.24%	14.91%	9.00%	11.15%	16.91%	14.60%	11.55%	9.66%	21.13%	11.56%	17.48%	18.97%	9.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	343	14	21	34	31	20	21	9	11	1	3	1	25	19	5	7	1	1	6	1	6	2	1	4	4	5	7	2	11	3	0	8	18	2	3	11	11	1	2	3	5	3					
		2.06%	2.63%	1.57%	2.59%	2.96%	2.55%	2.48%	2.77%	1.63%	0.86%	2.02%	0.67%	2.0%	2.10%	2.05%	2.18%	1.33%	0.84%	3.44%	0.71%	1.63%	1.19%	0.32%	2.53%	4.65%	2.21%	1.98%	2.15%	3.10%	3.06%	0.0%	1.84%	1.71%	0.49%	3.37%	1.98%	3.03%	0.81%	1.15%	0.81%	3.64%	2.94%					
37	"20. ""Политическая партия ""Единая Россия"""	5440	189	524	551	379	241	272	82	236	13	29	41	469	327	85	126	37	27	76	41	58	57	53	30	40	45	91	25	101	14	25	118	317	152	17	221	81	10	42	126	35	37					
		32.76%	35.59%	39.25%	42.06%	36.23%	30.81%	32.15%	25.30%	35.11%	11.30%	19.59%	27.70%	37.52%	36.17%	34.97%	39.37%	49.33%	22.68%	43.67%	29.28%	15.76%	33.92%	16.98%	18.98%	46.51%	19.91%	25.85%	26.88%	28.53%	14.28%	21.92%	27.25%	30.21%	37.81%	19.10%	39.89%	22.37%	8.13%	24.27%	34.42%	25.54%	36.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	0	5	0	5	0	6	0	2	0	2	0	2	3	0	1	1	3	0	2	2	0	2	0	0	0	2	0	1	0	0	0	0	0	0	4	1	0	0	0	2	0					
		0.27%	0.0%	0.37%	0.0%	0.47%	0.0%	0.70%	0.0%	0.29%	0.0%	1.35%	0.0%	0.16%	0.33%	0.0%	0.31%	1.33%	2.52%	0.0%	1.42%	0.54%	0.0%	0.64%	0.0%	0.0%	0.0%	0.56%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.27%	0.0%	0.0%	0.0%	1.45%	0.0%					
39	"22. ""Развитие предпринимательства"""	37	2	5	8	3	0	3	0	0	1	2	0	0	2	2	1	0	0	0	1	2	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0					
		0.22%	0.37%	0.37%	0.61%	0.28%	0.0%	0.35%	0.0%	0.0%	0.86%	1.35%	0.0%	0.0%	0.22%	0.82%	0.31%	0.0%	0.0%	0.0%	0.71%	0.54%	0.0%	0.64%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3774	74	261	221	141	252	215	71	139	25	24	24	195	155	33	58	10	48	28	18	156	47	74	40	15	92	107	28	85	38	52	132	357	62	33	90	155	43	45	80	27	24					
		22.73%	13.93%	19.55%	16.87%	13.47%	32.22%	25.41%	21.91%	20.68%	21.73%	16.21%	16.21%	15.6%	17.14%	13.58%	18.12%	13.33%	40.33%	16.09%	12.85%	42.39%	27.97%	23.71%	25.31%	17.44%	40.70%	30.39%	30.10%	24.01%	38.77%	45.61%	30.48%	34.03%	15.42%	37.07%	16.24%	42.81%	34.95%	26.01%	21.85%	19.70%	23.52%					
																																																
41	Против всех	723	22	61	45	72	24	31	38	36	4	15	11	48	38	14	5	0	1	4	10	18	9	13	4	3	5	10	1	18	6	3	24	43	8	2	31	11	2	7	17	6	3					
		4.35%	4.14%	4.56%	3.43%	6.88%	3.06%	3.66%	11.72%	5.35%	3.47%	10.13%	7.43%	3.84%	4.20%	5.76%	1.56%	0.0%	0.84%	2.29%	7.14%	4.89%	5.35%	4.16%	2.53%	3.48%	2.21%	2.84%	1.07%	5.08%	6.12%	2.63%	5.54%	4.09%	1.99%	2.24%	5.59%	3.03%	1.62%	4.04%	4.64%	4.37%	2.94%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
