Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Холмская 																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №240	УИК №241	УИК №243	УИК №244	УИК №245	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №253	УИК №254	УИК №256	УИК №257	УИК №259	УИК №260	УИК №261	УИК №262	УИК №264	УИК №265	УИК №266	УИК №269	УИК №270	УИК №271					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	214	0	9	7	9	9	3	7	0	1	10	11	9	11	4	16	13	24	11	13	13	15	14	1	4					
		1.07%	0.00%	0.74%	1.06%	1.16%	2.59%	1.74%	1.14%	0.00%	0.66%	1.10%	0.90%	1.76%	0.84%	0.39%	1.25%	1.21%	1.65%	1.01%	1.04%	0.89%	1.18%	1.19%	0.35%	0.87%					
19	2.Всероссийская политическая партия «Гражданская Сила»	165	0	10	3	2	1	1	2	1	3	3	10	4	6	7	13	9	17	9	14	17	18	7	2	6					
		0.82%	0.00%	0.82%	0.46%	0.26%	0.29%	0.58%	0.33%	0.45%	1.99%	0.33%	0.82%	0.78%	0.46%	0.68%	1.02%	0.84%	1.17%	0.83%	1.12%	1.16%	1.41%	0.59%	0.70%	1.30%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	1	0	0	0	0	0	0	0	0	0	2	1	3	1	2	0	1	2	1	2	0	1					
		0.08%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.10%	0.24%	0.09%	0.14%	0.00%	0.08%	0.14%	0.08%	0.17%	0.00%	0.22%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3211	11	291	161	109	22	20	83	29	23	154	167	71	179	174	219	174	269	172	244	201	203	152	40	43					
		15.99%	8.46%	23.85%	24.43%	14.05%	6.32%	11.63%	13.56%	13.12%	15.23%	16.89%	13.65%	13.87%	13.59%	16.93%	17.18%	16.19%	18.51%	15.78%	19.60%	13.70%	15.92%	12.89%	13.99%	9.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	68	0	1	2	1	0	0	1	0	0	1	3	2	4	6	6	6	7	3	10	7	3	3	1	1					
		0.34%	0.00%	0.08%	0.30%	0.13%	0.00%	0.00%	0.16%	0.00%	0.00%	0.11%	0.25%	0.39%	0.30%	0.58%	0.47%	0.56%	0.48%	0.28%	0.80%	0.48%	0.24%	0.25%	0.35%	0.22%					
23	6.Политическая партия «Партия социальной справедливости»	34	2	1	0	0	1	0	1	0	0	1	5	0	2	0	2	0	5	6	2	2	3	0	0	1					
		0.17%	1.54%	0.08%	0.00%	0.00%	0.29%	0.00%	0.16%	0.00%	0.00%	0.11%	0.41%	0.00%	0.15%	0.00%	0.16%	0.00%	0.34%	0.55%	0.16%	0.14%	0.24%	0.00%	0.00%	0.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	1910	19	100	55	55	28	17	53	24	12	101	150	52	136	114	113	98	125	104	106	152	118	118	17	43					
		9.51%	14.62%	8.20%	8.35%	7.09%	8.05%	9.88%	8.66%	10.86%	7.95%	11.07%	12.26%	10.16%	10.33%	11.09%	8.86%	9.12%	8.60%	9.54%	8.51%	10.36%	9.25%	10.01%	5.94%	9.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1205	10	48	36	34	20	5	36	6	7	46	82	30	86	57	93	51	96	67	75	95	88	100	11	26					
		5.99%	7.69%	3.93%	5.46%	4.38%	5.75%	2.91%	5.88%	2.71%	4.64%	5.04%	6.70%	5.86%	6.53%	5.54%	7.29%	4.74%	6.61%	6.15%	6.02%	6.48%	6.90%	8.48%	3.85%	5.65%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	368	1	26	11	8	4	0	5	2	5	25	21	19	17	19	35	22	33	18	43	25	21	3	1	4					
		1.83%	0.77%	2.13%	1.67%	1.03%	1.15%	0.00%	0.82%	0.90%	3.31%	2.74%	1.72%	3.71%	1.29%	1.85%	2.75%	2.05%	2.27%	1.65%	3.45%	1.70%	1.65%	0.25%	0.35%	0.87%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12430	85	717	367	549	251	122	412	158	99	543	743	309	849	627	734	667	830	672	706	920	782	755	209	324					
		61.88%	65.38%	58.77%	55.69%	70.75%	72.13%	70.93%	67.32%	71.49%	65.56%	59.54%	60.75%	60.35%	64.46%	60.99%	57.57%	62.05%	57.12%	61.65%	56.71%	62.71%	61.33%	64.04%	73.08%	70.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	223	1	6	6	5	3	4	2	0	0	10	16	5	13	10	15	24	25	16	22	12	9	14	2	3					
		1.11%	0.77%	0.49%	0.91%	0.64%	0.86%	2.33%	0.33%	0.00%	0.00%	1.10%	1.31%	0.98%	0.99%	0.97%	1.18%	2.23%	1.72%	1.47%	1.77%	0.82%	0.71%	1.19%	0.70%	0.65%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
