Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Каменская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878					
24	"7. ""Новый курс - Автомобильная Россия"""	13	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	1	1	1	1	0	0	0	3	0	0	0	0					
		0.17%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.56%	0.0%	0.0%	2.70%	0.0%	0.16%	0.99%	0.36%	0.13%	0.21%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	0	0	1	0	0	1	0	0	1	1	0	0	3	1	0	1	2	1	0	1	0	0	0	2	2	0	1	0					
		0.24%	0.0%	0.0%	0.35%	0.0%	0.0%	0.19%	0.0%	0.0%	1.16%	0.22%	0.0%	0.0%	0.64%	1.35%	0.0%	0.16%	1.98%	0.36%	0.0%	0.21%	0.0%	0.0%	0.0%	0.29%	0.60%	0.0%	0.37%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	2	0	0	0	0	1	0	0	0	2	2	0	2	0	0	0	0	1	3	0	0	0	0	2	1	0	1	1					
		0.24%	0.43%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.44%	1.12%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.36%	0.39%	0.0%	0.0%	0.0%	0.0%	0.29%	0.30%	0.0%	0.37%	1.49%					
27	"10. ""Аграрная партия России"""	1941	132	21	115	7	18	83	26	19	13	115	56	17	109	44	9	128	23	74	241	122	30	82	9	269	79	27	65	8					
		26.74%	28.63%	29.99%	40.35%	13.20%	40.90%	15.90%	13.90%	27.53%	15.11%	25.66%	31.63%	26.56%	23.39%	59.45%	10.58%	21.51%	22.77%	27.00%	32.09%	26.46%	19.73%	34.02%	9.37%	39.67%	23.79%	17.64%	24.43%	11.94%					
28	"11. ""Истинные патриоты России"""	17	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	3	3	0	2	0	0	0	0	1	4					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.39%	0.65%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.37%	5.97%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	55	5	0	2	2	1	2	3	0	0	2	0	0	4	2	0	6	1	2	3	5	1	5	1	6	0	1	1	0					
		0.75%	1.08%	0.0%	0.70%	3.77%	2.27%	0.38%	1.60%	0.0%	0.0%	0.44%	0.0%	0.0%	0.85%	2.70%	0.0%	1.00%	0.99%	0.72%	0.39%	1.08%	0.65%	2.07%	1.04%	0.88%	0.0%	0.65%	0.37%	0.0%					
30	"13. ""Демократическая партия России"""	24	5	0	0	0	0	2	2	0	0	2	0	0	2	0	0	1	1	1	4	0	1	0	0	0	2	0	1	0					
		0.33%	1.08%	0.0%	0.0%	0.0%	0.0%	0.38%	1.06%	0.0%	0.0%	0.44%	0.0%	0.0%	0.42%	0.0%	0.0%	0.16%	0.99%	0.36%	0.53%	0.0%	0.65%	0.0%	0.0%	0.0%	0.60%	0.0%	0.37%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0	1	0	0	1	0	1	0	0	0					
		0.15%	0.21%	1.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.36%	0.0%	0.21%	0.0%	0.0%	1.04%	0.0%	0.30%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	2	0	0	0	2	0	0	0	2	0	0	1	0	1	0	0	2	0	1	0	0	0	0	2	0	1	0					
		0.19%	0.0%	2.85%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.21%	0.0%	1.17%	0.0%	0.0%	0.72%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.37%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	393	24	2	6	12	0	45	11	8	3	33	4	0	16	2	1	36	3	23	37	28	13	10	2	30	32	3	9	0					
		5.41%	5.20%	2.85%	2.10%	22.64%	0.0%	8.62%	5.88%	11.59%	3.48%	7.36%	2.25%	0.0%	3.43%	2.70%	1.17%	6.05%	2.97%	8.39%	4.92%	6.07%	8.55%	4.14%	2.08%	4.42%	9.63%	1.96%	3.38%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	1	0	1	1	0	4	1	0	0	0	0	0	2	0	0	4	0	3	1	0	1	1	1	1	2	1	0	1					
		0.35%	0.21%	0.0%	0.35%	1.88%	0.0%	0.76%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.67%	0.0%	1.09%	0.13%	0.0%	0.65%	0.41%	1.04%	0.14%	0.60%	0.65%	0.0%	1.49%					
35	"18. ""ЛДПР"""	863	63	8	34	3	4	68	14	3	14	39	16	11	45	7	11	92	12	27	94	52	9	16	16	69	49	47	30	10					
		11.89%	13.66%	11.42%	11.92%	5.66%	9.09%	13.02%	7.48%	4.34%	16.27%	8.70%	9.03%	17.18%	9.65%	9.45%	12.94%	15.46%	11.88%	9.85%	12.51%	11.27%	5.92%	6.63%	16.66%	10.17%	14.75%	30.71%	11.27%	14.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	131	7	0	7	0	0	14	4	1	3	9	4	2	11	0	8	14	2	2	9	4	1	3	1	6	6	7	4	2					
		1.80%	1.51%	0.0%	2.45%	0.0%	0.0%	2.68%	2.13%	1.44%	3.48%	2.00%	2.25%	3.12%	2.36%	0.0%	9.41%	2.35%	1.98%	0.72%	1.19%	0.86%	0.65%	1.24%	1.04%	0.88%	1.80%	4.57%	1.50%	2.98%					
37	"20. ""Политическая партия ""Единая Россия"""	1703	133	21	41	11	14	147	75	24	34	95	50	18	110	6	33	126	29	62	146	105	52	33	27	108	70	29	80	24					
		23.46%	28.85%	29.99%	14.38%	20.75%	31.81%	28.16%	40.10%	34.78%	39.53%	21.20%	28.24%	28.12%	23.60%	8.10%	38.82%	21.17%	28.71%	22.62%	19.44%	22.77%	34.21%	13.69%	28.12%	15.92%	21.08%	18.95%	30.07%	35.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	12	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	1	1	2	0	0	2	0	0	1	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.22%	0.0%	0.0%	0.21%	0.0%	0.0%	0.33%	0.0%	0.0%	0.13%	0.21%	1.31%	0.0%	0.0%	0.29%	0.0%	0.0%	0.37%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	1	0	0	0	0	2	1	0	1	1	0	0	0	0	0	2	0	0	1	1	1	1	0	1	1	0	0	0					
		0.19%	0.21%	0.0%	0.0%	0.0%	0.0%	0.38%	0.53%	0.0%	1.16%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.13%	0.21%	0.65%	0.41%	0.0%	0.14%	0.30%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1087	24	6	38	7	3	76	27	5	9	69	18	3	113	7	2	110	8	37	125	84	16	51	19	111	59	20	33	7					
		14.97%	5.20%	8.57%	13.33%	13.20%	6.81%	14.55%	14.43%	7.24%	10.46%	15.40%	10.16%	4.68%	24.24%	9.45%	2.35%	18.48%	7.92%	13.50%	16.64%	18.22%	10.52%	21.16%	19.79%	16.37%	17.77%	13.07%	12.40%	10.44%					
																																			
41	Против всех	210	9	3	10	0	0	9	2	2	1	20	4	5	13	1	4	16	3	5	19	9	3	10	5	20	7	9	18	3					
		2.89%	1.95%	4.28%	3.50%	0.0%	0.0%	1.72%	1.06%	2.89%	1.16%	4.46%	2.25%	7.81%	2.78%	1.35%	4.70%	2.68%	2.97%	1.82%	2.52%	1.95%	1.97%	4.14%	5.20%	2.94%	2.10%	5.88%	6.76%	4.47%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
