Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Бабынинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1826	27	281	95	49	20	20	50	41	13	67	27	16	29	23	66	33	22	17	234	224	269	203					
		17.22%	13.57%	20.22%	14.94%	12.83%	14.39%	9.05%	10.96%	15.71%	10.16%	17.87%	22.13%	15.24%	8.87%	19.01%	23.49%	12.99%	17.05%	11.89%	19.52%	18.47%	20.00%	17.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	243	3	34	6	3	5	2	8	0	3	12	0	3	5	1	2	1	3	1	24	33	62	32					
		2.29%	1.51%	2.45%	0.94%	0.79%	3.60%	0.90%	1.75%	0.00%	2.34%	3.20%	0.00%	2.86%	1.53%	0.83%	0.71%	0.39%	2.33%	0.70%	2.00%	2.72%	4.61%	2.71%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5159	103	699	323	244	74	141	297	172	81	203	51	56	222	55	142	167	74	87	497	505	450	516					
		48.65%	51.76%	50.29%	50.79%	63.87%	53.24%	63.80%	65.13%	65.90%	63.28%	54.13%	41.80%	53.33%	67.89%	45.45%	50.53%	65.75%	57.36%	60.84%	41.45%	41.63%	33.46%	43.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	68	0	8	5	2	0	0	2	0	0	0	0	4	1	1	0	1	2	1	10	12	11	8					
		0.64%	0.00%	0.58%	0.79%	0.52%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	3.81%	0.31%	0.83%	0.00%	0.39%	1.55%	0.70%	0.83%	0.99%	0.82%	0.68%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
