Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Бабынинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №677	УИК №678					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	274	1	1	31	9	8	5	12	6	18	5	16	0	3	10	1	10	7	3	3	27	30	45	17	6					
		2.76%	1.32%	0.78%	2.65%	1.80%	2.90%	3.68%	6.32%	1.49%	7.56%	4.55%	4.71%	0.00%	3.23%	3.64%	0.81%	4.50%	3.02%	2.94%	2.63%	2.20%	2.48%	2.91%	2.43%	1.48%					
19	2.Всероссийская политическая партия «Гражданская Сила»	65	0	0	7	3	2	2	0	2	0	1	1	1	0	0	0	1	0	0	2	7	13	13	4	6					
		0.66%	0.00%	0.00%	0.60%	0.60%	0.72%	1.47%	0.00%	0.50%	0.00%	0.91%	0.29%	1.03%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	1.75%	0.57%	1.07%	0.84%	0.57%	1.48%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	3	2	0					
		0.10%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.36%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.08%	0.19%	0.29%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	971	8	13	145	61	34	11	10	22	33	3	36	2	10	22	19	47	15	11	4	126	112	144	51	32					
		9.79%	10.53%	10.16%	12.38%	12.20%	12.32%	8.09%	5.26%	5.47%	13.87%	2.73%	10.59%	2.06%	10.75%	8.00%	15.45%	21.17%	6.47%	10.78%	3.51%	10.29%	9.25%	9.30%	7.29%	7.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	0	0	6	2	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	3	2	6	3	2					
		0.29%	0.00%	0.00%	0.51%	0.40%	0.36%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.88%	0.24%	0.17%	0.39%	0.43%	0.49%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	2	3	2	1	2					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	1.08%	0.36%	0.81%	0.00%	0.00%	0.00%	0.88%	0.16%	0.25%	0.13%	0.14%	0.49%					
24	7.Политическая партия «Либерально-демократическая партия России»	853	2	12	84	44	27	12	14	25	12	10	18	3	8	15	25	15	24	8	9	118	109	152	79	28					
		8.60%	2.63%	9.38%	7.17%	8.80%	9.78%	8.82%	7.37%	6.22%	5.04%	9.09%	5.29%	3.09%	8.60%	5.45%	20.33%	6.76%	10.34%	7.84%	7.89%	9.63%	9.00%	9.82%	11.29%	6.90%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	680	6	6	92	37	13	10	13	28	15	5	15	5	4	13	5	10	6	3	2	100	74	126	53	39					
		6.86%	7.89%	4.69%	7.86%	7.40%	4.71%	7.35%	6.84%	6.97%	6.30%	4.55%	4.41%	5.15%	4.30%	4.73%	4.07%	4.50%	2.59%	2.94%	1.75%	8.16%	6.11%	8.14%	7.57%	9.61%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	120	0	0	6	6	3	0	0	1	3	0	4	0	4	1	0	0	2	2	1	10	21	33	14	9					
		1.21%	0.00%	0.00%	0.51%	1.20%	1.09%	0.00%	0.00%	0.25%	1.26%	0.00%	1.18%	0.00%	4.30%	0.36%	0.00%	0.00%	0.86%	1.96%	0.88%	0.82%	1.73%	2.13%	2.00%	2.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6722	58	96	774	323	185	96	136	307	156	85	243	86	60	206	68	138	172	75	90	812	815	999	464	278					
		67.80%	76.32%	75.00%	66.10%	64.60%	67.03%	70.59%	71.58%	76.37%	65.55%	77.27%	71.47%	88.66%	64.52%	74.91%	55.28%	62.16%	74.14%	73.53%	78.95%	66.29%	67.30%	64.53%	66.29%	68.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	1	0	10	3	2	0	3	5	0	1	4	0	2	2	0	1	4	0	0	5	12	16	3	2					
		0.77%	1.32%	0.00%	0.85%	0.60%	0.72%	0.00%	1.58%	1.24%	0.00%	0.91%	1.18%	0.00%	2.15%	0.73%	0.00%	0.45%	1.72%	0.00%	0.00%	0.41%	0.99%	1.03%	0.43%	0.49%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
