Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Колыванская 																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	702	37	17	32	19	12	17	13	8	20	5	30	24	25	15	68	10	2	30	4	3	27	27	8	3	25	2	2	3	20	122	15	2	20	25	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	630	36	17	29	18	11	14	13	8	20	2	30	24	17	8	68	10	2	30	4	0	14	15	8	2	25	1	2	2	20	122	15	2	13	25	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	201	38	15	10	7	8	7	2	4	6	4	4	7	2	2	13	2	7	7	2	4	3	3	3	2	4	7	2	3	2	9	5	2	2	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	72	1	0	3	1	1	3	0	0	0	3	0	0	8	7	0	0	0	0	0	3	13	12	0	1	0	1	0	1	0	0	0	0	7	0	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	1	0	0	5	0	0	0	1	1	0	0	0	1	0	2	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	973	160	65	74	54	68	47	21	19	41	10	21	42	21	17	53	10	2	29	5	5	22	13	4	10	13	1	16	11	22	41	14	3	8	18	13					
		8.23%	11.28%	10.12%	9.85%	8.10%	10.54%	8.99%	6.86%	10.16%	8.20%	6.21%	7.39%	7.07%	7.55%	8.81%	5.25%	5.75%	3.57%	7.67%	4.85%	8.33%	7.36%	5.65%	4.55%	12.82%	4.71%	2.86%	15.69%	5.50%	4.78%	9.13%	11.67%	6.52%	11.59%	6.98%	7.03%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2418	256	141	167	175	158	103	67	61	139	38	57	130	39	43	212	19	3	56	23	17	45	55	18	12	50	4	10	29	89	74	20	16	14	58	20					
		20.45%	18.04%	21.96%	22.24%	26.24%	24.50%	19.69%	21.90%	32.62%	27.80%	23.60%	20.07%	21.89%	14.03%	22.28%	20.99%	10.92%	5.36%	14.81%	22.33%	28.33%	15.05%	23.91%	20.45%	15.38%	18.12%	11.43%	9.80%	14.50%	19.35%	16.48%	16.67%	34.78%	20.29%	22.48%	10.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	104	21	7	9	9	9	0	4	1	3	0	1	4	0	2	8	3	1	2	0	0	0	0	0	0	3	0	2	1	2	3	0	0	2	3	4					
		0.88%	1.48%	1.09%	1.20%	1.35%	1.40%	0.00%	1.31%	0.53%	0.60%	0.00%	0.35%	0.67%	0.00%	1.04%	0.79%	1.72%	1.79%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	1.96%	0.50%	0.43%	0.67%	0.00%	0.00%	2.90%	1.16%	2.16%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3077	385	197	208	174	189	162	99	42	121	20	38	186	86	33	264	47	17	107	9	12	121	62	25	10	51	4	12	81	109	65	15	9	15	54	48					
		26.02%	27.13%	30.69%	27.70%	26.09%	29.30%	30.98%	32.35%	22.46%	24.20%	12.42%	13.38%	31.31%	30.94%	17.10%	26.14%	27.01%	30.36%	28.31%	8.74%	20.00%	40.47%	26.96%	28.41%	12.82%	18.48%	11.43%	11.76%	40.50%	23.70%	14.48%	12.50%	19.57%	21.74%	20.93%	25.95%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	179	35	17	13	14	10	20	8	3	4	4	11	5	1	0	9	0	0	0	0	0	4	3	1	0	4	0	0	3	1	4	0	0	1	3	1					
		1.51%	2.47%	2.65%	1.73%	2.10%	1.55%	3.82%	2.61%	1.60%	0.80%	2.48%	3.87%	0.84%	0.36%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.00%	1.34%	1.30%	1.14%	0.00%	1.45%	0.00%	0.00%	1.50%	0.22%	0.89%	0.00%	0.00%	1.45%	1.16%	0.54%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4832	530	206	264	222	199	175	103	59	184	88	155	210	121	96	445	91	31	181	62	23	98	93	38	45	149	25	59	66	228	257	69	18	28	118	96					
		40.86%	37.35%	32.09%	35.15%	33.28%	30.85%	33.46%	33.66%	31.55%	36.80%	54.66%	54.58%	35.35%	43.53%	49.74%	44.06%	52.30%	55.36%	47.88%	60.19%	38.33%	32.78%	40.43%	43.18%	57.69%	53.99%	71.43%	57.84%	33.00%	49.57%	57.24%	57.50%	39.13%	40.58%	45.74%	51.89%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	9	1	4	2	1	3	0	1	1	0	0	2	2	0	1	1	1	2	1	0	1	1	0	0	4	1	0	1	2	0	1	0	0	0	1					
		0.37%	0.63%	0.16%	0.53%	0.30%	0.16%	0.57%	0.00%	0.53%	0.20%	0.00%	0.00%	0.34%	0.72%	0.00%	0.10%	0.57%	1.79%	0.53%	0.97%	0.00%	0.33%	0.43%	0.00%	0.00%	1.45%	2.86%	0.00%	0.50%	0.43%	0.00%	0.83%	0.00%	0.00%	0.00%	0.54%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
