Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Тоншаевская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2492					
22	. Хакамада Ирина Муцуовна	112	8	9	15	3	5	1	2	0	1	16	4	8	4	3	1	2	5	4	5	2	4	1	7	0	2	0					
		1.25%	1.57%	1.95%	1.81%	0.85%	1.64%	0.35%	2.44%	0.00%	1.20%	2.91%	0.85%	1.31%	1.01%	0.49%	0.70%	0.85%	2.10%	2.00%	0.58%	0.62%	1.87%	0.47%	1.62%	0.00%	3.51%	0.00%					
23	. Харитонов Николай Михайлович	1287	92	57	135	39	47	50	19	31	5	76	63	78	48	69	21	46	26	29	114	64	40	38	57	25	4	14					
		14.34%	18.11%	12.36%	16.25%	11.08%	15.41%	17.61%	23.17%	13.96%	6.02%	13.84%	13.32%	12.77%	12.15%	11.24%	14.79%	19.57%	10.92%	14.50%	13.33%	19.69%	18.69%	17.92%	13.19%	11.21%	7.02%	19.72%					
																																	
24	Против всех	154	8	13	16	2	7	7	0	1	0	8	9	20	3	6	5	2	0	3	11	10	1	4	11	4	2	1					
		1.72%	1.57%	2.82%	1.93%	0.57%	2.30%	2.46%	0.00%	0.45%	0.00%	1.46%	1.90%	3.27%	0.76%	0.98%	3.52%	0.85%	0.00%	1.50%	1.29%	3.08%	0.47%	1.89%	2.55%	1.79%	3.51%	1.41%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
