Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Черкесская городская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	313	3	3	1	3	1	4	5	6	4	3	4	1	8	3	5	3	4	6	5	5	1	1	4	1	2	5	14	1	4	6	6	1	11	1	11	6	1	1	6	1	101	1	3	7	5	1	4	4	4	11	3	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	210	3	3	0	2	1	4	5	3	4	3	3	1	5	3	1	2	4	1	4	2	0	1	1	0	2	5	9	1	4	3	1	1	3	1	7	3	0	0	6	1	67	1	3	6	5	0	1	3	2	11	2	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	206	0	3	1	1	0	3	0	0	0	0	1	0	0	108	0	1	1	0	3	2	0	1	2	0	2	0	1	7	5	1	0	1	3	0	0	0	0	1	0	0	48	1	0	2	0	0	0	2	1	3	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	103	0	0	1	1	0	0	0	3	0	0	1	0	3	0	4	1	0	5	1	3	1	0	3	1	0	0	5	0	0	3	5	0	8	0	4	3	1	1	0	0	34	0	0	1	0	1	3	1	2	0	1	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	45	3	1	4	2	0	0	0	0	0	0	3	1	0	1	0	0	0	0	2	0	1	1	0	0	0	1	0	1	1	1	0	1	1	0	1	1	2	0	4	3	1	1	3	2	0	0	0	1	0	0	0	1					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	1.Политическая партия «Аграрная партия России»	119	0	1	0	0	0	13	0	0	1	0	7	0	0	1	1	0	1	0	16	0	0	11	0	0	0	0	0	2	0	0	6	21	0	0	0	0	15	13	0	4	1	0	0	0	0	0	0	0	0	0	0	5					
		0.16%	0.00%	0.05%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.10%	0.00%	0.39%	0.00%	0.00%	0.06%	0.07%	0.00%	0.07%	0.00%	1.28%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.76%	1.58%	0.00%	0.00%	0.00%	0.00%	2.21%	2.28%	0.00%	0.52%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%					
19	2.Всероссийская политическая партия «Гражданская Сила»	53	0	0	0	0	0	8	0	0	0	0	0	0	0	1	4	0	0	0	3	0	0	5	0	1	1	0	1	0	0	0	5	9	0	0	1	0	1	4	0	0	2	0	0	0	0	1	0	0	1	0	1	4					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.30%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.39%	0.00%	0.11%	0.07%	0.00%	0.07%	0.00%	0.00%	0.00%	0.63%	0.68%	0.00%	0.00%	0.05%	0.00%	0.15%	0.70%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.08%	0.00%	0.06%	0.21%					
20	3.Политическая партия «Демократическая партия России»	29	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	1.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2812	79	98	77	121	85	123	35	56	50	67	78	79	55	31	46	11	37	9	50	34	48	68	46	18	43	37	42	25	36	19	54	272	63	9	33	38	68	102	24	37	42	20	23	52	56	27	28	86	9	79	38	49					
		3.72%	4.12%	4.55%	3.79%	7.51%	5.58%	6.56%	1.49%	3.92%	5.06%	7.87%	4.31%	3.28%	4.29%	1.86%	3.42%	2.15%	2.49%	0.99%	3.99%	2.98%	3.94%	5.33%	3.78%	2.06%	3.03%	1.92%	2.99%	1.37%	2.28%	2.10%	6.84%	20.47%	3.18%	0.88%	1.78%	2.50%	10.03%	17.86%	2.20%	4.77%	3.01%	2.24%	1.80%	2.75%	3.26%	2.76%	1.92%	3.23%	0.75%	2.78%	2.37%	2.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	35	0	0	1	0	0	2	0	0	0	1	0	1	0	0	4	0	1	0	5	0	0	2	1	0	0	0	1	0	0	0	2	3	0	0	0	1	1	3	0	0	4	0	0	0	1	0	0	0	1	0	0	0					
		0.05%	0.00%	0.00%	0.05%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.12%	0.00%	0.04%	0.00%	0.00%	0.30%	0.00%	0.07%	0.00%	0.40%	0.00%	0.00%	0.16%	0.08%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.25%	0.23%	0.00%	0.00%	0.00%	0.07%	0.15%	0.53%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	114	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	2	1	0	70	0	0	0	1	0	7	5	0	0	0	0	3	7	0	4	1	0	0	0	0	0	0	0	0	0	1	5					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.16%	0.08%	0.00%	4.93%	0.00%	0.00%	0.00%	0.06%	0.00%	0.89%	0.38%	0.00%	0.00%	0.00%	0.00%	0.44%	1.23%	0.00%	0.52%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	4326	139	135	129	14	72	34	128	122	40	22	56	141	74	107	90	23	94	88	33	76	79	53	84	86	0	115	94	123	145	93	25	59	148	121	106	132	10	32	4	3	22	95	84	147	86	104	128	165	85	155	76	50					
		5.72%	7.25%	6.26%	6.36%	0.87%	4.73%	1.81%	5.46%	8.54%	4.04%	2.59%	3.09%	5.86%	5.78%	6.40%	6.69%	4.50%	6.33%	9.72%	2.63%	6.66%	6.49%	4.16%	6.91%	9.86%	0.00%	5.96%	6.71%	6.74%	9.19%	10.26%	3.17%	4.44%	7.47%	11.86%	5.71%	8.70%	1.47%	5.60%	0.37%	0.39%	1.58%	10.66%	6.56%	7.77%	5.00%	10.61%	8.80%	6.20%	7.05%	5.45%	4.74%	2.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	288	0	1	0	0	1	30	0	1	4	7	0	1	0	0	6	0	0	1	22	0	1	24	1	0	0	0	0	0	0	0	23	80	0	1	0	0	14	34	0	8	19	1	1	0	0	1	0	1	0	2	0	3					
		0.38%	0.00%	0.05%	0.00%	0.00%	0.07%	1.60%	0.00%	0.07%	0.40%	0.82%	0.00%	0.04%	0.00%	0.00%	0.45%	0.00%	0.00%	0.11%	1.76%	0.00%	0.08%	1.88%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.92%	6.02%	0.00%	0.10%	0.00%	0.00%	2.06%	5.95%	0.00%	1.03%	1.36%	0.11%	0.08%	0.00%	0.00%	0.10%	0.00%	0.04%	0.00%	0.07%	0.00%	0.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	1371	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	19	0	1	1306	6	0	0	1	0	3	11	0	1	0	0	4	3	0	1	0	1	0	1	0	0	0	0	0	0	0	1					
		1.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.20%	0.00%	0.00%	0.08%	0.00%	0.00%	1.49%	0.00%	0.11%	91.91%	0.31%	0.00%	0.00%	0.06%	0.00%	0.38%	0.83%	0.00%	0.10%	0.00%	0.00%	0.59%	0.53%	0.00%	0.13%	0.00%	0.11%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	66130	1697	1920	1820	1475	1363	1647	2150	1248	892	752	1661	2180	1151	1395	1184	475	1349	806	1106	1031	1089	1088	1082	765	0	1773	1261	1674	1390	794	655	841	1764	886	1715	1346	546	344	1063	713	1280	773	1172	1690	1575	847	1298	2407	1109	2595	1486	1807					
		87.42%	88.52%	89.05%	89.70%	91.50%	89.55%	87.89%	91.76%	87.39%	90.19%	88.37%	91.77%	90.64%	89.85%	83.48%	87.96%	92.95%	90.90%	89.06%	88.27%	90.36%	89.41%	85.33%	88.98%	87.73%	0.00%	91.82%	90.01%	91.78%	88.14%	87.64%	83.02%	63.28%	89.05%	86.86%	92.35%	88.67%	80.53%	60.25%	97.43%	91.88%	91.76%	86.76%	91.49%	89.28%	91.62%	86.43%	89.21%	90.45%	91.96%	91.28%	92.64%	93.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	85	0	0	0	0	0	6	0	0	0	0	0	1	0	0	4	0	0	0	10	0	0	2	0	0	0	0	1	0	0	0	6	14	1	0	0	0	15	12	0	4	2	0	0	1	0	0	0	0	0	0	0	6					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.76%	1.05%	0.05%	0.00%	0.00%	0.00%	2.21%	2.10%	0.00%	0.52%	0.14%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
