Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Горно-Алтайская городская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	628	32	28	32	12	23	29	43	22	36	29	43	22	51	13	41	8	32	32	23	28	20	14	15					
		2.52%	2.61%	2.60%	2.79%	1.36%	1.69%	2.66%	3.70%	1.80%	3.17%	2.53%	3.71%	1.83%	4.29%	1.06%	2.88%	1.11%	2.94%	2.85%	2.18%	2.53%	1.76%	3.03%	2.73%					
19	2.Всероссийская политическая партия «Гражданская Сила»	155	8	4	5	6	7	3	11	18	6	12	11	7	12	5	6	4	5	4	10	2	6	0	3					
		0.62%	0.65%	0.37%	0.44%	0.68%	0.51%	0.27%	0.95%	1.47%	0.53%	1.05%	0.95%	0.58%	1.01%	0.41%	0.42%	0.55%	0.46%	0.36%	0.95%	0.18%	0.53%	0.00%	0.55%					
20	3.Политическая партия «Демократическая партия России»	72	2	3	2	5	1	0	2	5	6	0	0	7	3	3	9	2	3	5	2	5	1	5	1					
		0.29%	0.16%	0.28%	0.17%	0.57%	0.07%	0.00%	0.17%	0.41%	0.53%	0.00%	0.00%	0.58%	0.25%	0.24%	0.63%	0.28%	0.28%	0.45%	0.19%	0.45%	0.09%	1.08%	0.18%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2684	154	112	140	94	116	100	159	176	141	129	154	146	155	117	170	37	99	97	93	93	130	26	46					
		10.78%	12.58%	10.42%	12.23%	10.65%	8.52%	9.17%	13.67%	14.40%	12.43%	11.27%	13.29%	12.13%	13.04%	9.50%	11.95%	5.12%	9.09%	8.64%	8.82%	8.41%	11.41%	5.63%	8.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	367	15	21	20	6	9	5	29	24	20	14	34	24	36	14	10	10	19	14	13	12	10	4	4					
		1.47%	1.23%	1.95%	1.75%	0.68%	0.66%	0.46%	2.49%	1.96%	1.76%	1.22%	2.93%	1.99%	3.03%	1.14%	0.70%	1.38%	1.74%	1.25%	1.23%	1.08%	0.88%	0.87%	0.73%					
23	6.Политическая партия «Партия социальной справедливости»	50	0	5	0	1	1	3	2	4	4	1	1	2	2	2	2	2	3	2	7	2	2	0	2					
		0.20%	0.00%	0.47%	0.00%	0.11%	0.07%	0.27%	0.17%	0.33%	0.35%	0.09%	0.09%	0.17%	0.17%	0.16%	0.14%	0.28%	0.28%	0.18%	0.66%	0.18%	0.18%	0.00%	0.36%					
24	7.Политическая партия «Либерально-демократическая партия России»	2297	111	93	95	67	116	113	119	94	95	85	84	140	102	144	122	71	114	99	111	105	125	47	45					
		9.23%	9.07%	8.65%	8.30%	7.59%	8.52%	10.36%	10.23%	7.69%	8.38%	7.42%	7.25%	11.63%	8.58%	11.70%	8.57%	9.82%	10.47%	8.82%	10.53%	9.49%	10.97%	10.17%	8.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2182	113	95	117	88	86	66	120	137	106	114	108	124	132	89	120	55	93	88	77	74	124	26	30					
		8.77%	9.23%	8.84%	10.22%	9.97%	6.32%	6.05%	10.32%	11.21%	9.35%	9.96%	9.32%	10.30%	11.10%	7.23%	8.43%	7.61%	8.54%	7.84%	7.31%	6.69%	10.89%	5.63%	5.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	233	11	5	8	7	20	13	8	12	10	8	9	12	9	5	10	8	14	11	16	13	18	2	4					
		0.94%	0.90%	0.47%	0.70%	0.79%	1.47%	1.19%	0.69%	0.98%	0.88%	0.70%	0.78%	0.99%	0.76%	0.41%	0.70%	1.11%	1.29%	0.98%	1.52%	1.18%	1.58%	0.43%	0.73%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15775	747	691	708	580	964	750	649	699	687	738	684	706	661	827	909	510	690	751	670	752	683	335	384					
		63.37%	61.03%	64.28%	61.83%	65.69%	70.83%	68.74%	55.80%	57.20%	60.58%	64.45%	59.02%	58.64%	55.59%	67.18%	63.88%	70.54%	63.36%	66.87%	63.57%	67.99%	59.96%	72.51%	69.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	248	17	6	11	10	10	8	13	14	10	12	14	8	21	10	6	10	10	8	20	14	10	2	4					
		0.99%	1.39%	0.56%	0.96%	1.13%	0.73%	0.73%	1.12%	1.15%	0.88%	1.05%	1.21%	0.66%	1.77%	0.81%	0.42%	1.38%	0.92%	0.71%	1.90%	1.27%	0.88%	0.43%	0.73%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
