Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Нехаевская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626					
		17.62%	22.46%	16.88%	21.47%	7.95%	14.71%	27.08%	19.00%	20.73%	12.96%	16.30%	19.63%	10.40%	6.02%	18.00%	20.43%	16.10%	20.00%	10.87%	12.37%	21.28%	22.40%	11.21%	14.81%	14.73%	2.63%	22.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	54	8	5	2	2	3	0	1	3	1	4	0	1	1	3	1	7	1	0	0	0	1	4	0	3	0	3					
		0.67%	0.70%	1.07%	0.37%	1.32%	1.10%	0.00%	0.33%	0.91%	0.37%	1.48%	0.00%	0.80%	1.20%	0.59%	1.08%	1.04%	0.65%	0.00%	0.00%	0.00%	0.80%	0.90%	0.00%	0.72%	0.00%	0.54%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3733	475	216	218	80	118	23	116	162	163	145	172	91	60	181	45	273	66	165	119	55	67	173	38	181	55	276					
		46.25%	41.67%	46.15%	40.00%	52.98%	43.38%	23.96%	38.67%	49.39%	60.37%	53.70%	45.03%	72.80%	72.29%	35.42%	48.39%	40.69%	42.58%	71.74%	63.98%	58.51%	53.60%	38.79%	46.91%	43.72%	72.37%	49.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	6	2	1	0	2	0	2	3	1	0	3	0	0	2	0	3	1	1	0	0	0	0	0	1	0	1					
		0.36%	0.53%	0.43%	0.18%	0.00%	0.74%	0.00%	0.67%	0.91%	0.37%	0.00%	0.79%	0.00%	0.00%	0.39%	0.00%	0.45%	0.65%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.18%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
