Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Сабинская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2487	УИК №2488	УИК №2489	УИК №2490	УИК №2491	УИК №2492	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	67	0	2	1	1	2	1	1	3	1	2	0	1	2	4	1	1	0	1	0	0	2	3	1	0	0	4	0	2	0	2	1	5	2	0	2	4	2	4	4	5					
		0.29%	0.00%	0.33%	0.43%	0.21%	0.32%	0.40%	0.21%	0.57%	0.18%	0.58%	0.00%	0.40%	0.43%	0.91%	0.40%	0.27%	0.00%	0.12%	0.00%	0.00%	1.65%	0.78%	0.38%	0.00%	0.00%	0.46%	0.00%	0.16%	0.00%	0.26%	0.13%	0.85%	0.52%	0.00%	0.31%	0.36%	0.19%	0.35%	0.31%	0.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	2	0	0	0	0	0	0	0	6	2	3	2	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.57%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.19%	0.26%	0.15%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1	1	1	2	1					
		0.06%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.10%	0.09%	0.15%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	327	12	7	4	2	9	5	2	6	13	3	0	2	3	3	4	4	3	8	3	6	0	5	6	1	21	9	9	26	20	16	8	3	2	2	5	8	34	22	27	4					
		1.40%	2.03%	1.17%	1.72%	0.42%	1.44%	2.02%	0.43%	1.14%	2.28%	0.87%	0.00%	0.81%	0.65%	0.68%	1.62%	1.07%	1.30%	0.95%	0.83%	1.44%	0.00%	1.30%	2.26%	0.59%	2.12%	1.03%	0.88%	2.12%	1.79%	2.06%	1.06%	0.51%	0.52%	0.79%	0.77%	0.72%	3.28%	1.91%	2.06%	0.64%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	38	0	0	0	1	0	0	0	1	0	0	0	1	2	0	2	0	0	3	0	0	2	0	0	0	0	5	0	1	0	0	1	2	0	0	0	6	3	1	5	2					
		0.16%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.40%	0.43%	0.00%	0.81%	0.00%	0.00%	0.36%	0.00%	0.00%	1.65%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.08%	0.00%	0.00%	0.13%	0.34%	0.00%	0.00%	0.00%	0.54%	0.29%	0.09%	0.38%	0.32%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	4	2	1	2	0					
		0.07%	0.00%	0.00%	0.00%	0.21%	0.00%	0.40%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.19%	0.09%	0.15%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	224	4	3	2	2	4	0	2	3	5	3	0	2	5	0	0	2	4	3	2	0	1	2	1	0	11	8	10	23	26	4	3	2	1	0	4	4	18	20	37	3					
		0.96%	0.68%	0.50%	0.86%	0.42%	0.64%	0.00%	0.43%	0.57%	0.88%	0.87%	0.00%	0.81%	1.08%	0.00%	0.00%	0.53%	1.73%	0.36%	0.55%	0.00%	0.83%	0.52%	0.38%	0.00%	1.11%	0.92%	0.97%	1.87%	2.32%	0.51%	0.40%	0.34%	0.26%	0.00%	0.62%	0.36%	1.74%	1.74%	2.82%	0.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	298	7	6	2	1	2	2	2	3	3	1	4	1	10	4	1	6	0	6	0	3	0	2	1	1	24	26	21	29	32	5	2	5	1	7	5	10	11	23	15	14					
		1.28%	1.18%	1.00%	0.86%	0.21%	0.32%	0.81%	0.43%	0.57%	0.53%	0.29%	2.41%	0.40%	2.15%	0.91%	0.40%	1.60%	0.00%	0.71%	0.00%	0.72%	0.00%	0.52%	0.38%	0.59%	2.42%	2.98%	2.04%	2.36%	2.86%	0.64%	0.27%	0.85%	0.26%	2.78%	0.77%	0.91%	1.06%	1.99%	1.14%	2.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	0	0	0	1	2	0	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	3	0	1	0	2	0	0	0	0	0	7	1	2	2	1					
		0.14%	0.00%	0.00%	0.00%	0.21%	0.32%	0.00%	0.00%	0.19%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.34%	0.00%	0.08%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.10%	0.17%	0.15%	0.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22065	568	582	224	468	602	238	458	506	543	330	162	240	440	425	238	360	222	819	357	406	116	370	256	167	913	796	935	1135	1035	746	737	571	380	242	629	1039	953	1059	1208	590					
		94.77%	95.95%	97.00%	96.14%	97.70%	96.17%	95.97%	97.45%	95.83%	95.26%	96.21%	97.59%	97.17%	94.62%	97.03%	96.36%	96.26%	96.10%	97.27%	98.62%	97.13%	95.87%	96.35%	96.24%	98.24%	92.04%	91.18%	91.04%	92.50%	92.49%	96.01%	98.01%	97.11%	98.45%	96.03%	97.22%	94.11%	91.99%	92.01%	92.14%	95.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	0	0	0	1	2	0	0	2	1	0	0	0	3	0	1	1	0	2	0	0	0	2	1	0	2	5	0	3	0	0	0	0	0	0	2	12	2	9	7	1					
		0.25%	0.00%	0.00%	0.00%	0.21%	0.32%	0.00%	0.00%	0.38%	0.18%	0.00%	0.00%	0.00%	0.65%	0.00%	0.40%	0.27%	0.00%	0.24%	0.00%	0.00%	0.00%	0.52%	0.38%	0.00%	0.20%	0.57%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	1.09%	0.19%	0.78%	0.53%	0.16%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
