Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Надымская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1110	40	40	40	40	40	40	40	40	40	40	70	40	70	70	50	50	50	50	40	0	0	0	20	0	0	0	50	50	50	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	461	17	9	10	12	20	14	11	11	8	19	17	0	9	16	16	14	8	9	21	0	0	0	20	0	0	0	50	50	50	50					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	943	5	9	6	6	6	9	4	7	11	8	4	314	3	13	4	19	20	20	22	2	3	1	6	188	74	0	24	82	14	59					
14	Число погашенных неиспользованных открепительных удостоверений	649	23	31	30	28	20	26	29	29	32	21	53	40	61	54	34	36	42	41	19	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	51	4	6	8	2	2	1	2	4	6	1	4	1	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	460	28	9	35	2	14	14	23	25	15	14	11	14	37	26	12	5	13	8	14	1	8	13	4	6	10	10	20	33	21	15					
		1.04%	1.72%	0.50%	2.51%	0.12%	0.78%	0.82%	1.36%	1.66%	0.88%	0.87%	0.58%	0.62%	2.03%	1.42%	1.24%	0.60%	1.46%	0.66%	2.13%	0.59%	1.70%	1.52%	0.59%	0.24%	0.52%	0.39%	1.46%	1.55%	1.30%	1.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	334	21	9	14	11	16	9	28	16	19	6	9	12	22	9	10	2	8	7	4	0	3	4	5	10	5	13	18	22	9	13					
		0.75%	1.29%	0.50%	1.00%	0.68%	0.89%	0.52%	1.65%	1.06%	1.12%	0.37%	0.48%	0.53%	1.21%	0.49%	1.03%	0.24%	0.90%	0.58%	0.61%	0.00%	0.64%	0.47%	0.73%	0.40%	0.26%	0.51%	1.31%	1.04%	0.56%	0.98%					
20	3.Политическая партия «Демократическая партия России»	53	1	0	3	3	2	2	2	2	1	2	2	0	1	5	0	2	1	2	0	0	2	1	0	8	2	3	2	2	1	1					
		0.12%	0.06%	0.00%	0.21%	0.19%	0.11%	0.12%	0.12%	0.13%	0.06%	0.12%	0.11%	0.00%	0.05%	0.27%	0.00%	0.24%	0.11%	0.16%	0.00%	0.00%	0.43%	0.12%	0.00%	0.32%	0.10%	0.12%	0.15%	0.09%	0.06%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1238	75	46	64	48	46	32	59	47	45	25	54	27	80	46	60	13	22	17	12	0	33	31	14	6	15	18	77	94	84	48					
		2.79%	4.61%	2.56%	4.58%	2.96%	2.56%	1.87%	3.48%	3.12%	2.65%	1.55%	2.87%	1.20%	4.40%	2.51%	6.20%	1.57%	2.47%	1.40%	1.83%	0.00%	7.02%	3.63%	2.06%	0.24%	0.79%	0.71%	5.61%	4.42%	5.20%	3.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	183	3	8	4	9	4	13	12	10	5	11	9	3	4	13	1	3	3	4	1	2	5	2	1	3	10	13	6	13	3	5					
		0.41%	0.18%	0.45%	0.29%	0.56%	0.22%	0.76%	0.71%	0.66%	0.29%	0.68%	0.48%	0.13%	0.22%	0.71%	0.10%	0.36%	0.34%	0.33%	0.15%	1.18%	1.06%	0.23%	0.15%	0.12%	0.52%	0.51%	0.44%	0.61%	0.19%	0.38%					
23	6.Политическая партия «Партия социальной справедливости»	69	3	3	0	3	5	1	4	4	4	4	4	0	3	1	2	2	2	0	1	0	0	5	0	0	7	1	3	2	4	1					
		0.16%	0.18%	0.17%	0.00%	0.19%	0.28%	0.06%	0.24%	0.27%	0.24%	0.25%	0.21%	0.00%	0.16%	0.05%	0.21%	0.24%	0.22%	0.00%	0.15%	0.00%	0.00%	0.58%	0.00%	0.00%	0.37%	0.04%	0.22%	0.09%	0.25%	0.08%					
24	7.Политическая партия «Либерально-демократическая партия России»	2883	118	101	134	184	115	125	161	132	104	105	110	58	181	77	77	88	88	85	48	17	25	36	54	60	20	20	168	91	181	120					
		6.50%	7.25%	5.63%	9.59%	11.37%	6.41%	7.29%	9.49%	8.75%	6.14%	6.51%	5.84%	2.58%	9.95%	4.20%	7.96%	10.63%	9.90%	6.99%	7.31%	10.00%	5.32%	4.21%	7.93%	2.41%	1.05%	0.79%	12.24%	4.28%	11.21%	9.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1966	98	119	101	112	64	121	112	30	76	121	90	45	145	138	59	17	46	32	36	4	22	20	22	10	15	28	60	95	68	60					
		4.43%	6.02%	6.63%	7.23%	6.92%	3.57%	7.06%	6.60%	1.99%	4.48%	7.50%	4.78%	2.01%	7.97%	7.53%	6.10%	2.05%	5.17%	2.63%	5.48%	2.35%	4.68%	2.34%	3.23%	0.40%	0.79%	1.10%	4.37%	4.47%	4.21%	4.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	197	6	10	7	11	6	6	6	2	8	11	8	5	15	5	4	3	10	2	6	0	4	4	2	4	12	23	0	8	6	3					
		0.44%	0.37%	0.56%	0.50%	0.68%	0.33%	0.35%	0.35%	0.13%	0.47%	0.68%	0.42%	0.22%	0.82%	0.27%	0.41%	0.36%	1.12%	0.16%	0.91%	0.00%	0.85%	0.47%	0.29%	0.16%	0.63%	0.90%	0.00%	0.38%	0.37%	0.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	36143	1239	1453	993	1206	1506	1372	1251	1208	1399	1301	1551	2056	1280	1475	713	681	684	1047	529	145	345	722	564	2354	1783	2374	982	1698	1205	1027					
		81.50%	76.15%	80.95%	71.08%	74.49%	83.95%	80.00%	73.76%	80.11%	82.54%	80.61%	82.32%	91.62%	70.37%	80.51%	73.73%	82.25%	76.94%	86.10%	80.52%	85.29%	73.40%	84.44%	82.82%	94.61%	93.45%	93.21%	71.52%	79.91%	74.66%	77.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	347	14	3	25	13	14	6	23	17	14	5	7	6	20	11	14	3	5	0	3	0	1	4	10	4	12	26	21	36	16	14					
		0.78%	0.86%	0.17%	1.79%	0.80%	0.78%	0.35%	1.36%	1.13%	0.83%	0.31%	0.37%	0.27%	1.10%	0.60%	1.45%	0.36%	0.56%	0.00%	0.46%	0.00%	0.21%	0.47%	1.47%	0.16%	0.63%	1.02%	1.53%	1.69%	0.99%	1.06%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
