Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Мамонтовская №39																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	2	0	2	0	2	1	0	0	1	0	1	1	2	1	2	0	1	0	0	1					
		0.12%	0.0%	0.37%	0.0%	0.43%	0.0%	0.28%	0.13%	0.0%	0.0%	0.13%	0.0%	0.09%	0.14%	0.41%	0.14%	0.33%	0.0%	0.21%	0.0%	0.0%	0.15%					
32	"15. ""Партия СЛОН"""	9	0	1	0	0	1	1	0	0	0	0	2	0	1	1	0	1	0	0	0	0	1					
		0.06%	0.0%	0.18%	0.0%	0.0%	0.13%	0.14%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.14%	0.20%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	677	25	6	3	21	20	39	45	16	132	53	49	63	58	12	18	21	15	23	20	15	23					
		5.07%	4.15%	1.12%	1.07%	4.52%	2.77%	5.64%	6.08%	2.15%	10.43%	7.05%	6.97%	5.81%	8.12%	2.48%	2.55%	3.47%	3.24%	4.85%	6.00%	4.06%	3.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	2	1	0	1	2	3	2	2	3	1	1	1	0	2	2	4	0	1	0	0	1					
		0.21%	0.33%	0.18%	0.0%	0.21%	0.27%	0.43%	0.27%	0.26%	0.23%	0.13%	0.14%	0.09%	0.0%	0.41%	0.28%	0.66%	0.0%	0.21%	0.0%	0.0%	0.15%					
35	"18. ""ЛДПР"""	1645	66	60	36	63	103	84	127	124	120	77	89	157	87	66	55	67	56	42	52	27	87					
		12.32%	10.96%	11.27%	12.90%	13.57%	14.26%	12.15%	17.16%	16.66%	9.48%	10.25%	12.66%	14.49%	12.18%	13.66%	7.81%	11.07%	12.12%	8.86%	15.61%	7.31%	13.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	174	5	17	6	1	7	11	12	12	20	7	5	15	11	3	1	10	8	8	5	2	8					
		1.30%	0.83%	3.19%	2.15%	0.21%	0.96%	1.59%	1.62%	1.61%	1.58%	0.93%	0.71%	1.38%	1.54%	0.62%	0.14%	1.65%	1.73%	1.68%	1.50%	0.54%	1.27%					
37	"20. ""Политическая партия ""Единая Россия"""	3112	129	113	64	100	202	156	162	199	304	201	165	319	208	131	136	71	111	115	80	42	104					
		23.31%	21.42%	21.24%	22.93%	21.55%	27.97%	22.57%	21.89%	26.74%	24.03%	26.76%	23.47%	29.45%	29.13%	27.12%	19.31%	11.73%	24.02%	24.26%	24.02%	11.38%	16.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	0	0	1	0	1	0	4	2	6	2	3	0	1	0	2	0	2	0	0	0					
		0.18%	0.16%	0.0%	0.0%	0.21%	0.0%	0.14%	0.0%	0.53%	0.15%	0.79%	0.28%	0.27%	0.0%	0.20%	0.0%	0.33%	0.0%	0.42%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	34	1	2	0	0	1	2	1	1	4	2	3	2	2	3	1	5	1	0	2	0	1					
		0.25%	0.16%	0.37%	0.0%	0.0%	0.13%	0.28%	0.13%	0.13%	0.31%	0.26%	0.42%	0.18%	0.28%	0.62%	0.14%	0.82%	0.21%	0.0%	0.60%	0.0%	0.15%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2538	120	98	40	86	109	94	194	108	294	172	205	184	135	73	82	164	47	81	66	35	151					
		19.01%	19.93%	18.42%	14.33%	18.53%	15.09%	13.60%	26.21%	14.51%	23.24%	22.90%	29.16%	16.98%	18.90%	15.11%	11.64%	27.10%	10.17%	17.08%	19.81%	9.48%	24.12%					
																												
41	Против всех	478	30	10	11	30	21	22	24	16	70	31	36	39	27	12	15	12	20	20	7	10	15					
		3.58%	4.98%	1.87%	3.94%	6.46%	2.90%	3.18%	3.24%	2.15%	5.53%	4.12%	5.12%	3.60%	3.78%	2.48%	2.13%	1.98%	4.32%	4.21%	2.10%	2.71%	2.39%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
