Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Ровеньская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913					
		0.08%	0.27%	0.28%	0.20%	0.32%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.38%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	937	38	19	22	18	43	19	31	14	61	28	55	3	16	10	46	14	117	87	57	39	33	65	4	11	3	18	2	7	22	15	20					
		6.22%	5.14%	5.38%	4.33%	5.84%	6.81%	5.00%	6.25%	3.98%	9.01%	7.45%	9.57%	2.11%	7.14%	6.10%	6.47%	7.82%	6.06%	8.25%	6.87%	4.83%	7.32%	6.33%	6.15%	8.46%	2.33%	4.28%	2.53%	4.24%	4.13%	4.05%	8.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	613	17	16	18	12	23	7	22	10	28	9	21	2	11	8	28	8	100	47	41	26	23	69	2	5	2	12	3	1	17	16	9					
		4.07%	2.30%	4.53%	3.54%	3.90%	3.65%	1.84%	4.44%	2.84%	4.14%	2.39%	3.65%	1.41%	4.91%	4.88%	3.94%	4.47%	5.18%	4.45%	4.94%	3.22%	5.10%	6.72%	3.08%	3.85%	1.55%	2.85%	3.80%	0.61%	3.19%	4.32%	3.69%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	83	2	1	3	0	1	0	3	4	5	3	5	1	1	1	3	0	12	6	5	3	3	7	2	0	0	5	1	0	2	2	2					
		0.55%	0.27%	0.28%	0.59%	0.00%	0.16%	0.00%	0.60%	1.14%	0.74%	0.80%	0.87%	0.70%	0.45%	0.61%	0.42%	0.00%	0.62%	0.57%	0.60%	0.37%	0.67%	0.68%	3.08%	0.00%	0.00%	1.19%	1.27%	0.00%	0.38%	0.54%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8617	537	186	290	209	377	251	267	184	324	242	310	124	108	97	381	100	1076	583	454	424	261	541	44	66	100	248	50	117	258	262	146					
		57.24%	72.67%	52.69%	57.09%	67.86%	59.75%	66.05%	53.83%	52.27%	47.86%	64.36%	53.91%	87.32%	48.21%	59.15%	53.59%	55.87%	55.72%	55.26%	54.70%	52.48%	57.87%	52.68%	67.69%	50.77%	77.52%	58.91%	63.29%	70.91%	48.41%	70.81%	59.84%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	1	1	4	0	2	1	0	1	1	0	0	1	0	0	1	0	5	2	4	2	1	0	0	0	0	2	0	1	0	0	4					
		0.23%	0.14%	0.28%	0.79%	0.00%	0.32%	0.26%	0.00%	0.28%	0.15%	0.00%	0.00%	0.70%	0.00%	0.00%	0.14%	0.00%	0.26%	0.19%	0.48%	0.25%	0.22%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.61%	0.00%	0.00%	1.64%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
