Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
"Наименование Избирательной комиссии:    Иваново, Советская"																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135					
		10.58%	7.43%	9.43%	7.52%	9.62%	13.09%	9.74%	3.89%	6.96%	7.98%	8.67%	11.71%	9.88%	4.55%	10.12%	10.54%	11.67%	11.97%	11.25%	7.18%	10.57%	8.83%	10.62%	14.75%	12.67%	16.05%	14.60%	13.52%	10.61%	8.48%	9.78%	9.60%	9.21%	13.25%	9.96%	10.07%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	310	6	8	12	7	13	20	2	5	13	5	16	16	3	3	16	9	18	12	22	0	5	14	5	6	7	10	13	4	4	5	4	6	6	7	8					
		1.18%	1.01%	1.06%	2.51%	1.16%	1.42%	2.35%	0.43%	0.77%	1.67%	0.54%	1.95%	2.17%	0.85%	0.39%	1.81%	1.15%	2.29%	1.35%	2.22%	0.00%	1.10%	1.63%	0.77%	1.03%	0.81%	0.73%	1.00%	0.46%	0.72%	0.72%	0.64%	0.76%	0.68%	1.29%	1.09%					
23	6.Политическая партия «Партия социальной справедливости»	75	0	2	1	1	4	5	0	0	1	2	0	6	0	0	2	1	2	4	1	0	1	3	4	4	2	5	7	3	2	0	1	5	2	0	4					
		0.29%	0.00%	0.27%	0.21%	0.17%	0.44%	0.59%	0.00%	0.00%	0.13%	0.22%	0.00%	0.81%	0.00%	0.00%	0.23%	0.13%	0.25%	0.45%	0.10%	0.00%	0.22%	0.35%	0.61%	0.68%	0.23%	0.36%	0.54%	0.35%	0.36%	0.00%	0.16%	0.63%	0.23%	0.00%	0.54%					
24	7.Политическая партия «Либерально-демократическая партия России»	2906	78	88	56	72	110	74	56	76	89	106	96	106	28	94	94	95	69	80	93	70	50	100	65	69	84	144	135	81	68	85	81	85	82	58	89					
		11.06%	13.18%	11.69%	11.69%	11.94%	11.99%	8.69%	12.10%	11.75%	11.45%	11.48%	11.71%	14.34%	7.95%	12.35%	10.66%	12.18%	8.79%	8.99%	9.40%	13.70%	11.04%	11.67%	9.98%	11.82%	9.77%	10.46%	10.43%	9.34%	12.27%	12.23%	12.96%	10.72%	9.29%	10.70%	12.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1724	28	71	32	50	54	69	39	32	54	49	44	60	18	51	69	60	63	77	74	56	19	57	32	40	70	66	64	49	24	41	44	43	41	45	39					
		6.56%	4.73%	9.43%	6.68%	8.29%	5.89%	8.10%	8.42%	4.95%	6.95%	5.31%	5.37%	8.12%	5.11%	6.70%	7.82%	7.69%	8.03%	8.66%	7.48%	10.96%	4.19%	6.65%	4.92%	6.85%	8.14%	4.79%	4.95%	5.65%	4.33%	5.90%	7.04%	5.42%	4.64%	8.30%	5.31%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	222	6	6	5	5	13	6	5	5	9	9	6	7	3	6	6	9	5	15	8	1	1	9	5	6	4	10	10	5	6	7	7	3	3	4	7					
		0.84%	1.01%	0.80%	1.04%	0.83%	1.42%	0.70%	1.08%	0.77%	1.16%	0.98%	0.73%	0.95%	0.85%	0.79%	0.68%	1.15%	0.64%	1.69%	0.81%	0.20%	0.22%	1.05%	0.77%	1.03%	0.47%	0.73%	0.77%	0.58%	1.08%	1.01%	1.12%	0.38%	0.34%	0.74%	0.95%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16187	399	447	309	365	517	514	305	432	484	603	496	402	260	466	527	458	457	542	642	304	298	512	379	318	479	825	798	576	370	433	378	511	567	338	476					
		61.58%	67.40%	59.36%	64.51%	60.53%	56.38%	60.33%	65.87%	66.77%	62.29%	65.33%	60.49%	54.40%	73.86%	61.24%	59.75%	58.72%	58.22%	60.97%	64.91%	59.49%	65.78%	59.74%	58.22%	54.45%	55.70%	59.91%	61.67%	66.44%	66.79%	62.30%	60.48%	64.44%	64.21%	62.36%	64.76%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	436	5	21	2	7	18	20	15	20	17	11	20	22	4	9	14	10	4	7	11	7	6	14	8	22	16	17	22	15	7	11	13	10	17	8	6					
		1.66%	0.84%	2.79%	0.42%	1.16%	1.96%	2.35%	3.24%	3.09%	2.19%	1.19%	2.44%	2.98%	1.14%	1.18%	1.59%	1.28%	0.51%	0.79%	1.11%	1.37%	1.32%	1.63%	1.23%	3.77%	1.86%	1.23%	1.70%	1.73%	1.26%	1.58%	2.08%	1.26%	1.93%	1.48%	0.82%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
