Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Бежецкая																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66					
14	Число погашенных неиспользованных открепительных удостоверений	116	0	8	9	0	4	4	2	7	7	7	6	5	3	3	3	2	1	2	0	5	4	0	2	3	2	1	3	2	0	3	3	4	1	3	5	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	40	0	1	2	6	0	3	1	0	1	3	3	1	0	1	1	2	0	2	2	0	0	0	0	0	0	0	0	0	1	0	3	1	2	2	1	1					
16	Число утраченных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3282	29	99	115	218	98	254	120	121	239	129	206	216	233	241	233	47	23	28	49	58	32	45	35	24	31	22	21	15	28	43	58	15	52	44	26	35					
		20.28%	26.85%	21.24%	22.50%	23.62%	23.73%	20.89%	19.11%	21.65%	25.37%	22.63%	20.96%	22.78%	27.06%	23.11%	22.11%	17.28%	11.44%	14.21%	14.00%	19.46%	17.39%	11.36%	10.57%	10.81%	17.32%	10.73%	10.45%	22.39%	10.77%	20.28%	23.77%	14.29%	16.15%	12.87%	17.81%	15.42%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1664	17	54	43	88	47	108	67	117	61	56	96	99	91	71	115	23	13	16	53	41	20	45	44	20	31	16	16	8	41	22	25	9	24	25	4	38					
		10.28%	15.74%	11.59%	8.41%	9.53%	11.38%	8.88%	10.67%	20.93%	6.48%	9.82%	9.77%	10.44%	10.57%	6.81%	10.91%	8.46%	6.47%	8.12%	15.14%	13.76%	10.87%	11.36%	13.29%	9.01%	17.32%	7.80%	7.96%	11.94%	15.77%	10.38%	10.25%	8.57%	7.45%	7.31%	2.74%	16.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	205	5	7	1	14	9	9	9	7	12	12	11	16	11	10	22	2	1	1	6	5	3	5	2	0	5	2	1	1	5	3	1	0	2	1	0	4					
		1.27%	4.63%	1.50%	0.20%	1.52%	2.18%	0.74%	1.43%	1.25%	1.27%	2.11%	1.12%	1.69%	1.28%	0.96%	2.09%	0.74%	0.50%	0.51%	1.71%	1.68%	1.63%	1.26%	0.60%	0.00%	2.79%	0.98%	0.50%	1.49%	1.92%	1.42%	0.41%	0.00%	0.62%	0.29%	0.00%	1.76%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4673	30	153	164	332	118	432	213	143	329	169	337	306	238	365	349	75	25	48	57	74	48	72	70	37	49	41	45	15	29	31	34	25	69	69	38	44					
		28.87%	27.78%	32.83%	32.09%	35.97%	28.57%	35.53%	33.92%	25.58%	34.93%	29.65%	34.28%	32.28%	27.64%	34.99%	33.11%	27.57%	12.44%	24.37%	16.29%	24.83%	26.09%	18.18%	21.15%	16.67%	27.37%	20.00%	22.39%	22.39%	11.15%	14.62%	13.93%	23.81%	21.43%	20.18%	26.03%	19.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	297	3	6	8	17	3	27	18	11	29	11	28	14	15	28	27	1	1	1	3	1	1	3	3	3	4	3	4	0	5	1	5	0	2	3	2	6					
		1.83%	2.78%	1.29%	1.57%	1.84%	0.73%	2.22%	2.87%	1.97%	3.08%	1.93%	2.85%	1.48%	1.74%	2.68%	2.56%	0.37%	0.50%	0.51%	0.86%	0.34%	0.54%	0.76%	0.91%	1.35%	2.23%	1.46%	1.99%	0.00%	1.92%	0.47%	2.05%	0.00%	0.62%	0.88%	1.37%	2.64%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5796	23	139	174	242	125	363	192	150	252	178	287	279	258	311	290	117	136	98	180	113	79	223	173	134	56	120	110	26	152	111	119	54	165	195	73	99					
		35.81%	21.30%	29.83%	34.05%	26.22%	30.27%	29.85%	30.57%	26.83%	26.75%	31.23%	29.20%	29.43%	29.97%	29.82%	27.51%	43.01%	67.66%	49.75%	51.43%	37.92%	42.93%	56.31%	52.27%	60.36%	31.28%	58.54%	54.73%	38.81%	58.46%	52.36%	48.77%	51.43%	51.24%	57.02%	50.00%	43.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	94	0	4	5	3	3	9	5	3	8	1	6	5	6	6	4	2	0	0	0	2	0	2	2	2	3	1	1	0	0	1	0	2	1	3	3	1					
		0.58%	0.00%	0.86%	0.98%	0.33%	0.73%	0.74%	0.80%	0.54%	0.85%	0.18%	0.61%	0.53%	0.70%	0.58%	0.38%	0.74%	0.00%	0.00%	0.00%	0.67%	0.00%	0.51%	0.60%	0.90%	1.68%	0.49%	0.50%	0.00%	0.00%	0.47%	0.00%	1.90%	0.31%	0.88%	2.05%	0.44%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
