Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Бежецкая																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	796	7	15	17	15	18	35	26	20	34	27	31	27	11	47	50	22	17	25	40	27	5	11	42	1	27	12	2	7	13	30	18	5	5	19	11	21	15	14	5	7	6	6	3					
		3.96%	5.74%	2.80%	3.19%	2.86%	2.88%	2.76%	4.27%	1.95%	3.74%	2.83%	3.88%	2.26%	1.69%	4.13%	4.30%	3.52%	4.46%	10.16%	10.05%	12.39%	1.62%	4.21%	10.45%	1.12%	9.64%	6.28%	2.41%	2.46%	4.74%	5.05%	5.84%	1.69%	2.44%	8.64%	3.56%	5.97%	6.36%	3.25%	1.31%	4.24%	4.92%	2.27%	2.83%					
19	2.Всероссийская политическая партия «Гражданская Сила»	92	1	0	3	4	5	2	4	13	8	2	6	9	4	5	5	4	0	0	3	0	0	1	0	0	1	0	0	2	1	1	1	1	0	0	0	3	0	2	1	0	0	0	0					
		0.46%	0.82%	0.00%	0.56%	0.76%	0.80%	0.16%	0.66%	1.27%	0.88%	0.21%	0.75%	0.75%	0.61%	0.44%	0.43%	0.64%	0.00%	0.00%	0.75%	0.00%	0.00%	0.38%	0.00%	0.00%	0.36%	0.00%	0.00%	0.70%	0.36%	0.17%	0.32%	0.34%	0.00%	0.00%	0.00%	0.85%	0.00%	0.46%	0.26%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	1	0	0	0	0	1	3	0	2	1	0	0	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.08%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.16%	0.29%	0.00%	0.21%	0.13%	0.00%	0.00%	0.00%	0.43%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2655	21	124	96	118	90	276	98	101	192	128	113	172	102	250	215	90	26	14	19	13	11	18	21	4	13	18	7	12	13	30	24	29	36	11	33	12	14	15	29	8	10	19	10					
		13.22%	17.21%	23.18%	18.01%	22.52%	14.42%	21.77%	16.09%	9.84%	21.15%	13.42%	14.16%	14.37%	15.64%	21.99%	18.47%	14.40%	6.82%	5.69%	4.77%	5.96%	3.56%	6.90%	5.22%	4.49%	4.64%	9.42%	8.43%	4.23%	4.74%	5.05%	7.79%	9.83%	17.56%	5.00%	10.68%	3.41%	5.93%	3.48%	7.59%	4.85%	8.20%	7.20%	9.43%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	40	0	0	3	0	0	3	1	1	5	1	4	2	2	9	5	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.20%	0.00%	0.00%	0.56%	0.00%	0.00%	0.24%	0.16%	0.10%	0.55%	0.10%	0.50%	0.17%	0.31%	0.79%	0.43%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.35%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	38	0	2	0	2	1	3	1	3	0	2	5	4	1	3	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0					
		0.19%	0.00%	0.37%	0.00%	0.38%	0.16%	0.24%	0.16%	0.29%	0.00%	0.21%	0.63%	0.33%	0.15%	0.26%	0.43%	0.16%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.82%	0.38%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1582	11	55	33	47	40	118	50	223	55	57	69	81	49	88	116	34	20	17	34	15	26	5	34	13	24	18	2	22	9	28	6	34	7	11	22	24	10	31	19	6	3	9	7					
		7.88%	9.02%	10.28%	6.19%	8.97%	6.41%	9.31%	8.21%	21.73%	6.06%	5.97%	8.65%	6.77%	7.52%	7.74%	9.97%	5.44%	5.25%	6.91%	8.54%	6.88%	8.41%	1.92%	8.46%	14.61%	8.57%	9.42%	2.41%	7.75%	3.28%	4.71%	1.95%	11.53%	3.41%	5.00%	7.12%	6.82%	4.24%	7.19%	4.97%	3.64%	2.46%	3.41%	6.60%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2020	12	74	72	71	40	139	73	88	138	89	136	187	51	165	180	73	34	26	27	15	15	11	19	4	7	11	2	13	11	52	30	11	12	8	20	14	5	36	17	7	4	17	4					
		10.06%	9.84%	13.83%	13.51%	13.55%	6.41%	10.96%	11.99%	8.58%	15.20%	9.33%	17.04%	15.62%	7.82%	14.51%	15.46%	11.68%	8.92%	10.57%	6.78%	6.88%	4.85%	4.21%	4.73%	4.49%	2.50%	5.76%	2.41%	4.58%	4.01%	8.75%	9.74%	3.73%	5.85%	3.64%	6.47%	3.98%	2.12%	8.35%	4.45%	4.24%	3.28%	6.44%	3.77%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	169	4	7	4	4	7	12	3	19	15	6	8	17	6	6	11	9	3	1	1	0	2	2	0	0	0	1	0	1	2	4	4	2	0	0	0	1	0	3	1	0	0	3	0					
		0.84%	3.28%	1.31%	0.75%	0.76%	1.12%	0.95%	0.49%	1.85%	1.65%	0.63%	1.00%	1.42%	0.92%	0.53%	0.95%	1.44%	0.79%	0.41%	0.25%	0.00%	0.65%	0.77%	0.00%	0.00%	0.00%	0.52%	0.00%	0.35%	0.73%	0.67%	1.30%	0.68%	0.00%	0.00%	0.00%	0.28%	0.00%	0.70%	0.26%	0.00%	0.00%	1.14%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12419	64	252	292	256	415	660	344	537	445	632	412	685	418	540	551	382	275	161	269	148	244	211	283	67	208	130	69	225	223	446	218	213	142	168	220	272	192	322	305	136	97	209	81					
		61.84%	52.46%	47.10%	54.78%	48.85%	66.51%	52.05%	56.49%	52.34%	49.01%	66.25%	51.63%	57.23%	64.11%	47.49%	47.34%	61.12%	72.18%	65.45%	67.59%	67.89%	78.96%	80.84%	70.40%	75.28%	74.29%	68.06%	83.13%	79.23%	81.39%	75.08%	70.78%	72.20%	69.27%	76.36%	71.20%	77.27%	81.36%	74.71%	79.84%	82.42%	79.51%	79.17%	76.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	105	0	2	7	4	3	5	2	8	8	8	3	6	1	11	7	4	3	0	1	0	1	2	2	0	0	0	0	0	1	3	1	0	1	0	2	1	0	6	1	0	0	0	1					
		0.52%	0.00%	0.37%	1.31%	0.76%	0.48%	0.39%	0.33%	0.78%	0.88%	0.84%	0.38%	0.50%	0.15%	0.97%	0.60%	0.64%	0.79%	0.00%	0.25%	0.00%	0.32%	0.77%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.51%	0.32%	0.00%	0.49%	0.00%	0.65%	0.28%	0.00%	1.39%	0.26%	0.00%	0.00%	0.00%	0.94%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
