Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Троицкая городская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335					
		0.13%	0.0%	0.0%	0.0%	0.34%	0.21%	0.14%	0.0%	0.20%	0.0%	0.09%	0.0%	0.0%	0.07%	0.28%	0.19%	0.07%	0.08%	0.36%	0.15%	0.33%	0.14%	0.0%	0.14%	0.15%	0.11%	0.35%	0.29%	0.0%	0.15%	0.0%	0.0%	0.06%	0.06%	0.16%	0.06%	0.10%	0.46%	0.51%					
35	"18. ""ЛДПР"""	4411	124	69	68	110	167	162	122	57	83	130	17	117	153	95	58	186	200	127	113	232	143	66	113	75	181	100	138	186	91	74	49	124	180	83	156	112	67	83					
		14.05%	13.49%	14.52%	11.27%	12.60%	12.04%	11.37%	18.59%	11.89%	15.83%	12.05%	16.50%	13.96%	10.89%	13.76%	11.57%	13.54%	16.14%	23.47%	17.99%	19.33%	20.11%	13.75%	16.44%	11.82%	21.57%	17.51%	13.67%	16.84%	14.35%	19.27%	12.06%	8.47%	12.37%	13.43%	10.35%	12.08%	15.54%	14.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	408	8	3	5	8	26	19	10	5	7	9	0	9	8	13	10	20	11	13	13	18	15	7	7	13	9	14	19	24	8	7	3	17	9	7	14	7	4	9					
		1.30%	0.87%	0.63%	0.82%	0.91%	1.87%	1.33%	1.52%	1.04%	1.33%	0.83%	0.0%	1.07%	0.56%	1.88%	1.99%	1.45%	0.88%	2.40%	2.07%	1.5%	2.10%	1.45%	1.01%	2.05%	1.07%	2.45%	1.88%	2.17%	1.26%	1.82%	0.73%	1.16%	0.61%	1.13%	0.92%	0.75%	0.92%	1.53%					
37	"20. ""Политическая партия ""Единая Россия"""	11550	319	173	266	320	493	502	241	182	231	420	40	334	594	271	206	502	427	192	217	467	216	159	284	238	374	214	416	416	266	171	168	444	427	173	460	283	184	260					
		36.80%	34.71%	36.42%	44.11%	36.65%	35.54%	35.25%	36.73%	37.99%	44.08%	38.96%	38.83%	39.85%	42.30%	39.27%	41.11%	36.56%	34.46%	35.48%	34.55%	38.91%	30.37%	33.12%	41.33%	37.53%	44.57%	37.47%	41.22%	37.68%	41.95%	44.53%	41.37%	30.34%	29.34%	27.99%	30.54%	30.52%	42.69%	44.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	61	2	0	1	1	4	3	1	1	0	5	0	1	2	2	2	2	2	2	1	2	0	2	0	0	8	3	2	0	3	2	1	1	0	0	1	2	0	2					
		0.19%	0.21%	0.0%	0.16%	0.11%	0.28%	0.21%	0.15%	0.20%	0.0%	0.46%	0.0%	0.11%	0.14%	0.28%	0.39%	0.14%	0.16%	0.36%	0.15%	0.16%	0.0%	0.41%	0.0%	0.0%	0.95%	0.52%	0.19%	0.0%	0.47%	0.52%	0.24%	0.06%	0.0%	0.0%	0.06%	0.21%	0.0%	0.34%					
39	"22. ""Развитие предпринимательства"""	78	1	4	0	0	6	4	0	0	1	3	0	1	6	1	1	1	4	2	2	0	3	1	1	2	3	3	1	2	1	2	2	4	1	4	7	4	0	0					
		0.24%	0.10%	0.84%	0.0%	0.0%	0.43%	0.28%	0.0%	0.0%	0.19%	0.27%	0.0%	0.11%	0.42%	0.14%	0.19%	0.07%	0.32%	0.36%	0.31%	0.0%	0.42%	0.20%	0.14%	0.31%	0.35%	0.52%	0.09%	0.18%	0.15%	0.52%	0.49%	0.27%	0.06%	0.64%	0.46%	0.43%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4792	130	70	54	137	246	283	99	85	54	196	6	139	203	113	51	198	213	51	122	154	162	87	88	112	82	62	149	192	109	36	70	235	230	90	239	117	59	69					
		15.27%	14.14%	14.73%	8.95%	15.69%	17.73%	19.87%	15.09%	17.74%	10.30%	18.18%	5.82%	16.58%	14.45%	16.37%	10.17%	14.42%	17.19%	9.42%	19.42%	12.83%	22.78%	18.12%	12.80%	17.66%	9.77%	10.85%	14.76%	17.39%	17.19%	9.37%	17.24%	16.06%	15.80%	14.56%	15.86%	12.62%	13.68%	11.77%					
																																													
41	Против всех	1562	48	25	39	46	57	78	20	21	21	37	3	45	74	21	32	93	68	23	25	41	23	25	30	23	29	38	35	50	30	27	20	78	78	49	95	69	19	27					
		4.97%	5.22%	5.26%	6.46%	5.26%	4.10%	5.47%	3.04%	4.38%	4.00%	3.43%	2.91%	5.36%	5.27%	3.04%	6.38%	6.77%	5.48%	4.25%	3.98%	3.41%	3.23%	5.20%	4.36%	3.62%	3.45%	6.65%	3.46%	4.52%	4.73%	7.03%	4.92%	5.33%	5.36%	7.92%	6.30%	7.44%	4.40%	4.60%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
