7	Число избирательных бюллетеней в переносных ящиках для голосования	3606	140	4	88	64	55	25	11	31	133	75	78	189	76	68	112	12	24	90	65	92	107	87	51	111	71	0	51	122	112	124	59	122	76	20	118	77	36	33	157	77	16	143	87	94	78	99	46					
8	Число бюллетеней в стационарных ящиках для голосования	23079	503	87	443	137	279	182	122	157	666	380	238	914	1089	531	422	206	122	813	386	1025	422	744	850	992	737	114	400	354	727	741	701	716	404	153	188	222	1042	291	890	260	124	495	787	642	451	770	160					
9	Число недействительных избирательных бюллетеней	287	5	0	6	1	1	2	1	1	5	6	2	8	14	8	10	1	3	6	2	10	5	30	7	8	17	0	1	6	16	10	6	5	9	0	3	2	11	2	7	4	3	11	7	15	1	6	3					
10	Число действительных избирательных бюллетеней	26398	638	91	525	200	333	205	132	187	794	449	314	1095	1151	591	524	217	143	897	449	1107	524	801	894	1095	791	114	450	470	823	855	754	833	471	173	303	297	1067	322	1040	333	137	627	867	721	528	863	203					
11	Число полученных открепительных  удостоверений	938	29	3	24	14	11	8	5	12	26	8	18	33	35	27	18	8	3	45	6	47	24	38	23	76	20	3	11	6	20	18	14	16	18	3	10	8	37	15	30	12	3	21	36	34	14	25	23					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	640	29	1	21	14	11	6	5	12	24	2	18	13	17	13	8	5	0	24	1	32	4	29	15	62	12	0	11	6	15	12	5	8	4	0	8	2	20	15	28	12	3	9	28	25	6	22	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	285	22	2	5	2	3	5	3	1	4	3	4	13	14	10	5	2	5	6	5	4	14	9	11	10	4	4	6	4	5	7	8	1	7	4	3	4	4	2	9	3	1	13	4	9	3	11	7					
14	Число неиспользованных открепительных удостоверений	298	0	2	3	0	0	2	0	0	2	6	0	20	18	14	10	3	3	21	5	15	20	9	8	14	8	3	0	0	5	6	9	8	14	3	2	6	17	0	2	0	0	12	8	9	8	3	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	257	4	0	7	0	5	2	3	2	5	2	3	11	23	8	9	0	2	14	1	7	5	7	6	15	9	0	1	1	15	14	5	8	7	1	2	3	10	1	5	4	0	5	10	4	4	7	0					
		0.96%	0.62%	0.00%	1.32%	0.00%	1.50%	0.97%	2.26%	1.06%	0.63%	0.44%	0.95%	0.99%	1.97%	1.34%	1.69%	0.00%	1.37%	1.55%	0.22%	0.63%	0.95%	0.84%	0.67%	1.36%	1.11%	0.00%	0.22%	0.21%	1.79%	1.62%	0.66%	0.95%	1.46%	0.58%	0.65%	1.00%	0.93%	0.31%	0.48%	1.19%	0.00%	0.78%	1.14%	0.54%	0.76%	0.81%	0.00%					
19	Жириновский Владимир Вольфович	2923	34	1	50	24	50	26	17	19	78	41	34	128	138	72	69	29	16	109	49	115	56	72	88	189	86	17	41	37	96	65	72	83	61	23	35	33	112	21	159	30	15	85	70	105	78	76	19					
		10.95%	5.29%	1.10%	9.42%	11.94%	14.97%	12.56%	12.78%	10.11%	9.76%	9.01%	10.76%	11.60%	11.85%	12.02%	12.92%	13.30%	10.96%	12.07%	10.86%	10.30%	10.59%	8.66%	9.77%	17.14%	10.64%	14.91%	9.09%	7.77%	11.44%	7.51%	9.47%	9.90%	12.71%	13.29%	11.44%	11.04%	10.39%	6.48%	15.19%	8.90%	10.71%	13.32%	8.01%	14.27%	14.74%	8.75%	9.22%					
20	Зюганов Геннадий Андреевич	5295	150	39	176	67	50	24	36	68	112	61	68	201	202	156	89	35	31	157	118	214	97	157	147	180	122	28	65	122	162	214	215	136	81	32	56	46	231	60	258	71	28	123	203	143	99	127	38					
		19.84%	23.33%	42.86%	33.15%	33.33%	14.97%	11.59%	27.07%	36.17%	14.02%	13.41%	21.52%	18.22%	17.34%	26.04%	16.67%	16.06%	21.23%	17.39%	26.16%	19.16%	18.34%	18.89%	16.32%	16.32%	15.10%	24.56%	14.41%	25.63%	19.31%	24.74%	28.29%	16.23%	16.88%	18.50%	18.30%	15.38%	21.43%	18.52%	24.64%	21.07%	20.00%	19.28%	23.23%	19.43%	18.71%	14.61%	18.45%					
21	Медведев Дмитрий Анатольевич	17923	450	51	292	109	228	153	76	98	599	345	209	755	788	355	357	153	94	617	281	771	366	565	653	711	574	69	343	310	550	562	462	606	322	117	210	215	714	240	618	228	94	414	584	469	347	653	146					
		67.17%	69.98%	56.04%	54.99%	54.23%	68.26%	73.91%	57.14%	52.13%	74.97%	75.82%	66.14%	68.45%	67.64%	59.27%	66.85%	70.18%	64.38%	68.33%	62.31%	69.02%	69.19%	67.99%	72.48%	64.46%	71.04%	60.53%	76.05%	65.13%	65.55%	64.97%	60.79%	72.32%	67.08%	67.63%	68.63%	71.91%	66.23%	74.07%	59.03%	67.66%	67.14%	64.89%	66.82%	63.72%	65.60%	75.14%	70.87%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
