Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Беляевская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №1080					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	935	21	28	23	13	53	17	39	17	12	62	8	14	36	15	15	31	8	8	7	39	15	25	33	27	21	110	109	129					
		12.08%	12.57%	6.56%	15.75%	9.29%	11.04%	11.04%	11.54%	8.33%	7.45%	15.78%	9.30%	8.59%	10.03%	18.07%	5.62%	10.06%	6.78%	7.77%	6.25%	15.00%	12.00%	9.80%	12.94%	13.11%	9.17%	16.01%	14.93%	16.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1231	15	80	27	4	76	22	69	70	32	28	4	15	31	10	13	72	7	9	16	23	20	40	10	28	42	150	152	166					
		15.90%	8.98%	18.74%	18.49%	2.86%	15.83%	14.29%	20.41%	34.31%	19.88%	7.12%	4.65%	9.20%	8.64%	12.05%	4.87%	23.38%	5.93%	8.74%	14.29%	8.85%	16.00%	15.69%	3.92%	13.59%	18.34%	21.83%	20.82%	21.15%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	73	0	4	2	2	14	1	2	0	1	1	0	0	4	0	2	1	1	1	0	3	0	4	0	1	1	4	11	13					
		0.94%	0.00%	0.94%	1.37%	1.43%	2.92%	0.65%	0.59%	0.00%	0.62%	0.25%	0.00%	0.00%	1.11%	0.00%	0.75%	0.32%	0.85%	0.97%	0.00%	1.15%	0.00%	1.57%	0.00%	0.49%	0.44%	0.58%	1.51%	1.66%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2042	43	129	22	32	161	38	81	21	30	99	19	26	116	13	88	97	48	60	48	62	21	60	89	59	86	162	169	163					
		26.38%	25.75%	30.21%	15.07%	22.86%	33.54%	24.68%	23.96%	10.29%	18.63%	25.19%	22.09%	15.95%	32.31%	15.66%	32.96%	31.49%	40.68%	58.25%	42.86%	23.85%	16.80%	23.53%	34.90%	28.64%	37.55%	23.58%	23.15%	20.76%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	82	2	3	0	2	4	0	1	2	1	7	0	3	1	0	1	11	3	1	0	2	1	3	1	3	0	5	12	13					
		1.06%	1.20%	0.70%	0.00%	1.43%	0.83%	0.00%	0.30%	0.98%	0.62%	1.78%	0.00%	1.84%	0.28%	0.00%	0.37%	3.57%	2.54%	0.97%	0.00%	0.77%	0.80%	1.18%	0.39%	1.46%	0.00%	0.73%	1.64%	1.66%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3263	75	178	71	82	162	71	144	93	79	194	55	103	170	45	142	89	50	24	41	127	66	122	115	85	77	249	266	288					
		42.15%	44.91%	41.69%	48.63%	58.57%	33.75%	46.10%	42.60%	45.59%	49.07%	49.36%	63.95%	63.19%	47.35%	54.22%	53.18%	28.90%	42.37%	23.30%	36.61%	48.85%	52.80%	47.84%	45.10%	41.26%	33.62%	36.24%	36.44%	36.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	2	1	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	0	2	2	6					
		0.27%	0.00%	0.47%	0.68%	0.00%	0.00%	0.65%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.49%	0.00%	0.29%	0.27%	0.76%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
