Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
"Наименование Избирательной комиссии:    Самара, Красноглинская"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606					
		0.49%	1.94%	0.49%	0.62%	0.37%	0.28%	0.32%	0.12%	0.27%	0.23%	0.42%	0.46%	0.66%	0.84%	0.44%	0.20%	0.61%	0.48%	0.51%	0.31%	0.90%	0.46%	0.50%	1.04%	0.52%	0.56%	0.26%	0.43%	0.95%	0.42%	0.34%	0.45%	0.37%	0.27%	0.46%	0.14%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
