Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Здвинская  																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249					
		0.73%	1.24%	0.64%	1.10%	0.00%	0.00%	0.00%	0.78%	0.00%	1.46%	0.00%	0.00%	0.82%	0.99%	1.41%	1.94%	0.38%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.59%	0.49%	1.87%	0.48%	0.00%	0.47%	0.59%	0.00%	0.98%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2464	407	426	39	3	6	17	121	5	129	13	175	156	33	68	23	97	52	109	12	62	28	9	19	66	20	99	1	91	42	9	101	16	10					
		25.27%	28.07%	27.47%	14.34%	8.33%	15.00%	36.96%	23.73%	6.10%	26.93%	38.24%	43.32%	32.10%	32.67%	24.03%	22.33%	18.44%	29.71%	36.21%	19.35%	24.51%	11.67%	16.98%	11.24%	32.20%	18.69%	23.52%	1.64%	21.51%	24.71%	9.09%	19.84%	25.00%	27.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	81	21	20	4	0	0	0	2	0	3	0	3	2	0	1	2	3	2	0	1	1	0	0	1	1	0	4	0	6	0	0	4	0	0					
		0.83%	1.45%	1.29%	1.47%	0.00%	0.00%	0.00%	0.39%	0.00%	0.63%	0.00%	0.74%	0.41%	0.00%	0.35%	1.94%	0.57%	1.14%	0.00%	1.61%	0.40%	0.00%	0.00%	0.59%	0.49%	0.00%	0.95%	0.00%	1.42%	0.00%	0.00%	0.79%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4175	557	659	124	24	20	22	160	41	218	13	120	177	28	110	39	297	54	109	29	94	135	40	115	75	44	184	44	172	81	72	263	32	23					
		42.82%	38.41%	42.49%	45.59%	66.67%	50.00%	47.83%	31.37%	50.00%	45.51%	38.24%	29.70%	36.42%	27.72%	38.87%	37.86%	56.46%	30.86%	36.21%	46.77%	37.15%	56.25%	75.47%	68.05%	36.59%	41.12%	43.71%	72.13%	40.66%	47.65%	72.73%	51.67%	50.00%	63.89%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	39	6	10	1	0	0	0	2	0	1	0	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	3	1	1	1	0	7	0	0					
		0.40%	0.41%	0.64%	0.37%	0.00%	0.00%	0.00%	0.39%	0.00%	0.21%	0.00%	0.00%	0.41%	0.00%	0.35%	0.00%	0.38%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	1.64%	0.24%	0.59%	0.00%	1.38%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
