Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																						
Дата голосования: 02.12.2007																																																						
																																																						
Наименование Избирательной комиссии:    Константиновская районная																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №439	УИК №571	УИК №638	УИК №2445	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2520	УИК №2530	УИК №2561	УИК №2562	УИК №2587					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	692	13	16	22	10	43	10	17	13	18	3	13	13	33	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	18	13	13	30	13	13	17	13	13	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	498	13	12	22	10	27	10	17	13	18	2	13	3	33	3	13	8	7	8	10	9	13	13	3	3	13	8	8	3	13	4	8	2	6	13	13	8	1	18	0	5	30	3	13	17	12	13	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	204	15	7	17	4	11	6	5	3	2	6	5	5	3	6	6	1	1	3	6	1	2	8	3	3	1	2	2	1	6	0	1	4	4	4	7	4	3	4	2	2	1	2	5	3	4	10	3					
14	Число погашенных неиспользованных открепительных удостоверений	194	0	4	0	0	16	0	0	0	0	1	0	10	0	10	0	5	6	5	3	4	0	0	10	10	0	5	5	10	0	9	5	11	7	0	0	5	12	0	13	8	0	10	0	0	1	0	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	1.Политическая партия «Аграрная партия России»	336	7	1	1	12	3	3	18	5	6	1	0	4	10	3	3	0	10	4	17	20	8	48	4	13	12	0	6	6	5	2	0	5	6	3	8	29	3	5	3	5	3	1	1	7	9	9	7					
		1.66%	0.84%	0.11%	0.14%	1.75%	0.35%	0.38%	3.15%	0.54%	1.86%	0.60%	0.00%	1.96%	3.39%	0.77%	1.19%	0.00%	3.82%	1.97%	1.90%	2.29%	1.77%	7.95%	4.55%	3.51%	4.72%	0.00%	2.05%	2.45%	0.66%	2.99%	0.00%	1.91%	2.55%	0.85%	2.95%	4.92%	2.56%	2.82%	3.95%	5.56%	4.11%	1.59%	0.11%	0.86%	1.43%	1.04%	2.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	3	0	0	5	2	2	2	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0					
		0.14%	0.36%	0.00%	0.00%	0.73%	0.24%	0.25%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.99%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.74%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	634	24	2	17	12	24	21	24	17	3	5	25	7	6	5	5	17	15	19	24	22	7	31	4	9	12	18	3	5	24	5	3	4	8	12	3	59	0	3	1	0	2	1	23	28	14	45	16					
		3.12%	2.87%	0.23%	2.36%	1.75%	2.83%	2.65%	4.20%	1.84%	0.93%	3.01%	6.79%	3.43%	2.03%	1.29%	1.98%	4.79%	5.73%	9.36%	2.68%	2.52%	1.55%	5.13%	4.55%	2.43%	4.72%	4.99%	1.03%	2.04%	3.15%	7.46%	2.05%	1.53%	3.40%	3.42%	1.11%	10.00%	0.00%	1.69%	1.32%	0.00%	2.74%	1.59%	2.54%	3.45%	2.23%	5.22%	5.13%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	0	0	1	3	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	2	5	1	0	0					
		0.12%	0.00%	0.00%	0.14%	0.44%	0.47%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.38%	0.00%	0.28%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.62%	0.16%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	0	0	0	2	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	1	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.24%	0.13%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.26%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.25%	0.16%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	737	21	41	37	14	19	17	20	27	9	6	8	4	5	18	4	15	25	15	18	17	11	57	9	15	38	16	5	7	18	4	4	14	6	13	3	59	7	5	4	10	6	4	24	10	20	19	9					
		3.63%	2.51%	4.69%	5.15%	2.04%	2.24%	2.15%	3.50%	2.92%	2.79%	3.61%	2.17%	1.96%	1.69%	4.63%	1.58%	4.23%	9.54%	7.39%	2.01%	1.95%	2.44%	9.44%	10.23%	4.05%	14.96%	4.43%	1.71%	2.86%	2.36%	5.97%	2.74%	5.34%	2.55%	3.70%	1.11%	10.00%	5.98%	2.82%	5.26%	11.11%	8.22%	6.35%	2.65%	1.23%	3.18%	2.20%	2.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	442	41	32	13	8	17	7	33	8	6	4	3	2	6	7	2	3	7	5	12	22	3	26	2	0	17	9	2	4	13	2	2	1	5	5	1	37	0	1	2	5	5	0	20	4	14	14	10					
		2.18%	4.90%	3.66%	1.81%	1.17%	2.00%	0.88%	5.77%	0.86%	1.86%	2.41%	0.82%	0.98%	2.03%	1.80%	0.79%	0.85%	2.67%	2.46%	1.34%	2.52%	0.67%	4.30%	2.27%	0.00%	6.69%	2.49%	0.68%	1.63%	1.71%	2.99%	1.37%	0.38%	2.13%	1.42%	0.37%	6.27%	0.00%	0.56%	2.63%	5.56%	6.85%	0.00%	2.21%	0.49%	2.23%	1.62%	3.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	0	1	2	5	2	0	1	2	1	0	0	0	0	1	2	0	0	0	1	7	2	4	1	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	5	6	1	0	0					
		0.25%	0.00%	0.11%	0.28%	0.73%	0.24%	0.00%	0.17%	0.22%	0.31%	0.00%	0.00%	0.00%	0.00%	0.26%	0.79%	0.00%	0.00%	0.00%	0.11%	0.80%	0.44%	0.66%	1.14%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	1.37%	0.00%	0.55%	0.74%	0.16%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17924	740	796	648	622	772	734	467	854	293	149	332	187	268	352	234	320	203	155	820	781	405	433	67	333	168	318	276	222	696	53	136	235	210	316	256	398	106	163	66	69	55	57	815	734	568	775	267					
		88.29%	88.52%	91.08%	90.13%	90.67%	90.93%	92.79%	81.64%	92.32%	90.71%	89.76%	90.22%	91.67%	90.85%	90.49%	92.49%	90.14%	77.48%	76.35%	91.62%	89.46%	89.80%	71.69%	76.14%	90.00%	66.14%	88.09%	94.52%	90.61%	91.34%	79.10%	93.15%	89.69%	89.36%	90.03%	94.46%	67.46%	90.60%	92.09%	86.84%	76.67%	75.34%	90.48%	90.15%	90.39%	90.30%	89.91%	85.58%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	0	1	0	5	4	4	5	0	2	0	0	0	0	2	1	0	0	0	0	4	1	3	1	0	2	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	8	2	1	0	0					
		0.25%	0.00%	0.11%	0.00%	0.73%	0.47%	0.51%	0.87%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.51%	0.40%	0.00%	0.00%	0.00%	0.00%	0.46%	0.22%	0.50%	1.14%	0.00%	0.79%	0.00%	0.00%	0.00%	0.13%	0.00%	0.68%	0.38%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.25%	0.16%	0.00%	0.00%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
