Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Тамбовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	11	5	2	3	0	0	0	1	1	0	3	0	0	0	5	0	0	0	0	2	0	0	2	0	0	0	2	0	5					
		0.30%	0.69%	0.38%	0.21%	0.75%	0.00%	0.00%	0.00%	0.92%	0.25%	0.00%	1.15%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.54%	0.00%	0.70%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
