Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Сысертская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877					
		0.93%	0.74%	1.21%	0.28%	0.35%	0.67%	0.79%	0.65%	0.90%	1.52%	1.74%	0.16%	1.40%	0.00%	1.61%	0.61%	0.00%	1.03%	0.76%	1.60%	1.19%	1.27%	1.22%	0.33%	1.24%	2.04%	1.16%	0.93%	0.45%	0.91%	0.68%	0.95%	0.76%	0.65%	1.81%	0.31%	0.79%	1.81%	0.85%	0.00%	0.83%	0.68%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5959	158	188	271	250	319	208	318	254	257	230	205	33	23	162	138	58	74	197	98	127	223	203	183	34	16	118	32	40	252	75	123	155	77	101	68	48	253	26	45	164	155					
		25.21%	39.21%	32.47%	37.64%	28.77%	30.56%	32.86%	29.64%	28.73%	35.50%	33.38%	32.18%	15.35%	17.29%	18.69%	20.94%	20.21%	19.02%	21.37%	22.37%	21.67%	21.76%	20.71%	20.22%	21.12%	16.33%	27.44%	29.91%	17.94%	25.40%	25.34%	23.47%	23.66%	16.78%	22.90%	21.32%	12.70%	21.85%	22.03%	24.19%	19.48%	26.27%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	727	15	10	24	21	36	19	34	32	19	22	23	3	1	29	10	12	11	54	18	22	22	24	33	2	1	5	1	5	36	11	23	24	13	15	10	19	22	5	2	23	16					
		3.08%	3.72%	1.73%	3.33%	2.42%	3.45%	3.00%	3.17%	3.62%	2.62%	3.19%	3.61%	1.40%	0.75%	3.34%	1.52%	4.18%	2.83%	5.86%	4.11%	3.75%	2.15%	2.45%	3.65%	1.24%	1.02%	1.16%	0.93%	2.24%	3.63%	3.72%	4.39%	3.66%	2.83%	3.40%	3.13%	5.03%	1.90%	4.24%	1.08%	2.73%	2.71%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7581	101	185	186	250	260	168	298	243	184	161	170	102	45	273	221	85	132	245	138	208	423	377	319	63	37	176	45	101	389	118	144	211	144	166	93	167	387	36	79	284	167					
		32.07%	25.06%	31.95%	25.83%	28.77%	24.90%	26.54%	27.77%	27.49%	25.41%	23.37%	26.69%	47.44%	33.83%	31.49%	33.54%	29.62%	33.93%	26.57%	31.51%	35.49%	41.27%	38.47%	35.25%	39.13%	37.76%	40.93%	42.06%	45.29%	39.21%	39.86%	27.48%	32.21%	31.37%	37.64%	29.15%	44.18%	33.42%	30.51%	42.47%	33.73%	28.31%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	541	5	9	14	21	21	11	21	17	6	9	17	3	9	28	25	5	9	23	5	7	8	16	19	8	5	11	1	17	11	7	7	14	18	11	9	6	49	5	2	33	19					
		2.29%	1.24%	1.55%	1.94%	2.42%	2.01%	1.74%	1.96%	1.92%	0.83%	1.31%	2.67%	1.40%	6.77%	3.23%	3.79%	1.74%	2.31%	2.49%	1.14%	1.19%	0.78%	1.63%	2.10%	4.97%	5.10%	2.56%	0.93%	7.62%	1.11%	2.36%	1.34%	2.14%	3.92%	2.49%	2.82%	1.59%	4.23%	4.24%	1.08%	3.92%	3.22%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
