Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Надымская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68					
		2.66%	2.34%	2.48%	2.85%	3.07%	2.24%	2.34%	3.02%	2.22%	2.93%	2.62%	2.48%	2.49%	2.57%	1.96%	12.23%	5.71%	4.25%	2.04%	2.86%	2.79%	1.97%	0.72%	2.89%	4.54%	3.48%	2.64%	2.05%	2.18%	1.84%	2.06%	2.01%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1954	61	67	63	71	96	108	76	88	91	76	79	79	72	13	15	32	24	73	177	59	66	14	12	1	4	193	81	80	21	42	20					
		5.25%	4.76%	4.89%	5.29%	5.20%	6.52%	7.23%	5.47%	6.76%	6.68%	4.86%	5.30%	5.18%	4.87%	3.64%	3.90%	5.54%	3.09%	5.32%	7.34%	4.70%	5.42%	2.04%	1.19%	0.56%	1.07%	7.28%	6.39%	3.88%	2.42%	4.57%	3.35%					
22	"5. ""За Русь Святую"""	172	5	10	9	2	8	9	2	4	5	7	5	4	4	3	2	0	4	6	16	9	1	2	8	4	3	12	2	14	9	1	2					
		0.46%	0.39%	0.72%	0.75%	0.14%	0.54%	0.60%	0.14%	0.30%	0.36%	0.44%	0.33%	0.26%	0.27%	0.84%	0.52%	0.0%	0.51%	0.43%	0.66%	0.71%	0.08%	0.29%	0.79%	2.27%	0.80%	0.45%	0.15%	0.67%	1.03%	0.10%	0.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	71	2	1	3	3	6	4	2	1	1	6	2	5	1	0	2	0	1	1	8	0	3	2	2	0	2	1	3	4	4	1	0					
		0.19%	0.15%	0.07%	0.25%	0.21%	0.40%	0.26%	0.14%	0.07%	0.07%	0.38%	0.13%	0.32%	0.06%	0.0%	0.52%	0.0%	0.12%	0.07%	0.33%	0.0%	0.24%	0.29%	0.19%	0.0%	0.53%	0.03%	0.23%	0.19%	0.46%	0.10%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	443	15	13	23	11	14	8	9	17	10	24	18	11	18	5	0	8	5	7	38	16	17	2	1	0	1	45	27	37	22	14	7					
		1.19%	1.17%	0.94%	1.93%	0.80%	0.95%	0.53%	0.64%	1.30%	0.73%	1.53%	1.20%	0.72%	1.21%	1.40%	0.0%	1.38%	0.64%	0.51%	1.57%	1.27%	1.39%	0.29%	0.09%	0.0%	0.26%	1.69%	2.13%	1.79%	2.53%	1.52%	1.17%					
25	"8. ""Народно-республиканская партия России"""	44	1	0	1	3	0	2	1	1	2	0	2	1	2	1	0	2	0	4	3	2	1	2	1	0	2	0	2	2	2	3	1					
		0.11%	0.07%	0.0%	0.08%	0.21%	0.0%	0.13%	0.07%	0.07%	0.14%	0.0%	0.13%	0.06%	0.13%	0.28%	0.0%	0.34%	0.0%	0.29%	0.12%	0.15%	0.08%	0.29%	0.09%	0.0%	0.53%	0.0%	0.15%	0.09%	0.23%	0.32%	0.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	208	8	9	7	5	6	9	10	5	5	9	4	10	5	1	1	2	1	13	18	7	7	1	2	1	1	20	6	21	6	2	6					
		0.55%	0.62%	0.65%	0.58%	0.36%	0.40%	0.60%	0.72%	0.38%	0.36%	0.57%	0.26%	0.65%	0.33%	0.28%	0.26%	0.34%	0.12%	0.94%	0.74%	0.55%	0.57%	0.14%	0.19%	0.56%	0.26%	0.75%	0.47%	1.01%	0.69%	0.21%	1.00%					
27	"10. ""Аграрная партия России"""	512	9	17	12	10	13	14	16	17	16	25	21	17	25	2	3	11	12	25	39	24	23	8	10	0	2	44	22	44	7	12	12					
		1.37%	0.70%	1.24%	1.00%	0.73%	0.88%	0.93%	1.15%	1.30%	1.17%	1.60%	1.40%	1.11%	1.69%	0.56%	0.78%	1.90%	1.54%	1.82%	1.61%	1.91%	1.88%	1.16%	0.99%	0.0%	0.53%	1.65%	1.73%	2.13%	0.80%	1.30%	2.01%					
28	"11. ""Истинные патриоты России"""	73	4	2	2	0	1	3	5	1	0	7	4	1	3	1	0	0	0	2	4	10	4	0	1	0	0	6	4	7	1	0	0					
		0.19%	0.31%	0.14%	0.16%	0.0%	0.06%	0.20%	0.36%	0.07%	0.0%	0.44%	0.26%	0.06%	0.20%	0.28%	0.0%	0.0%	0.0%	0.14%	0.16%	0.79%	0.32%	0.0%	0.09%	0.0%	0.0%	0.22%	0.31%	0.33%	0.11%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	291	12	15	10	7	9	8	7	9	9	12	18	13	9	1	1	3	2	19	22	6	6	2	8	2	7	20	20	16	4	7	7					
		0.78%	0.93%	1.09%	0.84%	0.51%	0.61%	0.53%	0.50%	0.69%	0.66%	0.76%	1.20%	0.85%	0.60%	0.28%	0.26%	0.51%	0.25%	1.38%	0.91%	0.47%	0.49%	0.29%	0.79%	1.13%	1.87%	0.75%	1.57%	0.77%	0.46%	0.76%	1.17%					
30	"13. ""Демократическая партия России"""	81	5	1	2	1	1	3	0	1	4	5	3	4	2	3	1	0	2	8	1	5	5	3	2	0	3	5	1	4	3	1	2					
		0.21%	0.39%	0.07%	0.16%	0.07%	0.06%	0.20%	0.0%	0.07%	0.29%	0.32%	0.20%	0.26%	0.13%	0.84%	0.26%	0.0%	0.25%	0.58%	0.04%	0.39%	0.41%	0.43%	0.19%	0.0%	0.80%	0.18%	0.07%	0.19%	0.34%	0.10%	0.33%					
31	"14. ""Великая Россия - Евразийский Союз"""	77	1	5	6	0	5	2	4	2	0	5	4	0	5	0	0	1	1	2	3	0	0	4	5	1	3	1	5	6	3	3	0					
		0.20%	0.07%	0.36%	0.50%	0.0%	0.33%	0.13%	0.28%	0.15%	0.0%	0.32%	0.26%	0.0%	0.33%	0.0%	0.0%	0.17%	0.12%	0.14%	0.12%	0.0%	0.0%	0.58%	0.49%	0.56%	0.80%	0.03%	0.39%	0.29%	0.34%	0.32%	0.0%					
32	"15. ""Партия СЛОН"""	50	4	2	1	2	1	1	2	2	4	3	2	3	1	1	0	1	0	2	4	0	3	0	1	0	0	2	2	5	0	0	1					
		0.13%	0.31%	0.14%	0.08%	0.14%	0.06%	0.06%	0.14%	0.15%	0.29%	0.19%	0.13%	0.19%	0.06%	0.28%	0.0%	0.17%	0.0%	0.14%	0.16%	0.0%	0.24%	0.0%	0.09%	0.0%	0.0%	0.07%	0.15%	0.24%	0.0%	0.0%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3416	123	128	98	122	121	154	126	116	152	130	145	134	150	28	23	65	39	75	155	71	108	28	403	4	11	243	122	144	27	108	63					
		9.18%	9.60%	9.34%	8.23%	8.93%	8.22%	10.31%	9.07%	8.91%	11.16%	8.32%	9.73%	8.79%	10.16%	7.84%	5.98%	11.26%	5.03%	5.47%	6.43%	5.66%	8.87%	4.08%	40.25%	2.27%	2.94%	9.16%	9.62%	6.99%	3.11%	11.75%	10.57%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	1	1	3	4	2	1	2	0	3	2	1	0	0	2	0	1	1	4	5	3	4	1	4	1	1	2	2	8	2	1	0					
		0.16%	0.07%	0.07%	0.25%	0.29%	0.13%	0.06%	0.14%	0.0%	0.22%	0.12%	0.06%	0.0%	0.0%	0.56%	0.0%	0.17%	0.12%	0.29%	0.20%	0.23%	0.32%	0.14%	0.39%	0.56%	0.26%	0.07%	0.15%	0.38%	0.23%	0.10%	0.0%					
35	"18. ""ЛДПР"""	4211	195	170	159	181	170	167	183	171	162	208	213	235	217	54	74	79	82	211	310	189	162	33	104	24	14	80	48	62	100	100	54					
		11.31%	15.23%	12.40%	13.36%	13.26%	11.55%	11.18%	13.18%	13.14%	11.89%	13.31%	14.29%	15.43%	14.70%	15.12%	19.27%	13.69%	10.58%	15.40%	12.86%	15.07%	13.31%	4.81%	10.38%	13.63%	3.75%	3.01%	3.78%	3.01%	11.53%	10.88%	9.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	277	10	11	8	8	3	7	13	10	8	13	3	8	18	3	5	1	4	19	22	12	7	3	6	0	6	26	3	19	6	7	8					
		0.74%	0.78%	0.80%	0.67%	0.58%	0.20%	0.46%	0.93%	0.76%	0.58%	0.83%	0.20%	0.52%	1.21%	0.84%	1.30%	0.17%	0.51%	1.38%	0.91%	0.95%	0.57%	0.43%	0.59%	0.0%	1.60%	0.98%	0.23%	0.92%	0.69%	0.76%	1.34%					
37	"20. ""Политическая партия ""Единая Россия"""	17306	590	680	569	663	730	708	655	616	624	743	690	710	643	185	161	254	442	530	1006	544	567	494	253	86	228	1171	497	1032	497	454	284					
		46.51%	46.09%	49.63%	47.81%	48.57%	49.62%	47.42%	47.19%	47.34%	45.81%	47.56%	46.30%	46.61%	43.56%	51.82%	41.92%	44.02%	57.03%	38.68%	41.76%	43.38%	46.58%	72.11%	25.27%	48.86%	61.12%	44.17%	39.22%	50.12%	57.32%	49.40%	47.65%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	0	2	3	0	1	4	1	2	2	2	3	1	4	0	0	0	0	1	4	4	0	0	1	0	1	6	1	6	1	3	1					
		0.14%	0.0%	0.14%	0.25%	0.0%	0.06%	0.26%	0.07%	0.15%	0.14%	0.12%	0.20%	0.06%	0.27%	0.0%	0.0%	0.0%	0.0%	0.07%	0.16%	0.31%	0.0%	0.0%	0.09%	0.0%	0.26%	0.22%	0.07%	0.29%	0.11%	0.32%	0.16%					
39	"22. ""Развитие предпринимательства"""	91	1	3	2	7	6	7	0	5	2	8	5	3	0	0	0	1	1	1	2	4	2	1	1	0	0	8	4	11	3	3	0					
		0.24%	0.07%	0.21%	0.16%	0.51%	0.40%	0.46%	0.0%	0.38%	0.14%	0.51%	0.33%	0.19%	0.0%	0.0%	0.0%	0.17%	0.12%	0.07%	0.08%	0.31%	0.16%	0.14%	0.09%	0.0%	0.0%	0.30%	0.31%	0.53%	0.34%	0.32%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1749	66	63	54	57	87	65	63	58	76	75	83	67	81	20	17	38	34	81	106	58	45	14	34	7	31	128	85	88	27	19	22					
		4.70%	5.15%	4.59%	4.53%	4.17%	5.91%	4.35%	4.53%	4.45%	5.58%	4.80%	5.57%	4.39%	5.48%	5.60%	4.42%	6.58%	4.38%	5.91%	4.40%	4.62%	3.69%	2.04%	3.39%	3.97%	8.31%	4.82%	6.70%	4.27%	3.11%	2.06%	3.69%					
																																						
41	Против всех	2123	58	64	47	76	82	77	90	64	57	58	71	76	91	12	10	23	47	111	183	90	88	15	60	17	7	170	107	115	57	66	34					
		5.70%	4.53%	4.67%	3.94%	5.56%	5.57%	5.15%	6.48%	4.91%	4.18%	3.71%	4.76%	4.99%	6.16%	3.36%	2.60%	3.98%	6.06%	8.10%	7.59%	7.17%	7.23%	2.18%	5.99%	9.65%	1.87%	6.41%	8.44%	5.58%	6.57%	7.18%	5.70%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
