Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Ноябрьская городская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138					
		1.38%	1.18%	1.12%	1.10%	1.56%	1.06%	1.19%	0.62%	2.17%	1.44%	0.86%	1.44%	2.26%	1.87%	0.59%	1.42%	0.97%	2.09%	1.29%	1.47%	1.44%	1.49%	0.93%	1.38%	1.43%	1.72%	1.89%	1.07%	1.76%	1.69%	1.61%	0.80%	1.78%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2134	93	89	51	91	102	90	95	99	82	92	88	74	91	73	95	91	48	56	77	69	52	41	21	38	51	35	36	69	38	57	19	31					
		6.10%	7.35%	7.16%	4.68%	6.78%	7.76%	7.69%	7.38%	8.60%	6.96%	7.91%	7.97%	7.62%	8.53%	6.17%	7.97%	7.39%	5.02%	6.06%	6.32%	6.21%	4.86%	4.27%	2.64%	3.89%	5.50%	4.41%	3.86%	6.07%	4.02%	4.59%	1.91%	2.91%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	936	30	39	24	35	28	30	33	28	34	39	43	23	49	27	33	40	27	14	34	17	27	14	22	23	28	22	19	32	20	49	25	28					
		2.67%	2.37%	3.13%	2.20%	2.60%	2.13%	2.56%	2.56%	2.43%	2.88%	3.35%	3.89%	2.36%	4.59%	2.28%	2.77%	3.25%	2.82%	1.51%	2.79%	1.53%	2.52%	1.45%	2.76%	2.35%	3.02%	2.77%	2.03%	2.81%	2.12%	3.94%	2.52%	2.63%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1935	73	70	99	82	61	70	84	69	91	102	99	43	92	97	91	90	32	42	77	44	62	43	27	37	39	37	24	46	30	45	17	20					
		5.53%	5.77%	5.63%	9.09%	6.11%	4.64%	5.98%	6.52%	5.99%	7.72%	8.77%	8.96%	4.42%	8.63%	8.19%	7.64%	7.31%	3.34%	4.54%	6.32%	3.96%	5.80%	4.48%	3.39%	3.79%	4.20%	4.67%	2.57%	4.04%	3.18%	3.62%	1.71%	1.87%					
22	"5. ""За Русь Святую"""	165	5	6	5	0	9	5	3	5	3	7	7	2	5	6	2	12	9	2	1	5	9	6	5	3	6	6	4	7	3	11	5	1					
		0.47%	0.39%	0.48%	0.45%	0.0%	0.68%	0.42%	0.23%	0.43%	0.25%	0.60%	0.63%	0.20%	0.46%	0.50%	0.16%	0.97%	0.94%	0.21%	0.08%	0.45%	0.84%	0.62%	0.62%	0.30%	0.64%	0.75%	0.42%	0.61%	0.31%	0.88%	0.50%	0.09%					
23	"6. ""Объединенная Российская партия ""Русь"""	91	6	4	1	2	2	5	1	7	5	3	1	1	1	4	0	2	3	4	2	0	1	3	0	2	6	3	2	2	5	6	1	6					
		0.26%	0.47%	0.32%	0.09%	0.14%	0.15%	0.42%	0.07%	0.60%	0.42%	0.25%	0.09%	0.10%	0.09%	0.33%	0.0%	0.16%	0.31%	0.43%	0.16%	0.0%	0.09%	0.31%	0.0%	0.20%	0.64%	0.37%	0.21%	0.17%	0.53%	0.48%	0.10%	0.56%					
24	"7. ""Новый курс - Автомобильная Россия"""	357	17	12	14	16	16	16	13	8	5	15	15	10	8	8	14	15	9	6	9	13	11	15	6	12	7	5	9	12	7	13	9	12					
		1.02%	1.34%	0.96%	1.28%	1.19%	1.21%	1.36%	1.01%	0.69%	0.42%	1.29%	1.35%	1.02%	0.75%	0.67%	1.17%	1.21%	0.94%	0.64%	0.73%	1.17%	1.02%	1.56%	0.75%	1.23%	0.75%	0.63%	0.96%	1.05%	0.74%	1.04%	0.90%	1.12%					
25	"8. ""Народно-республиканская партия России"""	28	0	0	3	0	0	1	4	0	2	1	0	0	1	0	0	0	0	1	2	0	4	1	0	3	3	1	0	0	1	0	0	0					
		0.08%	0.0%	0.0%	0.27%	0.0%	0.0%	0.08%	0.31%	0.0%	0.16%	0.08%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.10%	0.16%	0.0%	0.37%	0.10%	0.0%	0.30%	0.32%	0.12%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	184	5	7	5	5	7	8	7	8	7	8	9	4	3	5	15	5	5	2	9	5	8	4	4	5	5	2	5	3	5	4	7	3					
		0.52%	0.39%	0.56%	0.45%	0.37%	0.53%	0.68%	0.54%	0.69%	0.59%	0.68%	0.81%	0.41%	0.28%	0.42%	1.25%	0.40%	0.52%	0.21%	0.73%	0.45%	0.74%	0.41%	0.50%	0.51%	0.53%	0.25%	0.53%	0.26%	0.53%	0.32%	0.70%	0.28%					
27	"10. ""Аграрная партия России"""	469	21	14	16	24	17	13	15	14	22	19	15	12	12	21	19	12	10	9	16	17	8	7	8	14	13	13	9	15	21	18	14	11					
		1.34%	1.66%	1.12%	1.46%	1.78%	1.29%	1.11%	1.16%	1.21%	1.86%	1.63%	1.35%	1.23%	1.12%	1.77%	1.59%	0.97%	1.04%	0.97%	1.31%	1.53%	0.74%	0.72%	1.00%	1.43%	1.40%	1.64%	0.96%	1.32%	2.22%	1.45%	1.41%	1.03%					
28	"11. ""Истинные патриоты России"""	130	3	5	4	7	0	2	5	1	1	5	2	6	3	4	7	2	6	1	1	3	0	3	6	8	6	4	7	3	6	12	1	6					
		0.37%	0.23%	0.40%	0.36%	0.52%	0.0%	0.17%	0.38%	0.08%	0.08%	0.43%	0.18%	0.61%	0.28%	0.33%	0.58%	0.16%	0.62%	0.10%	0.08%	0.27%	0.0%	0.31%	0.75%	0.82%	0.64%	0.50%	0.75%	0.26%	0.63%	0.96%	0.10%	0.56%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	282	14	12	5	13	10	11	14	8	9	11	8	10	6	9	7	9	6	5	6	13	5	10	8	5	12	5	5	7	12	14	5	8					
		0.80%	1.10%	0.96%	0.45%	0.96%	0.76%	0.94%	1.08%	0.69%	0.76%	0.94%	0.72%	1.02%	0.56%	0.76%	0.58%	0.73%	0.62%	0.54%	0.49%	1.17%	0.46%	1.04%	1.00%	0.51%	1.29%	0.63%	0.53%	0.61%	1.27%	1.12%	0.50%	0.75%					
30	"13. ""Демократическая партия России"""	69	4	4	1	3	3	1	1	1	3	2	1	1	4	1	1	2	1	2	7	0	1	2	2	3	3	3	0	4	2	1	2	3					
		0.19%	0.31%	0.32%	0.09%	0.22%	0.22%	0.08%	0.07%	0.08%	0.25%	0.17%	0.09%	0.10%	0.37%	0.08%	0.08%	0.16%	0.10%	0.21%	0.57%	0.0%	0.09%	0.20%	0.25%	0.30%	0.32%	0.37%	0.0%	0.35%	0.21%	0.08%	0.20%	0.28%					
31	"14. ""Великая Россия - Евразийский Союз"""	107	1	7	3	4	3	3	4	7	6	2	0	1	0	2	5	6	4	1	4	3	5	1	6	6	2	1	5	1	4	0	4	6					
		0.30%	0.07%	0.56%	0.27%	0.29%	0.22%	0.25%	0.31%	0.60%	0.50%	0.17%	0.0%	0.10%	0.0%	0.16%	0.41%	0.48%	0.41%	0.10%	0.32%	0.27%	0.46%	0.10%	0.75%	0.61%	0.21%	0.12%	0.53%	0.08%	0.42%	0.0%	0.40%	0.56%					
32	"15. ""Партия СЛОН"""	43	0	0	7	6	0	3	5	2	0	3	1	1	1	3	0	0	1	0	0	2	2	2	1	1	1	0	0	0	1	0	0	0					
		0.12%	0.0%	0.0%	0.64%	0.44%	0.0%	0.25%	0.38%	0.17%	0.0%	0.25%	0.09%	0.10%	0.09%	0.25%	0.0%	0.0%	0.10%	0.0%	0.0%	0.18%	0.18%	0.20%	0.12%	0.10%	0.10%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4369	155	178	165	215	231	175	179	135	146	134	148	125	158	147	164	163	77	83	115	122	126	111	86	95	102	90	119	144	94	159	136	92					
		12.49%	12.26%	14.32%	15.15%	16.03%	17.59%	14.97%	13.90%	11.72%	12.39%	11.53%	13.40%	12.87%	14.82%	12.42%	13.76%	13.25%	8.05%	8.98%	9.44%	10.99%	11.79%	11.57%	10.81%	9.74%	11.00%	11.36%	12.76%	12.67%	9.96%	12.81%	13.70%	8.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	71	1	1	1	3	1	0	2	1	3	3	2	1	4	2	2	5	4	0	1	2	2	0	2	0	2	1	1	4	5	8	2	5					
		0.20%	0.07%	0.08%	0.09%	0.22%	0.07%	0.0%	0.15%	0.08%	0.25%	0.25%	0.18%	0.10%	0.37%	0.16%	0.16%	0.40%	0.41%	0.0%	0.08%	0.18%	0.18%	0.0%	0.25%	0.0%	0.21%	0.12%	0.10%	0.35%	0.53%	0.64%	0.20%	0.46%					
35	"18. ""ЛДПР"""	5920	237	196	169	181	188	183	205	174	171	161	168	147	148	173	147	215	197	180	221	204	229	195	154	197	156	154	172	244	203	223	149	179					
		16.92%	18.75%	15.76%	15.51%	13.49%	14.31%	15.65%	15.92%	15.11%	14.51%	13.85%	15.21%	15.13%	13.88%	14.62%	12.34%	17.47%	20.60%	19.48%	18.14%	18.37%	21.44%	20.33%	19.37%	20.20%	16.82%	19.44%	18.45%	21.47%	21.52%	17.96%	15.02%	16.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	303	17	10	9	14	21	8	11	8	8	5	14	6	8	5	5	9	6	3	10	15	5	15	5	9	9	9	7	9	9	11	11	12					
		0.86%	1.34%	0.80%	0.82%	1.04%	1.59%	0.68%	0.85%	0.69%	0.67%	0.43%	1.26%	0.61%	0.75%	0.42%	0.41%	0.73%	0.62%	0.32%	0.82%	1.35%	0.46%	1.56%	0.62%	0.92%	0.97%	1.13%	0.75%	0.79%	0.95%	0.88%	1.10%	1.12%					
37	"20. ""Политическая партия ""Единая Россия"""	11667	347	383	318	425	419	362	416	369	394	379	343	340	290	425	404	370	341	345	423	385	334	335	267	354	333	266	343	353	291	365	465	483					
		33.35%	27.45%	30.81%	29.20%	31.69%	31.91%	30.96%	32.32%	32.05%	33.44%	32.61%	31.06%	35.01%	27.20%	35.92%	33.92%	30.08%	35.66%	37.33%	34.72%	34.68%	31.27%	34.93%	33.58%	36.30%	35.92%	33.58%	36.80%	31.07%	30.85%	29.41%	46.87%	45.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	1	0	1	2	3	0	2	0	3	0	1	3	2	2	1	1	0	0	2	1	2	3	2	0	0	2	3	1	0	3	0	3					
		0.12%	0.07%	0.0%	0.09%	0.14%	0.22%	0.0%	0.15%	0.0%	0.25%	0.0%	0.09%	0.30%	0.18%	0.16%	0.08%	0.08%	0.0%	0.0%	0.16%	0.09%	0.18%	0.31%	0.25%	0.0%	0.0%	0.25%	0.32%	0.08%	0.0%	0.24%	0.0%	0.28%					
39	"22. ""Развитие предпринимательства"""	100	3	1	4	6	10	2	3	3	2	5	2	2	9	2	3	4	2	2	3	5	3	1	2	3	1	2	1	4	3	3	2	2					
		0.28%	0.23%	0.08%	0.36%	0.44%	0.76%	0.17%	0.23%	0.26%	0.16%	0.43%	0.18%	0.20%	0.84%	0.16%	0.25%	0.32%	0.20%	0.21%	0.24%	0.45%	0.28%	0.10%	0.25%	0.30%	0.10%	0.25%	0.10%	0.35%	0.31%	0.24%	0.20%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2885	121	114	88	106	96	99	107	81	79	85	67	95	87	88	93	82	89	84	106	98	91	93	105	94	65	56	79	85	97	117	61	77					
		8.24%	9.57%	9.17%	8.08%	7.90%	7.31%	8.46%	8.31%	7.03%	6.70%	7.31%	6.06%	9.78%	8.16%	7.43%	7.80%	6.66%	9.30%	9.09%	8.70%	8.82%	8.52%	9.69%	13.20%	9.64%	7.01%	7.07%	8.47%	7.48%	10.28%	9.42%	6.14%	7.23%					
																																							
41	Против всех	1927	91	64	80	73	66	64	62	91	79	62	50	38	52	67	60	70	51	57	59	65	56	35	36	37	49	56	61	61	56	88	44	47					
		5.50%	7.19%	5.14%	7.34%	5.44%	5.02%	5.47%	4.81%	7.90%	6.70%	5.33%	4.52%	3.91%	4.87%	5.66%	5.03%	5.69%	5.33%	6.16%	4.84%	5.85%	5.24%	3.64%	4.52%	3.79%	5.28%	7.07%	6.54%	5.36%	5.93%	7.09%	4.43%	4.41%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
