Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Тацинская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №2450	УИК №2515	УИК №2575					
12	Число выданных открепительных удостоверений	829	30	43	28	40	47	28	30	66	6	48	26	12	18	14	27	67	16	7	23	14	7	16	19	14	24	18	20	13	23	23	40	22	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	221	17	17	4	17	15	1	6	2	8	9	6	10	7	6	9	8	7	3	3	11	3	3	4	2	5	3	4	5	2	6	11	5	2					
14	Число неиспользованных открепительных удостоверений	171	0	6	0	0	7	0	15	0	31	15	36	2	0	0	0	0	8	7	5	12	18	0	0	0	0	2	0	0	0	0	0	2	5					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	691	27	38	15	35	55	8	40	39	36	56	43	9	4	3	24	52	6	16	17	14	11	7	18	15	19	5	11	9	9	13	27	8	2					
		2.86%	2.99%	2.94%	2.07%	3.47%	3.82%	1.50%	3.69%	2.79%	3.88%	3.22%	2.94%	2.30%	1.46%	1.40%	3.77%	4.77%	0.87%	4.12%	2.36%	1.84%	1.52%	2.17%	2.95%	3.86%	3.86%	1.28%	1.85%	2.36%	2.05%	2.03%	3.03%	1.66%	1.90%					
19	. Малышкин Олег Александрович	2124	116	138	86	119	187	19	86	112	82	157	86	21	28	12	34	69	34	22	77	46	51	36	18	33	53	26	35	34	65	95	95	35	17					
		8.80%	12.85%	10.68%	11.89%	11.81%	13.00%	3.56%	7.94%	8.02%	8.85%	9.02%	5.88%	5.36%	10.22%	5.58%	5.35%	6.33%	4.91%	5.67%	10.69%	6.04%	7.02%	11.15%	2.95%	8.48%	10.77%	6.67%	5.88%	8.92%	14.81%	14.84%	10.67%	7.25%	16.19%					
20	. Миронов Сергей Михайлович	154	3	12	9	1	11	8	14	14	7	6	17	0	3	2	1	1	3	0	6	4	8	1	2	5	0	2	0	3	3	3	3	2	0					
		0.64%	0.33%	0.93%	1.24%	0.10%	0.76%	1.50%	1.29%	1.00%	0.76%	0.34%	1.16%	0.00%	1.09%	0.93%	0.16%	0.09%	0.43%	0.00%	0.83%	0.52%	1.10%	0.31%	0.33%	1.29%	0.00%	0.51%	0.00%	0.79%	0.68%	0.47%	0.34%	0.41%	0.00%					
21	. Путин Владимир Владимирович	14087	533	723	348	566	761	353	532	806	417	1091	824	176	170	141	382	611	535	231	378	493	474	196	444	272	330	191	435	249	216	365	502	274	68					
		58.35%	59.03%	55.96%	48.13%	56.15%	52.92%	66.10%	49.12%	57.70%	44.98%	62.67%	56.36%	44.90%	62.04%	65.58%	60.06%	56.06%	77.20%	59.54%	52.50%	64.70%	65.29%	60.68%	72.67%	69.92%	67.07%	48.97%	73.11%	65.35%	49.20%	57.03%	56.40%	56.73%	64.76%					
22	. Хакамада Ирина Муцуовна	477	18	26	7	22	33	5	21	40	21	26	39	3	8	3	16	16	14	7	16	7	6	6	16	4	14	10	9	11	10	19	14	6	4					
		1.98%	1.99%	2.01%	0.97%	2.18%	2.29%	0.94%	1.94%	2.86%	2.27%	1.49%	2.67%	0.77%	2.92%	1.40%	2.52%	1.47%	2.02%	1.80%	2.22%	0.92%	0.83%	1.86%	2.62%	1.03%	2.85%	2.56%	1.51%	2.89%	2.28%	2.97%	1.57%	1.24%	3.81%					
23	. Харитонов Николай Михайлович	5932	181	316	232	239	352	122	353	352	338	362	407	177	50	44	160	316	90	99	217	185	156	75	76	54	64	148	95	54	122	125	225	135	11					
		24.57%	20.04%	24.46%	32.09%	23.71%	24.48%	22.85%	32.59%	25.20%	36.46%	20.79%	27.84%	45.15%	18.25%	20.47%	25.16%	28.99%	12.99%	25.52%	30.14%	24.28%	21.49%	23.22%	12.44%	13.88%	13.01%	37.95%	15.97%	14.17%	27.79%	19.53%	25.28%	27.95%	10.48%					
																																								
24	Против всех	486	21	34	22	16	33	5	33	28	21	36	32	4	10	6	17	15	11	9	5	7	19	2	5	3	11	4	4	8	12	12	18	22	1					
		2.01%	2.33%	2.63%	3.04%	1.59%	2.29%	0.94%	3.05%	2.00%	2.27%	2.07%	2.19%	1.02%	3.65%	2.79%	2.67%	1.38%	1.59%	2.32%	0.69%	0.92%	2.62%	0.62%	0.82%	0.77%	2.24%	1.03%	0.67%	2.10%	2.73%	1.88%	2.02%	4.55%	0.95%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
