Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Грязинская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282					
		6.81%	8.14%	7.17%	8.20%	5.51%	7.87%	10.27%	9.36%	4.23%	8.39%	4.37%	9.07%	7.21%	1.72%	5.79%	6.97%	3.78%	3.60%	5.92%	7.14%	3.91%	9.59%	4.80%	10.01%	6.34%	5.52%	8.18%	6.57%	7.93%	7.35%	5.51%	7.33%	10.91%	7.35%	2.82%	5.80%	6.67%	10.54%	4.61%	3.85%	5.60%	8.67%	10.12%	2.02%	5.03%	7.66%	6.69%	5.18%	8.00%	7.77%	4.84%	5.05%	7.76%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2584	68	97	96	40	97	102	80	120	64	37	103	94	103	72	45	66	57	61	62	108	110	47	45	83	34	21	27	35	61	59	17	33	5	9	20	5	67	14	6	23	21	23	16	35	31	20	20	3	10	5	42	65					
		6.11%	5.95%	7.32%	8.95%	8.16%	5.74%	7.76%	5.10%	8.90%	6.63%	7.34%	9.16%	7.21%	8.05%	4.63%	5.70%	7.33%	4.19%	4.52%	4.61%	8.79%	9.77%	3.96%	4.13%	5.60%	5.69%	4.29%	3.23%	4.70%	4.87%	8.78%	7.33%	5.45%	1.84%	6.34%	6.83%	2.56%	8.61%	9.21%	5.77%	5.60%	6.07%	4.66%	8.08%	3.52%	7.42%	3.43%	7.97%	3.00%	2.43%	1.73%	4.61%	6.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	238	12	10	0	10	26	10	4	0	6	6	5	1	0	14	0	0	3	12	5	3	10	9	0	8	4	0	3	3	17	4	5	0	1	1	0	0	0	1	1	3	1	0	2	7	2	3	3	0	1	0	13	9					
		0.56%	1.05%	0.75%	0.00%	2.04%	1.54%	0.76%	0.25%	0.00%	0.62%	1.19%	0.44%	0.08%	0.00%	0.90%	0.00%	0.00%	0.22%	0.89%	0.37%	0.24%	0.89%	0.76%	0.00%	0.54%	0.67%	0.00%	0.36%	0.40%	1.36%	0.60%	2.16%	0.00%	0.37%	0.70%	0.00%	0.00%	0.00%	0.66%	0.96%	0.73%	0.29%	0.00%	1.01%	0.70%	0.48%	0.51%	1.20%	0.00%	0.24%	0.00%	1.43%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	31952	871	1008	804	368	1277	870	1207	1046	718	390	703	978	998	1180	592	720	1061	1064	1036	922	748	963	784	1175	458	369	663	586	939	506	167	460	229	113	230	136	557	110	75	324	268	360	158	761	274	481	194	82	310	235	713	711					
		75.52%	76.27%	76.08%	74.93%	75.10%	75.52%	66.21%	76.88%	77.60%	74.40%	77.38%	62.54%	75.00%	77.97%	75.88%	75.03%	80.00%	78.01%	78.76%	77.08%	75.08%	66.43%	81.13%	71.99%	79.23%	76.59%	75.46%	79.21%	78.76%	75.00%	75.30%	71.98%	76.03%	84.19%	79.58%	78.50%	69.74%	71.59%	72.37%	72.12%	78.83%	77.46%	72.87%	79.80%	76.48%	65.55%	82.50%	77.29%	82.00%	75.24%	81.31%	78.27%	71.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	123	6	2	0	0	0	6	0	0	4	0	12	1	5	11	0	0	1	9	5	1	6	4	0	4	5	0	5	1	8	2	0	0	2	3	0	0	0	0	0	1	1	0	1	1	6	1	0	0	3	0	1	5					
		0.29%	0.53%	0.15%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.41%	0.00%	1.07%	0.08%	0.39%	0.71%	0.00%	0.00%	0.07%	0.67%	0.37%	0.08%	0.53%	0.34%	0.00%	0.27%	0.84%	0.00%	0.60%	0.13%	0.64%	0.30%	0.00%	0.00%	0.74%	2.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.29%	0.00%	0.51%	0.10%	1.44%	0.17%	0.00%	0.00%	0.73%	0.00%	0.11%	0.50%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
