7	Число избирательных бюллетеней в переносных ящиках для голосования	1767	136	37	12	40	24	22	38	17	12	15	18	38	23	42	19	23	17	19	7	16	8	26	24	11	17	27	19	14	21	15	17	21	1	21	28	18	14	17	33	22	43	14	10	6	2	19	31	29	38	19	13	13	18	4	21	12	12	15	18	7	25	44	44	12	12	11	18	13	33	11	25	10	11	21	21	9	25	24	17	18	9	11	10	12	10	8	10									
8	Число бюллетеней в стационарных ящиках для голосования	96009	106	601	1106	1132	1752	1055	1488	1595	920	1503	1175	1387	1147	1191	1069	1275	844	805	645	1314	1405	1315	1387	755	713	1095	854	851	851	1101	1059	1068	589	1002	1071	988	1111	926	1101	1495	1198	1248	1257	1263	1662	1198	1184	1012	1081	1297	909	1000	1275	1425	916	1170	1394	884	1086	874	1102	910	586	525	1036	1132	1222	984	1311	1167	1124	1251	1049	1135	1075	999	1163	1116	1442	935	1213	1607	1240	1088	1246	898	1273									
9	Число недействительных избирательных бюллетеней	1229	6	4	14	26	17	21	52	24	12	21	11	15	11	11	17	16	8	13	7	22	16	20	11	8	7	12	18	10	9	12	11	13	8	10	18	9	27	10	22	15	12	17	15	23	21	19	11	14	10	15	16	13	13	22	15	10	19	9	15	11	11	14	10	4	10	13	15	12	13	10	11	12	12	16	15	8	12	24	10	13	13	16	14	11	19	4	13									
10	Число действительных избирательных бюллетеней	96547	236	634	1104	1146	1759	1056	1474	1588	920	1497	1182	1410	1159	1222	1071	1282	853	811	645	1308	1397	1321	1400	758	723	1110	855	855	863	1104	1065	1076	582	1013	1081	997	1098	933	1112	1502	1229	1245	1252	1246	1643	1198	1204	1027	1109	1301	906	1000	1280	1407	922	1172	1387	890	1089	870	1116	940	620	533	1038	1130	1225	985	1331	1168	1138	1249	1048	1140	1081	1000	1176	1116	1449	940	1209	1602	1236	1089	1237	902	1270									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																		
13	Бабурин Сергей Николаевич	877	3	3	11	17	12	14	16	11	7	16	10	15	5	14	9	14	10	5	3	6	5	7	4	12	5	15	12	9	14	7	5	6	3	11	12	13	15	12	10	17	11	15	13	13	22	6	19	13	15	16	10	11	14	8	13	10	11	6	9	5	11	5	6	6	10	7	15	12	9	4	10	8	10	11	10	6	14	13	11	5	7	16	4	9	5	6	12									
		0.90%	1.24%	0.47%	0.98%	1.45%	0.68%	1.30%	1.05%	0.68%	0.75%	1.05%	0.84%	1.05%	0.43%	1.14%	0.83%	1.08%	1.16%	0.61%	0.46%	0.45%	0.35%	0.52%	0.28%	1.57%	0.68%	1.34%	1.37%	1.04%	1.61%	0.63%	0.46%	0.55%	0.51%	1.08%	1.09%	1.29%	1.33%	1.27%	0.88%	1.12%	0.89%	1.19%	1.03%	1.02%	1.32%	0.49%	1.56%	1.25%	1.34%	1.22%	1.08%	1.09%	1.08%	0.56%	1.39%	0.85%	0.78%	0.67%	0.82%	0.57%	0.98%	0.52%	0.95%	1.12%	0.95%	0.61%	1.21%	1.20%	0.67%	0.34%	0.87%	0.63%	0.94%	0.95%	0.91%	0.60%	1.18%	1.14%	0.75%	0.52%	0.57%	0.99%	0.32%	0.82%	0.40%	0.66%	0.94%									
14	Грудинин Павел Николаевич	10893	13	54	119	133	177	122	152	208	97	174	134	143	125	130	102	124	81	85	66	143	166	117	156	93	75	114	114	106	101	119	138	139	105	120	102	117	131	85	133	190	117	143	152	148	228	151	126	91	131	178	100	105	141	187	115	144	185	94	130	104	114	125	69	63	109	135	147	113	164	132	102	131	101	129	103	106	131	98	158	117	122	196	153	113	138	116	135									
		11.14%	5.37%	8.46%	10.64%	11.35%	9.97%	11.33%	9.96%	12.90%	10.41%	11.46%	11.23%	10.04%	10.68%	10.54%	9.38%	9.55%	9.41%	10.32%	10.12%	10.75%	11.75%	8.72%	11.06%	12.14%	10.27%	10.16%	13.06%	12.25%	11.58%	10.66%	12.83%	12.76%	17.80%	11.73%	9.28%	11.63%	11.64%	9.01%	11.73%	12.52%	9.43%	11.33%	11.99%	11.66%	13.70%	12.41%	10.37%	8.74%	11.71%	13.53%	10.85%	10.37%	10.90%	13.09%	12.27%	12.18%	13.16%	10.46%	11.78%	11.80%	10.12%	13.10%	10.95%	11.73%	10.40%	11.81%	11.85%	11.33%	12.20%	11.21%	8.88%	10.39%	9.53%	11.16%	9.40%	10.52%	11.03%	8.60%	10.83%	12.28%	9.98%	12.11%	12.24%	10.27%	10.99%	12.80%	10.52%									
15	Жириновский Владимир Вольфович	4682	20	25	45	40	81	42	71	52	24	52	72	49	47	66	55	63	38	58	36	63	73	72	56	37	35	51	47	31	41	46	50	52	40	48	48	54	40	60	53	89	55	64	46	68	62	51	72	47	62	54	52	78	68	57	62	55	77	40	51	47	52	73	32	24	75	49	45	44	53	52	49	60	36	57	55	66	61	66	86	39	78	62	60	55	52	45	66									
		4.79%	8.26%	3.92%	4.03%	3.41%	4.56%	3.90%	4.65%	3.23%	2.58%	3.43%	6.04%	3.44%	4.02%	5.35%	5.06%	4.85%	4.41%	7.04%	5.52%	4.74%	5.17%	5.37%	3.97%	4.83%	4.79%	4.55%	5.38%	3.58%	4.70%	4.12%	4.65%	4.78%	6.78%	4.69%	4.37%	5.37%	3.56%	6.36%	4.67%	5.87%	4.43%	5.07%	3.63%	5.36%	3.73%	4.19%	5.93%	4.51%	5.54%	4.10%	5.64%	7.70%	5.26%	3.99%	6.62%	4.65%	5.48%	4.45%	4.62%	5.33%	4.61%	7.65%	5.08%	4.47%	7.16%	4.29%	3.63%	4.41%	3.94%	4.41%	4.26%	4.76%	3.40%	4.93%	5.02%	6.55%	5.13%	5.79%	5.89%	4.09%	6.38%	3.83%	4.80%	5.00%	4.14%	4.97%	5.14%									
16	Путин Владимир Владимирович	71081	183	528	816	792	1317	722	1012	1093	702	1057	847	1041	871	895	809	966	660	596	483	981	1027	998	1051	510	481	791	580	577	592	808	795	705	384	754	800	715	788	690	812	1084	949	912	916	913	1115	902	885	799	814	946	658	757	962	1060	671	854	980	687	799	655	865	675	470	401	797	838	924	722	998	876	877	942	815	870	836	748	888	850	1100	719	918	1150	907	813	946	647	942									
		72.70%	75.62%	82.76%	72.99%	67.58%	74.16%	67.04%	66.32%	67.80%	75.32%	69.63%	70.99%	73.05%	74.44%	72.59%	74.36%	74.42%	76.66%	72.33%	74.08%	73.76%	72.68%	74.42%	74.49%	66.58%	65.89%	70.50%	66.44%	66.71%	67.89%	72.40%	73.88%	64.74%	65.08%	73.70%	72.79%	71.07%	70.04%	73.17%	71.60%	71.46%	76.47%	72.27%	72.30%	71.95%	67.01%	74.12%	72.84%	76.75%	72.74%	71.88%	71.37%	74.73%	74.40%	74.18%	71.61%	72.25%	69.70%	76.42%	72.37%	74.35%	76.75%	70.75%	74.60%	74.67%	76.05%	73.32%	74.52%	72.42%	74.26%	74.36%	76.33%	74.70%	76.89%	75.26%	76.28%	74.21%	74.75%	74.56%	75.39%	75.45%	75.12%	71.08%	72.56%	73.91%	75.32%	71.41%	73.42%									
17	Собчак Ксения Анатольевна	3916	12	12	56	78	86	74	87	105	41	105	36	70	42	43	43	46	23	29	25	53	51	53	63	43	46	67	49	62	46	38	36	68	24	36	50	41	50	29	46	61	44	47	43	59	113	42	37	38	32	49	30	20	37	43	21	51	58	34	44	31	30	26	15	15	22	38	41	44	40	47	32	42	35	31	38	36	41	33	39	27	38	97	58	39	36	37	41									
		4.01%	4.96%	1.88%	5.01%	6.66%	4.84%	6.87%	5.70%	6.51%	4.40%	6.92%	3.02%	4.91%	3.59%	3.49%	3.95%	3.54%	2.67%	3.52%	3.83%	3.98%	3.61%	3.95%	4.46%	5.61%	6.30%	5.97%	5.61%	7.17%	5.28%	3.41%	3.35%	6.24%	4.07%	3.52%	4.55%	4.08%	4.44%	3.08%	4.06%	4.02%	3.55%	3.72%	3.39%	4.65%	6.79%	3.45%	3.05%	3.65%	2.86%	3.72%	3.25%	1.97%	2.86%	3.01%	2.24%	4.31%	4.13%	3.78%	3.99%	3.52%	2.66%	2.73%	2.38%	2.79%	2.10%	3.32%	3.31%	4.41%	2.98%	3.99%	2.79%	3.33%	3.30%	2.68%	3.47%	3.57%	3.45%	2.89%	2.67%	2.83%	3.11%	5.99%	4.64%	3.55%	2.87%	4.08%	3.20%									
18	Сурайкин Максим Александрович	638	0	3	6	6	6	4	13	8	9	8	6	5	11	4	4	9	9	5	5	7	8	4	11	9	5	13	3	6	5	6	6	7	4	2	13	9	9	7	7	11	7	9	14	2	9	6	10	8	12	3	10	2	9	7	8	11	10	4	10	5	5	10	3	3	4	8	8	9	11	9	11	16	3	7	6	9	8	9	6	9	6	10	10	7	8	8	6									
		0.65%	0.00%	0.47%	0.54%	0.51%	0.34%	0.37%	0.85%	0.50%	0.97%	0.53%	0.50%	0.35%	0.94%	0.32%	0.37%	0.69%	1.05%	0.61%	0.77%	0.53%	0.57%	0.30%	0.78%	1.17%	0.68%	1.16%	0.34%	0.69%	0.57%	0.54%	0.56%	0.64%	0.68%	0.20%	1.18%	0.89%	0.80%	0.74%	0.62%	0.73%	0.56%	0.71%	1.10%	0.16%	0.54%	0.49%	0.82%	0.77%	1.07%	0.23%	1.08%	0.20%	0.70%	0.49%	0.85%	0.93%	0.71%	0.44%	0.91%	0.57%	0.44%	1.05%	0.48%	0.56%	0.38%	0.70%	0.65%	0.90%	0.82%	0.76%	0.96%	1.27%	0.28%	0.61%	0.55%	0.89%	0.67%	0.79%	0.41%	0.94%	0.49%	0.62%	0.80%	0.64%	0.64%	0.88%	0.47%									
19	Титов Борис Юрьевич	1493	0	2	21	19	27	21	14	43	11	46	21	23	20	18	14	23	11	6	9	15	31	28	22	19	24	26	15	22	26	25	16	21	13	13	18	14	21	13	16	25	9	19	26	17	24	15	23	11	11	16	21	6	15	19	14	19	25	7	16	10	7	15	12	10	7	18	15	15	10	21	17	15	18	19	15	8	10	13	13	6	18	29	20	15	13	15	24									
		1.53%	0.00%	0.31%	1.88%	1.62%	1.52%	1.95%	0.92%	2.67%	1.18%	3.03%	1.76%	1.61%	1.71%	1.46%	1.29%	1.77%	1.28%	0.73%	1.38%	1.13%	2.19%	2.09%	1.56%	2.48%	3.29%	2.32%	1.72%	2.54%	2.98%	2.24%	1.49%	1.93%	2.20%	1.27%	1.64%	1.39%	1.87%	1.38%	1.41%	1.65%	0.73%	1.51%	2.05%	1.34%	1.44%	1.23%	1.89%	1.06%	0.98%	1.22%	2.28%	0.59%	1.16%	1.33%	1.49%	1.61%	1.78%	0.78%	1.45%	1.14%	0.62%	1.57%	1.90%	1.86%	0.67%	1.57%	1.21%	1.50%	0.74%	1.78%	1.48%	1.19%	1.70%	1.64%	1.37%	0.79%	0.84%	1.14%	0.89%	0.63%	1.47%	1.79%	1.60%	1.36%	1.04%	1.66%	1.87%									
20	Явлинский Григорий Алексеевич	2967	5	7	30	61	53	57	109	68	29	39	56	64	38	52	35	37	21	27	18	40	36	42	37	35	52	33	35	42	38	55	19	78	9	29	38	34	44	37	35	25	37	36	42	26	70	25	32	20	32	39	25	21	34	26	18	28	41	18	30	13	32	11	13	11	14	37	30	26	46	27	40	35	30	16	18	21	23	34	36	18	22	42	24	38	39	28	44									
		3.03%	2.07%	1.10%	2.68%	5.20%	2.98%	5.29%	7.14%	4.22%	3.11%	2.57%	4.69%	4.49%	3.25%	4.22%	3.22%	2.85%	2.44%	3.28%	2.76%	3.01%	2.55%	3.13%	2.62%	4.57%	7.12%	2.94%	4.01%	4.86%	4.36%	4.93%	1.77%	7.16%	1.53%	2.83%	3.46%	3.38%	3.91%	3.92%	3.09%	1.65%	2.98%	2.85%	3.31%	2.05%	4.21%	2.05%	2.63%	1.92%	2.86%	2.96%	2.71%	2.07%	2.63%	1.82%	1.92%	2.37%	2.92%	2.00%	2.72%	1.48%	2.84%	1.15%	2.06%	2.05%	1.34%	3.24%	2.42%	2.61%	3.42%	2.29%	3.48%	2.78%	2.83%	1.38%	1.64%	2.08%	1.94%	2.98%	2.47%	1.89%	1.80%	2.60%	1.92%	3.45%	3.11%	3.09%	3.43%									
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
