Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Новохоперская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	547	2	3	31	12	4	0	7	8	11	16	40	27	17	13	3	21	16	29	20	32	8	9	8	17	8	10	3	23	38	10	2	10	14	18	9	11	22	6	6	3					
		2.04%	0.15%	0.21%	3.21%	1.62%	1.57%	0.00%	0.54%	0.77%	1.28%	4.49%	6.71%	4.86%	3.28%	5.58%	2.05%	4.41%	3.31%	5.51%	2.69%	2.18%	1.29%	2.60%	3.48%	4.80%	1.32%	1.30%	0.70%	3.26%	2.26%	1.89%	1.48%	2.54%	5.11%	4.88%	2.97%	2.89%	3.09%	0.40%	1.00%	1.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	60	1	1	4	4	0	0	6	7	1	2	4	0	0	0	1	0	1	0	2	3	2	7	0	0	0	0	0	1	6	0	0	0	0	1	0	0	4	2	0	0					
		0.22%	0.08%	0.07%	0.41%	0.54%	0.00%	0.00%	0.46%	0.67%	0.12%	0.56%	0.67%	0.00%	0.00%	0.00%	0.68%	0.00%	0.21%	0.00%	0.27%	0.20%	0.32%	2.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.36%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.56%	0.13%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	26	1	1	1	1	1	2	1	3	1	1	0	0	0	1	0	0	1	0	1	0	2	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0					
		0.10%	0.08%	0.07%	0.10%	0.13%	0.39%	0.12%	0.08%	0.29%	0.12%	0.28%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.21%	0.00%	0.13%	0.00%	0.32%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.14%	0.06%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.14%	0.07%	0.17%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2556	109	204	129	116	16	50	102	111	57	36	81	34	86	11	21	20	42	61	77	113	45	46	19	17	49	76	55	62	219	40	18	33	35	30	59	54	70	117	31	5					
		9.55%	8.35%	14.59%	13.35%	15.63%	6.30%	2.97%	7.85%	10.69%	6.64%	10.11%	13.59%	6.13%	16.60%	4.72%	14.38%	4.20%	8.68%	11.60%	10.36%	7.70%	7.23%	13.29%	8.26%	4.80%	8.10%	9.91%	12.79%	8.79%	13.03%	7.56%	13.33%	8.40%	12.77%	8.13%	19.47%	14.17%	9.83%	7.73%	5.17%	2.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	35	1	1	2	4	0	1	1	2	2	1	0	2	1	0	1	0	0	0	0	2	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	2	0	3	1	0					
		0.13%	0.08%	0.07%	0.21%	0.54%	0.00%	0.06%	0.08%	0.19%	0.23%	0.28%	0.00%	0.36%	0.19%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.29%	0.00%	0.28%	0.00%	0.13%	0.23%	0.14%	0.06%	0.19%	0.00%	0.00%	0.00%	0.00%	0.33%	0.52%	0.00%	0.20%	0.17%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	33	2	2	1	3	0	0	4	4	0	1	2	2	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	1	1	0					
		0.12%	0.15%	0.14%	0.10%	0.40%	0.00%	0.00%	0.31%	0.39%	0.00%	0.28%	0.34%	0.36%	0.00%	0.86%	0.00%	0.00%	0.21%	0.00%	0.13%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.26%	0.28%	0.07%	0.17%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1854	92	148	67	76	28	142	32	140	4	27	66	35	37	13	11	36	24	26	37	151	30	25	18	22	23	58	27	51	127	28	9	27	27	38	17	29	70	8	22	6					
		6.92%	7.05%	10.59%	6.94%	10.24%	11.02%	8.42%	2.46%	13.49%	0.47%	7.58%	11.07%	6.31%	7.14%	5.58%	7.53%	7.56%	4.96%	4.94%	4.98%	10.29%	4.82%	7.23%	7.83%	6.21%	3.80%	7.56%	6.28%	7.23%	7.56%	5.29%	6.67%	6.87%	9.85%	10.30%	5.61%	7.61%	9.83%	0.53%	3.67%	3.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2099	108	171	78	54	15	275	65	114	64	33	49	24	22	14	10	23	20	33	41	139	59	12	10	5	37	69	47	54	109	36	6	11	25	6	20	30	57	101	51	2					
		7.84%	8.28%	12.23%	8.07%	7.28%	5.91%	16.31%	5.00%	10.98%	7.46%	9.27%	8.22%	4.32%	4.25%	6.01%	6.85%	4.83%	4.13%	6.27%	5.52%	9.47%	9.49%	3.47%	4.35%	1.41%	6.12%	8.99%	10.93%	7.66%	6.48%	6.81%	4.44%	2.80%	9.12%	1.63%	6.60%	7.87%	8.01%	6.67%	8.50%	1.12%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	139	1	2	4	45	0	0	5	5	5	4	4	1	5	1	0	1	4	4	6	4	2	1	1	0	1	1	0	0	10	3	0	0	1	0	4	4	4	4	2	0					
		0.52%	0.08%	0.14%	0.41%	6.06%	0.00%	0.00%	0.38%	0.48%	0.58%	1.12%	0.67%	0.18%	0.97%	0.43%	0.00%	0.21%	0.83%	0.76%	0.81%	0.27%	0.32%	0.29%	0.43%	0.00%	0.17%	0.13%	0.00%	0.00%	0.59%	0.57%	0.00%	0.00%	0.36%	0.00%	1.32%	1.05%	0.56%	0.26%	0.33%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19160	986	863	633	409	190	1210	1049	633	695	233	347	423	343	176	92	368	369	371	552	1013	473	241	174	290	469	543	295	510	1153	407	100	307	172	271	189	247	466	1267	469	162					
		71.55%	75.56%	61.73%	65.53%	55.12%	74.80%	71.77%	80.69%	60.98%	81.00%	65.45%	58.22%	76.22%	66.22%	75.54%	63.01%	77.31%	76.24%	70.53%	74.29%	69.01%	76.05%	69.65%	75.65%	81.92%	77.52%	70.80%	68.60%	72.34%	68.59%	76.94%	74.07%	78.12%	62.77%	73.44%	62.38%	64.83%	65.45%	83.69%	78.17%	90.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	1	2	5	9	0	0	5	7	3	0	0	2	1	0	1	5	3	2	5	4	0	0	0	0	0	5	0	0	3	1	0	1	0	1	2	0	6	1	1	0					
		0.28%	0.08%	0.14%	0.52%	1.21%	0.00%	0.00%	0.38%	0.67%	0.35%	0.00%	0.00%	0.36%	0.19%	0.00%	0.68%	1.05%	0.62%	0.38%	0.67%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.18%	0.19%	0.00%	0.25%	0.00%	0.27%	0.66%	0.00%	0.84%	0.07%	0.17%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
