Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Завитинская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273					
		0.85%	0.69%	3.93%	1.88%	1.70%	0.96%	0.88%	0.45%	1.31%	0.0%	0.77%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.62%	0.0%	1.41%	0.0%	0.90%	0.62%	0.52%	0.0%	0.97%	1.85%	0.0%	0.71%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	1	1	0	1	3	4	1	0	2	3	1	0	0	2	0	0	1	0	1	0	0	0	2	0	1	1	0	0					
		0.30%	0.34%	0.78%	0.0%	0.17%	0.36%	0.39%	0.09%	0.0%	0.69%	0.38%	0.87%	0.0%	0.0%	1.03%	0.0%	0.0%	0.62%	0.0%	0.28%	0.0%	0.0%	0.0%	1.04%	0.0%	0.97%	0.37%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	2	1	0	6	5	9	8	2	5	4	1	1	0	1	0	0	0	0	5	0	0	0	0	0	0	1	0	0					
		0.62%	0.69%	0.78%	0.0%	1.02%	0.60%	0.88%	0.72%	0.52%	1.73%	0.51%	0.87%	0.43%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	1.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	1	0	0	1	0	2	1	0	0	0	0	2	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0					
		0.14%	0.34%	0.0%	0.0%	0.17%	0.0%	0.19%	0.09%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.51%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	1.81%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	3	1	0	0	0	3	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0					
		0.19%	1.04%	0.78%	0.0%	0.0%	0.0%	0.29%	0.36%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.62%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	376	4	1	1	25	24	18	23	12	16	17	14	17	5	18	19	2	7	1	37	1	6	23	25	24	14	14	0	8					
		4.64%	1.38%	0.78%	1.88%	4.25%	2.89%	1.77%	2.08%	3.14%	5.53%	2.19%	12.28%	7.45%	10.0%	9.32%	18.09%	4.0%	4.37%	1.14%	10.45%	1.17%	5.45%	14.37%	13.02%	12.12%	13.59%	5.20%	0.0%	5.71%					
28	"11. ""Истинные патриоты России"""	8	1	0	0	0	1	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.09%	0.34%	0.0%	0.0%	0.0%	0.12%	0.0%	0.09%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	1.90%	2.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	68	1	0	1	4	6	7	7	5	3	4	2	4	0	1	1	0	1	0	3	3	0	6	1	0	2	2	2	2					
		0.83%	0.34%	0.0%	1.88%	0.68%	0.72%	0.68%	0.63%	1.31%	1.03%	0.51%	1.75%	1.75%	0.0%	0.51%	0.95%	0.0%	0.62%	0.0%	0.84%	3.52%	0.0%	3.75%	0.52%	0.0%	1.94%	0.74%	3.63%	1.42%					
30	"13. ""Демократическая партия России"""	30	2	0	0	1	4	8	2	0	1	4	0	1	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	1					
		0.37%	0.69%	0.0%	0.0%	0.17%	0.48%	0.78%	0.18%	0.0%	0.34%	0.51%	0.0%	0.43%	0.0%	1.03%	0.0%	4.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.94%	0.0%	0.0%	0.71%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	1	0	1	1	4	6	1	1	4	0	4	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0					
		0.35%	0.0%	0.78%	0.0%	0.17%	0.12%	0.39%	0.54%	0.26%	0.34%	0.51%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.52%	0.50%	0.97%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0					
		0.08%	0.34%	0.78%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.12%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.81%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	363	8	3	3	25	59	59	56	15	10	45	5	5	0	8	3	6	3	0	7	2	4	10	5	2	8	6	4	2					
		4.48%	2.77%	2.36%	5.66%	4.25%	7.11%	5.80%	5.07%	3.93%	3.46%	5.82%	4.38%	2.19%	0.0%	4.14%	2.85%	12.0%	1.87%	0.0%	1.97%	2.35%	3.63%	6.25%	2.60%	1.01%	7.76%	2.23%	7.27%	1.42%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	0	0	0	1	0	3	2	3	0	0	1	0	0	0	0	0	1	2	3	0	0	1	0	0	1	1	1	1					
		0.25%	0.0%	0.0%	0.0%	0.17%	0.0%	0.29%	0.18%	0.78%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	2.29%	0.84%	0.0%	0.0%	0.62%	0.0%	0.0%	0.97%	0.37%	1.81%	0.71%					
35	"18. ""ЛДПР"""	1590	80	28	10	111	123	191	256	84	57	204	13	42	14	30	19	7	27	8	55	14	29	22	17	52	19	39	2	37					
		19.63%	27.77%	22.04%	18.86%	18.90%	14.83%	18.79%	23.20%	22.04%	19.72%	26.39%	11.40%	18.42%	28.0%	15.54%	18.09%	14.0%	16.87%	9.19%	15.53%	16.47%	26.36%	13.75%	8.85%	26.26%	18.44%	14.49%	3.63%	26.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	152	6	3	1	13	19	17	16	7	6	12	2	7	2	1	0	2	1	5	7	1	0	1	2	5	1	8	1	6					
		1.87%	2.08%	2.36%	1.88%	2.21%	2.29%	1.67%	1.45%	1.83%	2.07%	1.55%	1.75%	3.07%	4.0%	0.51%	0.0%	4.0%	0.62%	5.74%	1.97%	1.17%	0.0%	0.62%	1.04%	2.52%	0.97%	2.97%	1.81%	4.28%					
37	"20. ""Политическая партия ""Единая Россия"""	2612	113	57	11	182	268	260	346	114	112	333	42	77	15	41	14	9	57	29	109	51	30	38	37	66	18	97	31	55					
		32.25%	39.23%	44.88%	20.75%	31.00%	32.32%	25.59%	31.36%	29.92%	38.75%	43.07%	36.84%	33.77%	30.0%	21.24%	13.33%	18.0%	35.62%	33.33%	30.79%	60.0%	27.27%	23.75%	19.27%	33.33%	17.47%	36.05%	56.36%	39.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	0	1	0	0	1	3	2	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0					
		0.16%	0.0%	0.78%	0.0%	0.0%	0.12%	0.29%	0.18%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	1.17%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	1.81%	0.0%					
39	"22. ""Развитие предпринимательства"""	46	1	1	0	1	0	1	3	1	1	1	0	0	0	0	0	0	0	32	1	0	0	0	0	1	0	2	0	0					
		0.56%	0.34%	0.78%	0.0%	0.17%	0.0%	0.09%	0.27%	0.26%	0.34%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	36.78%	0.28%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.74%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1662	20	8	12	140	225	283	223	97	44	76	24	38	7	64	32	18	29	5	58	6	28	34	79	14	16	65	2	15					
		20.52%	6.94%	6.29%	22.64%	23.85%	27.14%	27.85%	20.21%	25.45%	15.22%	9.83%	21.05%	16.66%	14.0%	33.16%	30.47%	36.0%	18.12%	5.74%	16.38%	7.05%	25.45%	21.25%	41.14%	7.07%	15.53%	24.16%	3.63%	10.71%					
																																			
41	Против всех	322	12	10	5	25	26	39	47	12	13	19	6	15	3	6	5	3	9	0	13	1	2	10	7	12	7	9	3	3					
		3.97%	4.16%	7.87%	9.43%	4.25%	3.13%	3.83%	4.26%	3.14%	4.49%	2.45%	5.26%	6.57%	6.0%	3.10%	4.76%	6.0%	5.62%	0.0%	3.67%	1.17%	1.81%	6.25%	3.64%	6.06%	6.79%	3.34%	5.45%	2.14%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
