8	Число бюллетеней в стационарных ящиках для голосования	44639	401	535	716	689	626	437	838	1149	1019	682	1011	1131	775	568	1084	934	752	892	871	976	1276	1220	626	660	640	474	642	989	533	253	1243	964	1223	730	431	937	262	167	545	296	809	140	137	511	344	761	454	455	874	942	661	1412	198	818	875	760	232	187	627	668	381	811	793	227	71	68	226									
9	Число недействительных избирательных бюллетеней	542	3	6	1	4	7	9	13	3	16	5	13	6	15	9	12	12	3	15	17	4	14	14	6	13	0	4	11	19	8	1	12	8	19	11	8	10	3	0	5	7	10	4	1	5	9	13	16	5	11	10	10	12	2	13	8	12	0	0	4	8	7	14	12	7	1	0	2									
10	Число действительных избирательных бюллетеней	48170	447	558	832	773	653	501	995	1196	1019	694	1088	1170	832	583	1149	963	933	917	889	1057	1285	1226	716	707	670	493	702	1010	610	341	1407	1116	1246	747	446	985	298	196	588	319	864	157	166	584	357	846	503	548	931	985	686	1431	214	861	987	884	275	191	709	749	462	880	894	251	74	72	252									
11	Число полученных открепительных  удостоверений	807	7	10	10	15	10	10	10	25	16	10	15	25	14	12	16	16	22	10	15	14	26	20	16	11	10	5	10	15	15	7	15	15	25	10	10	8	7	3	11	8	12	5	10	10	7	15	10	10	10	15	10	35	5	10	15	15	5	5	10	10	10	10	10	7	5	5	7									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	675	7	8	10	12	9	8	9	18	16	10	15	21	14	11	16	16	22	6	15	14	26	20	16	10	7	4	7	15	15	5	15	12	24	8	7	8	3	3	11	8	11	5	10	4	4	13	5	2	10	8	6	35	2	7	14	7	1	0	7	10	3	8	10	5	0	3	4									
13	Число избирателей, проголосовавших по открепительным удостоверениям	594	6	3	3	18	12	7	6	12	11	115	11	19	6	9	37	6	11	11	5	9	6	13	6	6	8	6	3	16	5	1	15	6	8	4	3	9	2	1	3	3	4	7	4	4	5	2	5	4	7	5	6	3	1	2	0	1	0	31	7	2	0	44	4	3	0	0	2									
14	Число неиспользованных открепительных удостоверений	132	0	2	0	3	1	2	1	7	0	0	0	4	0	1	0	0	0	4	0	0	0	0	0	1	3	1	3	0	0	2	0	3	1	2	3	0	4	0	0	0	1	0	0	6	3	2	5	8	0	7	4	0	3	3	1	8	4	5	3	0	7	2	0	2	5	2	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	41	0	1	0	1	0	0	2	6	2	1	0	0	0	1	2	0	2	0	0	2	1	1	1	1	0	0	0	1	0	0	2	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	1	0	0	1	1	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	3527	43	66	14	51	35	28	85	30	83	55	86	39	55	19	68	68	44	59	101	69	70	59	40	51	60	45	21	72	59	42	115	109	105	63	47	83	31	18	62	29	95	7	23	60	13	61	43	43	61	92	56	127	22	109	82	11	2	16	40	65	33	71	73	23	5	5	10									
		7.24%	9.56%	11.70%	1.68%	6.56%	5.30%	5.49%	8.43%	2.50%	8.02%	7.87%	7.81%	3.32%	6.49%	3.21%	5.86%	6.97%	4.70%	6.33%	11.15%	6.50%	5.39%	4.76%	5.54%	7.08%	8.96%	9.05%	2.95%	6.99%	9.55%	12.28%	8.10%	9.70%	8.30%	8.31%	10.35%	8.34%	10.30%	9.18%	10.46%	8.90%	10.87%	4.35%	13.77%	10.19%	3.55%	7.10%	8.29%	7.78%	6.48%	9.25%	8.05%	8.80%	10.19%	12.47%	8.24%	1.23%	0.73%	8.38%	5.61%	8.59%	7.04%	7.94%	8.06%	8.91%	6.67%	6.94%	3.94%									
20	Зюганов Геннадий Андреевич	10596	104	137	102	215	126	85	221	130	265	184	287	92	247	62	240	218	93	224	212	94	296	310	69	118	166	124	32	213	135	56	283	273	310	196	97	271	68	51	145	71	225	40	30	109	124	188	126	116	312	265	178	392	56	164	247	263	58	34	171	163	114	187	265	38	12	20	77									
		21.75%	23.11%	24.29%	12.24%	27.67%	19.09%	16.67%	21.92%	10.84%	25.60%	26.32%	26.07%	7.82%	29.16%	10.47%	20.67%	22.36%	9.94%	24.03%	23.40%	8.86%	22.79%	25.00%	9.56%	16.39%	24.78%	24.95%	4.49%	20.70%	21.84%	16.37%	19.94%	24.29%	24.51%	25.86%	21.37%	27.24%	22.59%	26.02%	24.45%	21.78%	25.74%	24.84%	17.96%	18.51%	33.88%	21.89%	24.28%	20.98%	33.12%	26.63%	25.57%	27.17%	25.93%	18.76%	24.82%	29.35%	21.09%	17.80%	23.98%	21.53%	24.31%	20.92%	29.25%	14.73%	16.00%	27.78%	30.31%									
21	Миронов Сергей Михайлович	1910	34	30	8	25	25	18	37	20	58	27	48	35	39	29	45	58	12	48	55	66	35	40	2	33	44	23	18	37	31	11	60	30	77	33	16	49	19	11	21	4	41	1	6	17	5	25	24	17	50	53	36	58	8	34	28	23	6	11	17	27	20	39	37	6	3	0	7									
		3.92%	7.56%	5.32%	0.96%	3.22%	3.79%	3.53%	3.67%	1.67%	5.60%	3.86%	4.36%	2.98%	4.60%	4.90%	3.88%	5.95%	1.28%	5.15%	6.07%	6.22%	2.69%	3.23%	0.28%	4.58%	6.57%	4.63%	2.52%	3.60%	5.02%	3.22%	4.23%	2.67%	6.09%	4.35%	3.52%	4.92%	6.31%	5.61%	3.54%	1.23%	4.69%	0.62%	3.59%	2.89%	1.37%	2.91%	4.62%	3.07%	5.31%	5.33%	5.17%	4.02%	3.70%	3.89%	2.81%	2.57%	2.18%	5.76%	2.38%	3.57%	4.26%	4.36%	4.08%	2.33%	4.00%	0.00%	2.76%									
22	Прохоров Михаил Дмитриевич	3050	43	42	18	47	21	34	81	34	132	49	91	51	65	63	71	99	17	92	74	30	71	85	2	40	77	43	7	39	45	26	97	59	107	37	28	66	20	24	42	9	60	2	5	27	6	22	23	34	92	66	53	160	13	96	60	24	15	19	20	39	10	42	38	13	6	4	23									
		6.26%	9.56%	7.45%	2.16%	6.05%	3.18%	6.67%	8.04%	2.84%	12.75%	7.01%	8.27%	4.34%	7.67%	10.64%	6.12%	10.15%	1.82%	9.87%	8.17%	2.83%	5.47%	6.85%	0.28%	5.56%	11.49%	8.65%	0.98%	3.79%	7.28%	7.60%	6.84%	5.25%	8.46%	4.88%	6.17%	6.63%	6.64%	12.24%	7.08%	2.76%	6.86%	1.24%	2.99%	4.58%	1.64%	2.56%	4.43%	6.15%	9.77%	6.63%	7.61%	11.09%	6.02%	10.98%	6.03%	2.68%	5.45%	9.95%	2.81%	5.15%	2.13%	4.70%	4.19%	5.04%	8.00%	5.56%	9.06%									
23	Путин Владимир Владимирович	29087	223	283	690	435	446	336	571	982	481	379	576	953	426	410	725	520	767	494	447	798	813	732	603	465	323	258	624	649	340	206	852	645	647	418	258	516	160	92	318	206	443	107	102	371	209	550	287	338	416	509	363	694	115	458	570	563	194	111	461	455	285	541	481	171	48	43	135									
		59.71%	49.56%	50.18%	82.83%	55.98%	67.58%	65.88%	56.65%	81.90%	46.47%	54.22%	52.32%	81.04%	50.30%	69.26%	62.45%	53.33%	81.94%	53.00%	49.34%	75.21%	62.59%	59.03%	83.52%	64.58%	48.21%	51.91%	87.52%	63.07%	55.02%	60.23%	60.04%	57.38%	51.15%	55.15%	56.83%	51.86%	53.16%	46.94%	53.63%	63.19%	50.69%	66.46%	61.08%	62.99%	57.10%	64.03%	55.30%	61.12%	44.16%	51.16%	52.16%	48.09%	53.24%	52.40%	57.29%	62.83%	70.55%	58.12%	64.66%	60.11%	60.77%	60.51%	53.09%	66.28%	64.00%	59.72%	53.15%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
