Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Тарбагатайская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582					
		2.06%	3.46%	0.86%	2.56%	2.43%	0.27%	1.25%	2.55%	2.36%	1.00%	0.92%	1.8%	4.38%	3.52%	0.49%	2.29%	2.25%	2.25%	2.95%	3.84%	3.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	72	4	11	0	6	1	2	0	18	4	2	2	0	2	0	0	0	14	2	4	0					
		1.01%	0.81%	2.38%	0.0%	0.97%	0.27%	1.25%	0.0%	1.70%	0.66%	0.61%	0.4%	0.0%	1.17%	0.0%	0.0%	0.0%	2.43%	0.98%	3.84%	0.0%					
22	"5. ""За Русь Святую"""	21	1	0	0	0	1	0	2	5	1	0	2	1	1	1	3	1	1	1	0	0					
		0.29%	0.20%	0.0%	0.0%	0.0%	0.27%	0.0%	1.02%	0.47%	0.16%	0.0%	0.4%	0.87%	0.58%	0.49%	2.29%	0.22%	0.17%	0.49%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	11	1	2	0	0	1	0	0	1	0	2	0	0	1	3	0	0	0	0	0	0					
		0.15%	0.20%	0.43%	0.0%	0.0%	0.27%	0.0%	0.0%	0.09%	0.0%	0.61%	0.0%	0.0%	0.58%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	3	3	0	0	0	0	2	6	0	0	1	1	1	2	0	2	7	1	0	1					
		0.42%	0.61%	0.64%	0.0%	0.0%	0.0%	0.0%	1.02%	0.56%	0.0%	0.0%	0.2%	0.87%	0.58%	0.98%	0.0%	0.45%	1.21%	0.49%	0.0%	0.62%					
25	"8. ""Народно-республиканская партия России"""	14	0	1	1	3	0	0	0	1	2	0	1	0	3	0	1	1	0	0	0	0					
		0.19%	0.0%	0.21%	0.42%	0.48%	0.0%	0.0%	0.0%	0.09%	0.33%	0.0%	0.2%	0.0%	1.76%	0.0%	0.76%	0.22%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	1	0	2	1	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0					
		0.12%	0.20%	0.0%	0.85%	0.16%	0.0%	0.0%	0.0%	0.09%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	814	49	68	27	143	66	53	7	36	23	52	64	23	36	74	15	15	26	6	5	26					
		11.45%	9.97%	14.71%	11.53%	23.17%	18.28%	33.12%	3.57%	3.40%	3.84%	15.95%	12.8%	20.17%	21.17%	36.27%	11.45%	3.38%	4.51%	2.95%	4.80%	16.35%					
28	"11. ""Истинные патриоты России"""	8	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1					
		0.11%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	82	7	3	4	2	5	2	9	20	0	9	7	0	1	1	3	5	4	0	0	0					
		1.15%	1.42%	0.64%	1.70%	0.32%	1.38%	1.25%	4.59%	1.89%	0.0%	2.76%	1.4%	0.0%	0.58%	0.49%	2.29%	1.12%	0.69%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	28	4	3	3	4	1	0	0	3	4	1	0	0	0	0	0	2	3	0	0	0					
		0.39%	0.81%	0.64%	1.28%	0.64%	0.27%	0.0%	0.0%	0.28%	0.66%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.52%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	2	0	0	1	0	0	3	2	1	2	0	0	1	0	0	2	1	0	0	1					
		0.22%	0.40%	0.0%	0.0%	0.16%	0.0%	0.0%	1.53%	0.18%	0.16%	0.61%	0.0%	0.0%	0.58%	0.0%	0.0%	0.45%	0.17%	0.0%	0.0%	0.62%					
32	"15. ""Партия СЛОН"""	7	0	0	0	1	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.28%	0.33%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	199	20	12	11	7	11	1	7	47	21	3	16	1	2	3	1	5	20	3	4	4					
		2.80%	4.07%	2.59%	4.70%	1.13%	3.04%	0.62%	3.57%	4.44%	3.51%	0.92%	3.2%	0.87%	1.17%	1.47%	0.76%	1.12%	3.47%	1.47%	3.84%	2.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	1	0	2	0	0	0	3	1	0	4	3	0	0	0	5	5	0	0	0					
		0.36%	0.40%	0.21%	0.0%	0.32%	0.0%	0.0%	0.0%	0.28%	0.16%	0.0%	0.8%	2.63%	0.0%	0.0%	0.0%	1.12%	0.86%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	775	95	86	23	53	30	6	13	95	48	28	68	3	21	6	14	53	65	24	23	21					
		10.90%	19.34%	18.61%	9.82%	8.58%	8.31%	3.75%	6.63%	8.98%	8.02%	8.58%	13.6%	2.63%	12.35%	2.94%	10.68%	11.96%	11.28%	11.82%	22.11%	13.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	197	10	11	9	10	5	2	6	37	26	10	13	1	5	8	6	7	15	12	1	3					
		2.77%	2.03%	2.38%	3.84%	1.62%	1.38%	1.25%	3.06%	3.50%	4.34%	3.06%	2.6%	0.87%	2.94%	3.92%	4.58%	1.58%	2.60%	5.91%	0.96%	1.88%					
37	"20. ""Политическая партия ""Единая Россия"""	2737	154	130	101	178	87	65	92	437	311	104	215	57	42	45	43	233	250	94	40	59					
		38.51%	31.36%	28.13%	43.16%	28.84%	24.09%	40.62%	46.93%	41.34%	52.00%	31.90%	43.0%	49.99%	24.70%	22.05%	32.82%	52.59%	43.40%	46.30%	38.46%	37.10%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	2	0	0	0	1	0	0	2	3	1	0	0	0	0	0	1	0	0	2	1					
		0.18%	0.40%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.18%	0.50%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	1.92%	0.62%					
39	"22. ""Развитие предпринимательства"""	33	1	0	0	0	0	1	0	3	1	0	0	0	0	2	19	1	0	2	1	2					
		0.46%	0.20%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.28%	0.16%	0.0%	0.0%	0.0%	0.0%	0.98%	14.50%	0.22%	0.0%	0.98%	0.96%	1.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1174	72	105	28	145	126	20	20	189	83	65	44	10	24	43	0	65	77	35	10	13					
		16.52%	14.66%	22.72%	11.96%	23.50%	34.90%	12.5%	10.20%	17.88%	13.87%	19.93%	8.8%	8.77%	14.11%	21.07%	0.0%	14.67%	13.36%	17.24%	9.61%	8.17%					
																											
41	Против всех	229	17	11	8	12	6	3	11	61	15	19	12	3	5	0	1	11	21	3	5	5					
		3.22%	3.46%	2.38%	3.41%	1.94%	1.66%	1.87%	5.61%	5.77%	2.50%	5.82%	2.4%	2.63%	2.94%	0.0%	0.76%	2.48%	3.64%	1.47%	4.80%	3.14%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
