Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Кингисеппская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	400	13	9	3	9	7	2	7	13	13	12	10	16	7	14	14	11	7	8	8	10	15	35	6	7	3	8	7	2	2	3	2	14	11	3	7	7	8	8	0	0	2	10	15	12	20					
		1.23%	1.65%	1.02%	0.32%	1.20%	1.16%	1.25%	0.77%	1.45%	1.21%	1.34%	0.99%	1.72%	0.76%	1.26%	1.38%	1.15%	0.75%	0.87%	0.99%	0.98%	1.49%	3.17%	1.07%	1.53%	1.02%	1.60%	2.15%	0.31%	1.69%	3.03%	0.48%	1.34%	1.49%	1.27%	0.96%	2.07%	1.78%	0.84%	0.00%	0.00%	1.43%	0.83%	1.29%	1.61%	1.51%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5078	105	133	145	114	85	16	140	148	188	151	153	129	147	173	182	139	155	153	131	166	164	173	101	59	30	71	30	67	20	17	30	131	133	31	88	30	36	154	15	26	19	223	237	183	257					
		15.66%	13.34%	15.01%	15.47%	15.22%	14.07%	10.00%	15.33%	16.50%	17.44%	16.83%	15.25%	13.87%	16.05%	15.63%	17.90%	14.57%	16.52%	16.65%	16.25%	16.31%	16.24%	15.67%	17.94%	12.85%	10.24%	14.20%	9.23%	10.53%	16.95%	17.17%	7.21%	12.50%	18.07%	13.14%	12.05%	8.88%	8.00%	16.13%	9.43%	17.22%	13.57%	18.48%	20.34%	24.50%	19.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1496	41	33	53	33	27	4	53	29	53	49	70	56	38	46	46	62	47	41	36	64	68	87	27	15	3	7	3	7	0	4	13	30	37	7	20	9	6	45	5	11	2	31	81	31	66					
		4.61%	5.21%	3.72%	5.66%	4.41%	4.47%	2.50%	5.81%	3.23%	4.92%	5.46%	6.98%	6.02%	4.15%	4.16%	4.52%	6.50%	5.01%	4.46%	4.47%	6.29%	6.73%	7.88%	4.80%	3.27%	1.02%	1.40%	0.92%	1.10%	0.00%	4.04%	3.13%	2.86%	5.03%	2.97%	2.74%	2.66%	1.33%	4.71%	3.14%	7.28%	1.43%	2.57%	6.95%	4.15%	4.98%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10394	269	273	287	244	206	62	256	305	343	304	301	293	266	325	302	282	254	275	245	281	302	319	177	167	118	172	121	315	48	25	210	356	199	97	276	139	197	303	71	46	58	341	365	213	386					
		32.05%	34.18%	30.81%	30.63%	32.58%	34.11%	38.75%	28.04%	34.00%	31.82%	33.89%	30.01%	31.51%	29.04%	29.36%	29.70%	29.56%	27.08%	29.92%	30.40%	27.60%	29.90%	28.89%	31.44%	36.38%	40.27%	34.40%	37.23%	49.53%	40.68%	25.25%	50.48%	33.97%	27.04%	41.10%	37.81%	41.12%	43.78%	31.73%	44.65%	30.46%	41.43%	28.25%	31.33%	28.51%	29.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	204	3	2	9	6	2	1	1	3	6	6	10	4	5	9	7	3	8	3	9	6	6	7	0	3	5	3	4	5	2	0	4	7	6	0	8	6	2	7	1	0	0	5	10	3	7					
		0.63%	0.38%	0.23%	0.96%	0.80%	0.33%	0.63%	0.11%	0.33%	0.56%	0.67%	0.99%	0.43%	0.55%	0.81%	0.69%	0.31%	0.85%	0.33%	1.12%	0.59%	0.59%	0.63%	0.00%	0.65%	1.71%	0.60%	1.23%	0.79%	1.69%	0.00%	0.96%	0.67%	0.82%	0.00%	1.10%	1.78%	0.44%	0.73%	0.63%	0.00%	0.00%	0.41%	0.86%	0.40%	0.53%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
