Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Вожегодская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229					
		0.20%	0.09%	0.31%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.58%	0.0%	0.23%	0.0%	0.66%	0.0%	0.76%	0.74%	0.0%	0.20%	1.72%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1207	155	93	57	54	40	18	29	10	23	1	45	5	17	8	30	44	114	35	33	7	73	14	19	46	52	38	98	15	1	16	17					
		13.6%	14.09%	9.81%	9.04%	16.71%	38.09%	27.27%	15.10%	14.08%	29.11%	0.96%	4.37%	4.46%	12.68%	11.76%	15.95%	28.20%	37.37%	30.70%	19.18%	5.22%	16.97%	11.86%	12.58%	36.22%	19.84%	28.35%	26.77%	3.10%	1.72%	4.81%	4.42%					
28	"11. ""Истинные патриоты России"""	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.03%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	90	9	13	12	6	0	4	6	0	0	0	4	1	0	0	0	1	0	0	2	1	3	1	1	2	1	6	3	8	0	1	5					
		1.01%	0.81%	1.37%	1.90%	1.85%	0.0%	6.06%	3.12%	0.0%	0.0%	0.0%	0.38%	0.89%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	1.16%	0.74%	0.69%	0.84%	0.66%	1.57%	0.38%	4.47%	0.81%	1.65%	0.0%	0.30%	1.30%					
30	"13. ""Демократическая партия России"""	18	1	3	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	4	1	0	0					
		0.20%	0.09%	0.31%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.76%	0.0%	0.27%	0.82%	1.72%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	2	1	0	1	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	2					
		0.19%	0.18%	0.10%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.74%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.38%	0.0%	0.27%	0.0%	0.0%	0.30%	0.52%					
32	"15. ""Партия СЛОН"""	17	0	3	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	2	0					
		0.19%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.74%	0.81%	0.20%	0.0%	0.60%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	372	92	59	31	7	1	4	13	2	2	2	43	1	4	2	10	3	6	3	3	5	13	1	7	2	4	3	11	16	0	14	8					
		4.19%	8.36%	6.22%	4.92%	2.16%	0.95%	6.06%	6.77%	2.81%	2.53%	1.92%	4.17%	0.89%	2.98%	2.94%	5.31%	1.92%	1.96%	2.63%	1.74%	3.73%	3.02%	0.84%	4.63%	1.57%	1.52%	2.23%	3.00%	3.31%	0.0%	4.21%	2.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	4	0	0	3					
		0.19%	0.09%	0.10%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.23%	0.84%	0.0%	0.78%	0.0%	0.74%	0.0%	0.82%	0.0%	0.0%	0.78%					
35	"18. ""ЛДПР"""	833	97	129	57	25	7	2	12	8	5	5	88	15	7	6	15	9	23	10	10	19	48	10	8	7	36	13	24	52	3	30	53					
		9.38%	8.81%	13.60%	9.04%	7.73%	6.66%	3.03%	6.25%	11.26%	6.32%	4.80%	8.55%	13.39%	5.22%	8.82%	7.97%	5.76%	7.54%	8.77%	5.81%	14.17%	11.16%	8.47%	5.29%	5.51%	13.74%	9.70%	6.55%	10.76%	5.17%	9.03%	13.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	194	20	16	12	2	2	0	4	4	1	3	22	0	3	3	3	0	6	3	2	13	9	1	1	6	7	1	7	22	2	8	11					
		2.18%	1.81%	1.68%	1.90%	0.61%	1.90%	0.0%	2.08%	5.63%	1.26%	2.88%	2.13%	0.0%	2.23%	4.41%	1.59%	0.0%	1.96%	2.63%	1.16%	9.70%	2.09%	0.84%	0.66%	4.72%	2.67%	0.74%	1.91%	4.55%	3.44%	2.40%	2.86%					
37	"20. ""Политическая партия ""Единая Россия"""	3942	418	375	253	153	40	28	83	28	30	69	567	77	69	42	96	63	87	51	79	48	157	64	85	56	112	50	149	236	42	178	157					
		44.41%	38.0%	39.55%	40.15%	47.36%	38.09%	42.42%	43.22%	39.43%	37.97%	66.34%	55.10%	68.75%	51.49%	61.76%	51.06%	40.38%	28.52%	44.73%	45.93%	35.82%	36.51%	54.23%	56.29%	44.09%	42.74%	37.31%	40.71%	48.86%	72.41%	53.61%	40.88%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	1	0	1	0	0	0	0	1	1	4	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1					
		0.15%	0.0%	0.10%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	1.26%	0.96%	0.38%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.58%	0.0%	0.23%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.30%	0.26%					
39	"22. ""Развитие предпринимательства"""	13	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	2	1	1	0	0	0	0	0	0	0	2	0					
		0.14%	0.0%	0.21%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.64%	0.65%	0.0%	0.0%	1.49%	0.23%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1069	183	132	115	33	7	8	27	9	6	5	95	6	12	1	15	14	40	1	22	15	63	14	8	2	23	9	32	55	4	34	79					
		12.04%	16.63%	13.92%	18.25%	10.21%	6.66%	12.12%	14.06%	12.67%	7.59%	4.80%	9.23%	5.35%	8.95%	1.47%	7.97%	8.97%	13.11%	0.87%	12.79%	11.19%	14.65%	11.86%	5.29%	1.57%	8.77%	6.71%	8.74%	11.38%	6.89%	10.24%	20.57%					
																																						
41	Против всех	221	30	32	8	10	3	1	2	0	2	8	45	2	7	2	2	0	4	1	1	4	13	2	3	1	7	2	7	8	0	6	8					
		2.49%	2.72%	3.37%	1.26%	3.09%	2.85%	1.51%	1.04%	0.0%	2.53%	7.69%	4.37%	1.78%	5.22%	2.94%	1.06%	0.0%	1.31%	0.87%	0.58%	2.98%	3.02%	1.69%	1.98%	0.78%	2.67%	1.49%	1.91%	1.65%	0.0%	1.80%	2.08%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
