Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Павловская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750					
																																																									
18	1.Политическая партия «Аграрная партия России»	941	24	25	24	21	35	35	23	13	41	9	26	50	19	43	4	11	20	26	14	11	24	19	9	35	17	9	22	5	7	6	16	21	22	20	29	13	7	12	17	22	5	15	31	9	22	10	10	22	3	8					
		2.70%	2.08%	1.93%	2.18%	3.33%	4.55%	2.29%	2.11%	1.27%	2.45%	2.88%	2.63%	3.04%	1.93%	4.31%	0.98%	4.47%	2.56%	3.47%	2.28%	1.53%	3.38%	3.18%	3.04%	3.11%	2.64%	2.06%	2.51%	1.67%	5.19%	1.21%	3.64%	2.68%	3.10%	2.88%	4.26%	3.58%	2.88%	2.08%	6.61%	2.12%	1.42%	5.30%	4.86%	3.09%	2.25%	2.61%	2.59%	3.34%	1.37%	1.52%					
19	2.Всероссийская политическая партия «Гражданская Сила»	174	6	11	9	3	4	11	10	4	9	0	9	8	5	6	1	1	5	1	5	8	4	2	0	3	2	2	4	3	0	0	0	3	2	1	2	1	3	0	1	4	2	0	2	0	3	0	4	7	3	0					
		0.50%	0.52%	0.85%	0.82%	0.48%	0.52%	0.72%	0.92%	0.39%	0.54%	0.00%	0.91%	0.49%	0.51%	0.60%	0.24%	0.41%	0.64%	0.13%	0.82%	1.12%	0.56%	0.33%	0.00%	0.27%	0.31%	0.46%	0.46%	1.00%	0.00%	0.00%	0.00%	0.38%	0.28%	0.14%	0.29%	0.28%	1.23%	0.00%	0.39%	0.39%	0.57%	0.00%	0.31%	0.00%	0.31%	0.00%	1.04%	1.06%	1.37%	0.00%					
20	3.Политическая партия «Демократическая партия России»	47	2	0	1	3	1	2	1	1	2	0	0	0	2	2	2	2	0	3	0	0	1	1	0	1	0	1	2	0	0	0	1	2	0	0	0	3	1	0	0	2	1	0	0	2	1	0	1	3	0	0					
		0.13%	0.17%	0.00%	0.09%	0.48%	0.13%	0.13%	0.09%	0.10%	0.12%	0.00%	0.00%	0.00%	0.20%	0.20%	0.49%	0.81%	0.00%	0.40%	0.00%	0.00%	0.14%	0.17%	0.00%	0.09%	0.00%	0.23%	0.23%	0.00%	0.00%	0.00%	0.23%	0.26%	0.00%	0.00%	0.00%	0.83%	0.41%	0.00%	0.00%	0.19%	0.28%	0.00%	0.00%	0.69%	0.10%	0.00%	0.26%	0.46%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5321	185	208	176	82	122	295	197	231	348	34	199	307	185	152	58	33	91	87	128	129	75	41	27	177	102	72	94	19	30	22	51	134	113	61	95	31	21	88	11	142	94	11	85	31	129	44	66	108	37	63					
		15.28%	16.03%	16.07%	16.01%	13.02%	15.86%	19.29%	18.11%	22.56%	20.81%	10.90%	20.10%	18.64%	18.74%	15.25%	14.18%	13.41%	11.65%	11.60%	20.88%	17.99%	10.55%	6.86%	9.12%	15.75%	15.84%	16.51%	10.74%	6.35%	22.22%	4.44%	11.62%	17.11%	15.92%	8.79%	13.95%	8.54%	8.64%	15.25%	4.28%	13.68%	26.78%	3.89%	13.32%	10.65%	13.20%	11.49%	17.10%	16.41%	16.89%	11.93%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	146	7	8	7	7	3	12	4	7	19	6	4	9	7	7	2	0	0	2	3	1	0	2	0	4	0	0	4	0	0	0	0	0	1	1	0	1	0	3	0	0	1	0	2	0	1	0	2	8	0	1					
		0.42%	0.61%	0.62%	0.64%	1.11%	0.39%	0.78%	0.37%	0.68%	1.14%	1.92%	0.40%	0.55%	0.71%	0.70%	0.49%	0.00%	0.00%	0.27%	0.49%	0.14%	0.00%	0.33%	0.00%	0.36%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.14%	0.00%	0.28%	0.00%	0.52%	0.00%	0.00%	0.28%	0.00%	0.31%	0.00%	0.10%	0.00%	0.52%	1.22%	0.00%	0.19%					
23	6.Политическая партия «Партия социальной справедливости»	41	0	1	2	0	2	2	3	0	3	1	0	3	1	1	1	1	2	0	0	0	2	1	1	2	2	1	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1					
		0.12%	0.00%	0.08%	0.18%	0.00%	0.26%	0.13%	0.28%	0.00%	0.18%	0.32%	0.00%	0.18%	0.10%	0.10%	0.24%	0.41%	0.26%	0.00%	0.00%	0.00%	0.28%	0.17%	0.34%	0.18%	0.31%	0.23%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	3132	97	104	77	43	74	161	102	108	177	41	116	174	97	112	33	25	64	59	57	54	47	56	24	115	27	29	74	29	3	29	51	50	86	84	58	36	22	55	24	71	23	17	52	38	70	33	37	52	33	32					
		8.99%	8.41%	8.04%	7.01%	6.83%	9.62%	10.53%	9.38%	10.55%	10.59%	13.14%	11.72%	10.56%	9.83%	11.23%	8.07%	10.16%	8.19%	7.87%	9.30%	7.53%	6.61%	9.36%	8.11%	10.23%	4.19%	6.65%	8.46%	9.70%	2.22%	5.86%	11.62%	6.39%	12.11%	12.10%	8.52%	9.92%	9.05%	9.53%	9.34%	6.84%	6.55%	6.01%	8.15%	13.06%	7.16%	8.62%	9.59%	7.90%	15.07%	6.06%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3621	176	127	120	56	97	194	141	148	219	18	140	217	139	117	36	10	89	69	25	52	61	33	21	97	18	35	87	15	5	25	23	24	120	125	90	75	7	22	6	88	54	15	45	20	95	20	46	92	20	47					
		10.40%	15.25%	9.81%	10.92%	8.89%	12.61%	12.69%	12.96%	14.45%	13.10%	5.77%	14.14%	13.18%	14.08%	11.74%	8.80%	4.07%	11.40%	9.20%	4.08%	7.25%	8.58%	5.52%	7.09%	8.63%	2.80%	8.03%	9.94%	5.02%	3.70%	5.05%	5.24%	3.07%	16.90%	18.01%	13.22%	20.66%	2.88%	3.81%	2.33%	8.48%	15.38%	5.30%	7.05%	6.87%	9.72%	5.22%	11.92%	13.98%	9.13%	8.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	193	11	10	9	6	9	7	9	6	10	1	10	13	2	5	2	1	7	4	2	5	5	2	1	3	3	6	1	1	0	1	1	4	5	0	2	3	0	1	0	8	0	0	2	1	6	2	0	3	0	3					
		0.55%	0.95%	0.77%	0.82%	0.95%	1.17%	0.46%	0.83%	0.59%	0.60%	0.32%	1.01%	0.79%	0.20%	0.50%	0.49%	0.41%	0.90%	0.53%	0.33%	0.70%	0.70%	0.33%	0.34%	0.27%	0.47%	1.38%	0.11%	0.33%	0.00%	0.20%	0.23%	0.51%	0.70%	0.00%	0.29%	0.83%	0.00%	0.17%	0.00%	0.77%	0.00%	0.00%	0.31%	0.34%	0.61%	0.52%	0.00%	0.46%	0.00%	0.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20729	633	782	666	396	409	796	577	476	811	190	473	832	512	534	263	161	495	489	370	455	487	432	208	676	467	275	580	224	87	404	292	538	349	396	394	193	181	396	193	696	166	219	408	183	648	270	215	348	114	370					
		59.53%	54.85%	60.43%	60.60%	62.86%	53.19%	52.06%	53.03%	46.48%	48.50%	60.90%	47.78%	50.52%	51.87%	53.56%	64.30%	65.45%	63.38%	65.20%	60.36%	63.46%	68.50%	72.24%	70.27%	60.14%	72.52%	63.07%	66.29%	74.92%	64.44%	81.62%	66.51%	68.71%	49.15%	57.06%	57.86%	53.17%	74.49%	68.63%	75.10%	67.05%	47.29%	77.39%	63.95%	62.89%	66.33%	70.50%	55.70%	52.89%	52.05%	70.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	174	7	9	5	8	11	10	11	9	13	1	6	14	8	3	1	0	0	6	3	1	1	2	2	2	2	0	0	0	0	1	1	1	2	1	2	1	0	0	2	3	1	4	7	0	2	1	2	3	4	1					
		0.50%	0.61%	0.70%	0.45%	1.27%	1.43%	0.65%	1.01%	0.88%	0.78%	0.32%	0.61%	0.85%	0.81%	0.30%	0.24%	0.00%	0.00%	0.80%	0.49%	0.14%	0.14%	0.33%	0.68%	0.18%	0.31%	0.00%	0.00%	0.00%	0.00%	0.20%	0.23%	0.13%	0.28%	0.14%	0.29%	0.28%	0.00%	0.00%	0.78%	0.29%	0.28%	1.41%	1.10%	0.00%	0.20%	0.26%	0.52%	0.46%	1.83%	0.19%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
