Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Ленинск-Кузнецкая																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	500	10	6	5	7	25	9	5	15	15	15	3	26	6	8	31	34	26	4	5	23	12	3	8	4	15	3	7	16	8	7	29	2	3	0	28	5	12	9	21	2	28					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	462	4	0	5	0	21	9	5	15	15	15	0	26	6	8	31	34	26	4	5	23	12	3	8	0	15	3	7	10	8	7	29	0	3	0	28	5	12	9	21	2	28					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	201	9	3	0	6	12	2	6	6	6	8	9	0	4	15	8	5	7	9	2	8	8	4	2	4	4	4	3	4	1	0	1	2	10	3	3	5	2	1	7	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	38	6	6	0	7	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	742	29	11	21	10	5	19	5	12	9	19	2	51	13	21	22	70	40	17	7	28	7	10	16	4	30	6	10	34	16	8	29	6	1	18	60	10	25	7	26	3	5					
		4.88%	6.00%	6.51%	5.63%	4.41%	0.64%	6.09%	3.68%	2.99%	6.21%	4.59%	2.17%	5.72%	7.56%	8.86%	2.28%	8.09%	8.77%	9.50%	4.49%	3.61%	3.66%	6.76%	4.07%	2.61%	4.93%	4.96%	5.85%	5.44%	7.21%	3.02%	3.34%	6.19%	0.14%	5.70%	6.99%	5.99%	5.95%	4.79%	8.67%	3.26%	4.81%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2062	93	27	64	75	12	42	14	52	13	76	13	121	47	21	87	102	73	17	45	114	25	22	31	28	60	22	42	70	48	42	82	16	146	58	83	28	47	21	51	9	23					
		13.57%	19.25%	15.98%	17.16%	33.04%	1.54%	13.46%	10.29%	12.97%	8.97%	18.36%	14.13%	13.58%	27.33%	8.86%	8.99%	11.79%	16.01%	9.50%	28.85%	14.71%	13.09%	14.86%	7.89%	18.30%	9.85%	18.18%	24.56%	11.20%	21.62%	15.85%	9.45%	16.49%	20.80%	18.35%	9.67%	16.77%	11.19%	14.38%	17.00%	9.78%	22.12%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	97	4	2	1	4	3	2	0	1	0	1	0	7	0	0	8	1	3	0	0	8	5	2	4	0	2	3	1	8	0	1	5	0	2	4	6	2	4	1	1	0	1					
		0.64%	0.83%	1.18%	0.27%	1.76%	0.39%	0.64%	0.00%	0.25%	0.00%	0.24%	0.00%	0.79%	0.00%	0.00%	0.83%	0.12%	0.66%	0.00%	0.00%	1.03%	2.62%	1.35%	1.02%	0.00%	0.33%	2.48%	0.58%	1.28%	0.00%	0.38%	0.58%	0.00%	0.28%	1.27%	0.70%	1.20%	0.95%	0.68%	0.33%	0.00%	0.96%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	957	36	11	18	8	44	32	13	42	11	17	10	25	15	19	16	82	71	13	14	30	15	13	17	11	45	5	14	43	21	6	69	9	5	29	57	15	24	7	15	3	7					
		6.30%	7.45%	6.51%	4.83%	3.52%	5.66%	10.26%	9.56%	10.47%	7.59%	4.11%	10.87%	2.81%	8.72%	8.02%	1.65%	9.48%	15.57%	7.26%	8.97%	3.87%	7.85%	8.78%	4.33%	7.19%	7.39%	4.13%	8.19%	6.88%	9.46%	2.26%	7.95%	9.28%	0.71%	9.18%	6.64%	8.98%	5.71%	4.79%	5.00%	3.26%	6.73%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	145	6	5	9	3	7	1	1	3	1	10	4	6	0	1	8	5	1	0	1	12	8	0	4	0	3	2	4	11	3	1	6	3	5	0	5	1	3	0	0	0	2					
		0.95%	1.24%	2.96%	2.41%	1.32%	0.90%	0.32%	0.74%	0.75%	0.69%	2.42%	4.35%	0.67%	0.00%	0.42%	0.83%	0.58%	0.22%	0.00%	0.64%	1.55%	4.19%	0.00%	1.02%	0.00%	0.49%	1.65%	2.34%	1.76%	1.35%	0.38%	0.69%	3.09%	0.71%	0.00%	0.58%	0.60%	0.71%	0.00%	0.00%	0.00%	1.92%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10862	307	110	258	125	693	215	98	282	104	283	63	668	92	170	819	594	258	128	80	562	128	97	289	110	467	82	95	458	130	197	672	52	519	203	586	109	313	109	197	77	63					
		71.48%	63.56%	65.09%	69.17%	55.07%	89.07%	68.91%	72.06%	70.32%	71.72%	68.36%	68.48%	74.97%	53.49%	71.73%	84.69%	68.67%	56.58%	71.51%	51.28%	72.52%	67.02%	65.54%	73.54%	71.90%	76.68%	67.77%	55.56%	73.28%	58.56%	74.34%	77.42%	53.61%	73.93%	64.24%	68.30%	65.27%	74.52%	74.66%	65.67%	83.70%	60.58%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	1	1	0	2	5	1	0	2	0	0	0	2	1	0	0	2	1	1	1	3	0	2	3	0	2	0	0	1	1	0	0	2	6	1	1	0	0	1	0	0	1					
		0.29%	0.21%	0.59%	0.00%	0.88%	0.64%	0.32%	0.00%	0.50%	0.00%	0.00%	0.00%	0.22%	0.58%	0.00%	0.00%	0.23%	0.22%	0.56%	0.64%	0.39%	0.00%	1.35%	0.76%	0.00%	0.33%	0.00%	0.00%	0.16%	0.45%	0.00%	0.00%	2.06%	0.85%	0.32%	0.12%	0.00%	0.00%	0.68%	0.00%	0.00%	0.96%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
