Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Ленинск-Кузнецкая																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	747	15	15	10	10	34	11	10	15	22	55	20	20	10	45	30	32	8	10	15	5	10	9	11	15	54	15	14	15	10	10	25	5	50	15	30	1	15	5	28	5	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	681	12	15	8	6	34	11	10	15	22	49	20	20	10	30	18	32	8	10	15	5	10	1	11	15	54	15	14	15	10	10	25	5	50	12	27	1	7	3	28	5	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	225	3	3	9	2	12	3	5	13	5	13	7	6	1	6	4	12	11	2	6	4	2	1	10	2	7	3	4	5	3	1	9	1	3	15	10	2	6	1	7	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	66	3	0	2	4	0	0	0	0	0	6	0	0	0	15	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	3	0	8	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	347	7	3	4	2	19	2	4	12	2	18	12	8	8	22	28	30	0	7	13	0	5	1	6	0	5	2	3	12	2	6	9	2	22	9	28	8	17	2	2	0	5					
		1.89%	0.99%	0.67%	0.96%	0.71%	2.01%	0.66%	3.36%	2.33%	1.13%	3.28%	1.26%	3.01%	2.70%	1.84%	2.63%	5.12%	0.00%	3.21%	2.10%	0.00%	2.13%	0.63%	1.14%	0.00%	1.00%	1.60%	1.18%	2.07%	0.70%	2.60%	0.97%	2.00%	2.07%	1.97%	2.61%	3.96%	3.27%	1.22%	0.45%	0.00%	3.38%					
19	2.Всероссийская политическая партия «Гражданская Сила»	31	5	0	0	0	2	0	0	2	0	0	6	0	1	1	0	2	1	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	2	1	2	0	0	0	0	0	0					
		0.17%	0.70%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.39%	0.00%	0.00%	0.63%	0.00%	0.34%	0.08%	0.00%	0.34%	0.49%	0.00%	0.16%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.19%	0.22%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0					
		0.05%	0.14%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.08%	0.00%	0.00%	0.49%	0.00%	0.00%	0.41%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.61%	0.22%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	694	19	16	8	3	78	14	6	30	7	23	38	11	12	55	49	37	8	7	33	12	6	8	20	6	8	5	6	17	11	3	35	5	26	7	25	7	10	0	20	1	2					
		3.78%	2.68%	3.56%	1.93%	1.06%	8.25%	4.65%	5.04%	5.81%	3.95%	4.19%	4.00%	4.14%	4.05%	4.60%	4.60%	6.31%	3.94%	3.21%	5.32%	4.98%	2.55%	5.06%	3.81%	3.24%	1.60%	4.00%	2.35%	2.93%	3.86%	1.30%	3.79%	5.00%	2.45%	1.53%	2.33%	3.47%	1.92%	0.00%	4.46%	0.98%	1.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	2	0	0	0	6	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	1	1	1	0	0	1	3	0	0	0	0	0	0					
		0.13%	0.28%	0.00%	0.00%	0.00%	0.63%	0.33%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.57%	0.00%	0.20%	0.00%	0.00%	0.00%	0.35%	0.43%	0.11%	0.00%	0.00%	0.22%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	0	0	0	0	0	0	0	1	0	1	0	0	2	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	1					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.18%	0.00%	0.00%	0.68%	0.00%	0.19%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.43%	0.11%	0.00%	0.19%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%					
24	7.Политическая партия «Либерально-демократическая партия России»	945	38	22	19	14	76	19	1	24	5	27	37	13	18	44	36	32	12	16	49	22	16	15	13	7	14	9	15	10	19	13	34	2	104	21	34	5	38	7	29	8	8					
		5.14%	5.35%	4.89%	4.58%	4.95%	8.04%	6.31%	0.84%	4.65%	2.82%	4.92%	3.89%	4.89%	6.08%	3.68%	3.38%	5.46%	5.91%	7.34%	7.90%	9.13%	6.81%	9.49%	2.48%	3.78%	2.81%	7.20%	5.88%	1.72%	6.67%	5.63%	3.68%	2.00%	9.79%	4.59%	3.17%	2.48%	7.31%	4.27%	6.47%	7.84%	5.41%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	324	14	6	6	8	28	8	0	18	0	11	17	7	3	16	20	8	5	1	4	0	3	2	8	2	8	0	1	20	3	1	21	0	15	7	31	2	10	1	8	1	0					
		1.76%	1.97%	1.33%	1.45%	2.83%	2.96%	2.66%	0.00%	3.49%	0.00%	2.00%	1.79%	2.63%	1.01%	1.34%	1.88%	1.37%	2.46%	0.46%	0.65%	0.00%	1.28%	1.27%	1.52%	1.08%	1.60%	0.00%	0.39%	3.45%	1.05%	0.43%	2.27%	0.00%	1.41%	1.53%	2.89%	0.99%	1.92%	0.61%	1.79%	0.98%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	74	4	2	1	1	4	0	1	0	1	1	2	0	0	4	4	7	3	5	0	0	1	0	6	0	1	0	0	5	1	3	2	2	1	3	6	1	2	0	0	0	0					
		0.40%	0.56%	0.44%	0.24%	0.35%	0.42%	0.00%	0.84%	0.00%	0.56%	0.18%	0.21%	0.00%	0.00%	0.33%	0.38%	1.19%	1.48%	2.29%	0.00%	0.00%	0.43%	0.00%	1.14%	0.00%	0.20%	0.00%	0.00%	0.86%	0.35%	1.30%	0.22%	2.00%	0.09%	0.66%	0.56%	0.50%	0.38%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15645	606	383	368	255	724	250	107	423	154	467	817	221	241	1046	903	464	166	181	502	192	201	132	463	169	455	100	230	513	236	200	813	82	870	409	926	177	439	153	384	92	131					
		85.11%	85.35%	85.11%	88.67%	90.11%	76.61%	83.06%	89.92%	81.98%	87.01%	85.06%	86.00%	83.08%	81.42%	87.53%	84.79%	79.18%	81.77%	83.03%	80.97%	79.67%	85.53%	83.54%	88.19%	91.35%	91.18%	80.00%	90.20%	88.45%	82.81%	86.58%	87.99%	82.00%	81.92%	89.30%	86.38%	87.62%	84.42%	93.29%	85.71%	90.20%	88.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	64	7	0	1	0	2	5	0	3	0	0	5	1	0	0	3	1	0	0	14	2	1	0	1	1	2	0	0	3	1	0	1	1	4	0	3	0	1	0	1	0	0					
		0.35%	0.99%	0.00%	0.24%	0.00%	0.21%	1.66%	0.00%	0.58%	0.00%	0.00%	0.53%	0.38%	0.00%	0.00%	0.28%	0.17%	0.00%	0.00%	2.26%	0.83%	0.43%	0.00%	0.19%	0.54%	0.40%	0.00%	0.00%	0.52%	0.35%	0.00%	0.11%	1.00%	0.38%	0.00%	0.28%	0.00%	0.19%	0.00%	0.22%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
