Выборы Президента Российской Федерации																																												
																																												
Наименование Избирательной комиссии:    Самойловская																																												
																																												
Итоги голосования 																																												
																																												
		Сумма	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	50	1	1	11	2	1	0	1	0	2	0	0	2	0	0	2	0	0	1	2	1	0	1	0	7	0	3	4	0	1	1	0	1	0	0	1	1	3					
14	Число неиспользованных открепительных удостоверений	66	0	2	9	3	2	1	2	0	0	2	2	2	0	0	8	3	1	2	1	3	0	3	0	5	3	2	0	2	1	2	1	1	0	0	0	1	2					
15	"Число открепительных удостоверений, выданных в ТИК"	25	5	4	3	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	. Глазьев Сергей Юрьевич	281	36	20	32	22	4	4	1	6	17	3	4	17	2	0	15	1	2	0	6	9	7	5	0	6	10	5	29	0	2	2	4	0	0	2	1	7	0					
		1.85%	2.62%	1.32%	2.25%	2.19%	0.92%	2.86%	0.69%	1.33%	3.78%	0.63%	3.42%	2.43%	0.88%	0.00%	3.06%	0.60%	1.90%	0.00%	1.49%	2.28%	2.69%	2.45%	0.00%	1.09%	1.89%	2.86%	2.47%	0.00%	1.50%	1.02%	2.68%	0.00%	0.00%	0.43%	1.43%	2.25%	0.00%					
19	. Малышкин Олег Александрович	470	26	57	20	26	14	3	10	25	21	3	2	27	1	3	17	3	4	3	19	21	19	8	4	14	21	3	18	5	8	4	9	3	6	24	5	12	2					
		3.10%	1.89%	3.76%	1.41%	2.59%	3.23%	2.14%	6.90%	5.54%	4.67%	0.63%	1.71%	3.86%	0.44%	4.48%	3.47%	1.79%	3.81%	3.53%	4.73%	5.32%	7.31%	3.92%	1.26%	2.55%	3.96%	1.71%	1.54%	4.46%	6.02%	2.03%	6.04%	2.91%	4.23%	5.15%	7.14%	3.86%	2.06%					
20	. Миронов Сергей Михайлович	83	9	5	7	8	3	2	1	0	0	5	1	4	0	0	5	0	1	0	1	2	1	2	0	3	2	4	6	0	0	1	0	2	2	3	0	1	2					
		0.55%	0.66%	0.33%	0.49%	0.80%	0.69%	1.43%	0.69%	0.00%	0.00%	1.05%	0.85%	0.57%	0.00%	0.00%	1.02%	0.00%	0.95%	0.00%	0.25%	0.51%	0.38%	0.98%	0.00%	0.55%	0.38%	2.29%	0.51%	0.00%	0.00%	0.51%	0.00%	1.94%	1.41%	0.64%	0.00%	0.32%	2.06%					
21	. Путин Владимир Владимирович	10228	983	1145	969	737	206	73	106	241	279	352	87	422	132	56	369	147	76	80	278	246	183	123	264	318	302	127	738	88	103	147	109	77	89	258	53	193	72					
		67.51%	71.60%	75.63%	68.19%	73.41%	47.47%	52.14%	73.10%	53.44%	62.00%	73.95%	74.36%	60.29%	58.15%	83.58%	75.31%	87.50%	72.38%	94.12%	69.15%	62.28%	70.38%	60.29%	83.02%	58.03%	56.98%	72.57%	62.97%	78.57%	77.44%	74.62%	73.15%	74.76%	62.68%	55.36%	75.71%	62.06%	74.23%					
22	. Хакамада Ирина Муцуовна	175	15	16	22	15	7	0	3	3	0	0	0	11	1	3	7	1	1	1	3	7	5	3	6	0	6	3	10	1	0	1	2	1	8	5	0	8	0					
		1.16%	1.09%	1.06%	1.55%	1.49%	1.61%	0.00%	2.07%	0.67%	0.00%	0.00%	0.00%	1.57%	0.44%	4.48%	1.43%	0.60%	0.95%	1.18%	0.75%	1.77%	1.92%	1.47%	1.89%	0.00%	1.13%	1.71%	0.85%	0.89%	0.00%	0.51%	1.34%	0.97%	5.63%	1.07%	0.00%	2.57%	0.00%					
23	. Харитонов Николай Михайлович	3458	264	250	339	185	191	54	21	164	120	106	23	202	85	5	68	14	19	1	82	103	42	61	22	106	159	30	336	14	14	37	22	18	33	159	9	80	20					
		22.82%	19.23%	16.51%	23.86%	18.43%	44.01%	38.57%	14.48%	36.36%	26.67%	22.27%	19.66%	28.86%	37.44%	7.46%	13.88%	8.33%	18.10%	1.18%	20.40%	26.08%	16.15%	29.90%	6.92%	19.34%	30.00%	17.14%	28.67%	12.50%	10.53%	18.78%	14.77%	17.48%	23.24%	34.12%	12.86%	25.72%	20.62%					
																																												
24	Против всех	228	28	11	25	10	6	2	1	10	0	5	0	11	4	0	9	2	2	0	4	5	3	2	4	8	16	3	27	4	6	4	2	2	3	6	0	2	1					
		1.50%	2.04%	0.73%	1.76%	1.00%	1.38%	1.43%	0.69%	2.22%	0.00%	1.05%	0.00%	1.57%	1.76%	0.00%	1.84%	1.19%	1.90%	0.00%	1.00%	1.27%	1.15%	0.98%	1.26%	1.46%	3.02%	1.71%	2.30%	3.57%	4.51%	2.03%	1.34%	1.94%	2.11%	1.29%	0.00%	0.64%	1.03%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
