Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Чарышская 																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813					
		0.11%	1.47%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.13%	0.12%	0.73%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.20%	0.0%	0.0%	0.13%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	295	0	17	0	1	1	16	0	13	0	2	34	101	1	0	12	2	0	3	4	2	11	0	25	2	4	1	31	0	6	6	0					
		3.88%	0.0%	3.60%	0.0%	0.99%	0.84%	4.02%	0.0%	2.62%	0.0%	0.90%	4.66%	6.34%	0.73%	0.0%	2.38%	4.25%	0.0%	2.29%	3.12%	2.27%	3.17%	0.0%	6.90%	3.12%	2.91%	1.03%	6.05%	0.0%	2.98%	9.09%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	0	1	0	0	0	1	0	0	0	1	1	7	1	0	2	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0					
		0.25%	0.0%	0.21%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.45%	0.13%	0.43%	0.73%	0.0%	0.39%	0.0%	0.0%	1.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1012	17	56	0	24	26	53	9	72	9	45	100	203	28	15	73	9	8	21	7	9	40	5	25	15	18	26	52	10	23	5	9					
		13.33%	24.99%	11.86%	0.0%	23.76%	21.84%	13.31%	14.06%	14.54%	7.14%	20.27%	13.71%	12.74%	20.58%	37.5%	14.48%	19.14%	14.28%	16.03%	5.46%	10.22%	11.52%	5.43%	6.90%	23.43%	13.13%	26.80%	10.15%	9.17%	11.44%	7.57%	18.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	122	1	12	1	0	1	6	3	10	3	3	2	33	1	0	9	0	0	1	1	0	6	1	3	2	0	3	11	4	4	1	0					
		1.60%	1.47%	2.54%	2.77%	0.0%	0.84%	1.50%	4.68%	2.02%	2.38%	1.35%	0.27%	2.07%	0.73%	0.0%	1.78%	0.0%	0.0%	0.76%	0.78%	0.0%	1.72%	1.08%	0.82%	3.12%	0.0%	3.09%	2.14%	3.66%	1.99%	1.51%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2275	20	235	19	37	40	135	22	114	11	54	230	556	32	6	195	32	29	52	18	9	61	14	44	11	26	32	120	29	44	33	15					
		29.97%	29.41%	49.78%	52.77%	36.63%	33.61%	33.91%	34.37%	23.03%	8.73%	24.32%	31.55%	34.90%	23.52%	15.0%	38.69%	68.08%	51.78%	39.69%	14.06%	10.22%	17.57%	15.21%	12.15%	17.18%	18.97%	32.98%	23.43%	26.60%	21.89%	50.0%	30.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	0	3	0	1	0	2	1	1	0	0	3	3	0	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0					
		0.25%	0.0%	0.63%	0.0%	0.99%	0.0%	0.50%	1.56%	0.20%	0.0%	0.0%	0.41%	0.18%	0.0%	2.5%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	0	1	1	0	1	5	0	1	0	0	3	6	0	0	5	0	0	0	0	0	1	0	0	0	0	0	5	0	2	0	1					
		0.42%	0.0%	0.21%	2.77%	0.0%	0.84%	1.25%	0.0%	0.20%	0.0%	0.0%	0.41%	0.37%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.99%	0.0%	2.04%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1672	10	42	6	6	13	63	9	97	24	40	180	365	42	10	79	0	1	23	44	29	74	44	159	13	42	18	158	27	28	6	20					
		22.03%	14.70%	8.89%	16.66%	5.94%	10.92%	15.82%	14.06%	19.59%	19.04%	18.01%	24.69%	22.91%	30.88%	25.0%	15.67%	0.0%	1.78%	17.55%	34.37%	32.95%	21.32%	47.82%	43.92%	20.31%	30.65%	18.55%	30.85%	24.77%	13.93%	9.09%	40.81%					
																																						
41	Против всех	168	0	10	1	2	3	10	5	15	4	4	15	32	8	1	4	0	6	2	6	0	7	4	4	4	4	1	10	4	0	1	1					
		2.21%	0.0%	2.11%	2.77%	1.98%	2.52%	2.51%	7.81%	3.03%	3.17%	1.80%	2.05%	2.00%	5.88%	2.5%	0.79%	0.0%	10.71%	1.52%	4.68%	0.0%	2.01%	4.34%	1.10%	6.25%	2.91%	1.03%	1.95%	3.66%	0.0%	1.51%	2.04%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
