Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Шигонская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	358	10	10	10	10	18	10	7	34	1	26	15	5	15	10	5	5	10	10	87	3	1	26	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	355	10	10	10	10	18	10	7	32	1	26	15	5	15	10	5	5	10	10	87	3	1	26	29					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	160	4	4	4	4	7	5	2	13	5	7	3	1	8	9	4	4	12	9	20	9	2	20	4					
14	Число погашенных неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	329	20	8	10	7	27	13	3	22	4	23	2	9	14	9	8	7	27	32	20	11	3	28	22					
		2.75%	4.87%	4.26%	2.32%	1.95%	3.92%	2.42%	1.32%	2.56%	1.99%	2.60%	0.65%	4.79%	2.45%	2.54%	2.61%	3.76%	3.74%	5.65%	1.96%	4.28%	1.68%	2.14%	1.79%					
19	2.Всероссийская политическая партия «Гражданская Сила»	59	0	0	3	2	3	1	1	2	3	2	4	3	1	1	1	1	3	2	9	0	0	9	8					
		0.49%	0.00%	0.00%	0.70%	0.56%	0.44%	0.19%	0.44%	0.23%	1.49%	0.23%	1.29%	1.60%	0.18%	0.28%	0.33%	0.54%	0.42%	0.35%	0.88%	0.00%	0.00%	0.69%	0.65%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	2	0	0	0	1					
		0.08%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.11%	0.32%	0.00%	0.00%	0.00%	0.33%	0.00%	0.14%	0.00%	0.20%	0.00%	0.00%	0.00%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1550	41	20	56	22	115	32	26	120	18	90	34	16	51	48	40	31	69	67	208	40	14	195	197					
		12.94%	9.98%	10.64%	12.99%	6.13%	16.72%	5.96%	11.40%	13.97%	8.96%	10.17%	11.00%	8.51%	8.93%	13.56%	13.03%	16.67%	9.56%	11.84%	20.41%	15.56%	7.82%	14.93%	16.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	224	3	2	11	10	12	0	11	9	11	12	9	4	12	3	7	1	31	0	23	7	1	23	22					
		1.87%	0.73%	1.06%	2.55%	2.79%	1.74%	0.00%	4.82%	1.05%	5.47%	1.36%	2.91%	2.13%	2.10%	0.85%	2.28%	0.54%	4.29%	0.00%	2.26%	2.72%	0.56%	1.76%	1.79%					
23	6.Политическая партия «Партия социальной справедливости»	19	1	0	2	0	5	0	0	2	0	2	0	0	3	0	0	0	0	0	0	0	0	2	2					
		0.16%	0.24%	0.00%	0.46%	0.00%	0.73%	0.00%	0.00%	0.23%	0.00%	0.23%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	936	26	8	39	26	90	53	23	45	16	47	19	13	34	41	33	12	58	27	87	33	10	96	100					
		7.81%	6.33%	4.26%	9.05%	7.24%	13.08%	9.87%	10.09%	5.24%	7.96%	5.31%	6.15%	6.91%	5.95%	11.58%	10.75%	6.45%	8.03%	4.77%	8.54%	12.84%	5.59%	7.35%	8.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1124	69	44	48	40	61	41	9	75	23	40	16	8	81	67	35	18	29	18	93	22	16	156	115					
		9.38%	16.79%	23.40%	11.14%	11.14%	8.87%	7.64%	3.95%	8.73%	11.44%	4.52%	5.18%	4.26%	14.19%	18.93%	11.40%	9.68%	4.02%	3.18%	9.13%	8.56%	8.94%	11.94%	9.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	83	5	0	0	2	3	2	2	8	0	7	4	0	3	3	3	1	7	1	5	1	0	13	13					
		0.69%	1.22%	0.00%	0.00%	0.56%	0.44%	0.37%	0.88%	0.93%	0.00%	0.79%	1.29%	0.00%	0.53%	0.85%	0.98%	0.54%	0.97%	0.18%	0.49%	0.39%	0.00%	0.99%	1.06%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7442	242	106	256	243	351	386	151	560	123	648	217	132	370	176	175	109	470	405	560	139	132	767	724					
		62.13%	58.88%	56.38%	59.40%	67.69%	51.02%	71.88%	66.23%	65.19%	61.19%	73.22%	70.23%	70.21%	64.80%	49.72%	57.00%	58.60%	65.10%	71.55%	54.96%	54.09%	73.74%	58.73%	59.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	0	0	0	2	2	5	0	3	1	4	1	0	2	0	1	5	3	6	5	1	0	3	12					
		0.47%	0.00%	0.00%	0.00%	0.56%	0.29%	0.93%	0.00%	0.35%	0.50%	0.45%	0.32%	0.00%	0.35%	0.00%	0.33%	2.69%	0.42%	1.06%	0.49%	0.39%	0.00%	0.23%	0.98%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
