Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Туруханская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	110	5	8	6	5	3	3	2	5	3	3	5	3	3	5	20	14	6	2	2	0	2	3	2					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	106	6	6	1	8	0	0	7	11	12	0	3	0	0	1	12	12	10	0	2	6	2	6	1					
		2.14%	1.80%	1.32%	0.33%	1.28%	0.0%	0.0%	6.03%	3.92%	8.51%	0.0%	2.70%	0.0%	0.0%	3.33%	1.98%	1.22%	3.11%	0.0%	3.63%	7.31%	10.52%	5.04%	1.38%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	53	3	2	4	5	0	0	0	4	1	0	2	0	1	0	3	18	4	0	0	1	3	1	1					
		1.07%	0.90%	0.44%	1.32%	0.80%	0.0%	0.0%	0.0%	1.42%	0.70%	0.0%	1.80%	0.0%	4.16%	0.0%	0.49%	1.84%	1.24%	0.0%	0.0%	1.21%	15.78%	0.84%	1.38%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	142	11	16	10	17	10	6	2	12	2	0	2	1	2	0	6	28	9	0	1	2	1	2	2					
		2.87%	3.30%	3.53%	3.32%	2.72%	19.60%	21.42%	1.72%	4.28%	1.41%	0.0%	1.80%	1.04%	8.33%	0.0%	0.99%	2.86%	2.80%	0.0%	1.81%	2.43%	5.26%	1.68%	2.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	160	4	4	9	40	4	1	0	14	2	0	4	1	0	0	19	35	15	0	1	3	0	4	0					
		3.24%	1.20%	0.88%	2.99%	6.41%	7.84%	3.57%	0.0%	4.99%	1.41%	0.0%	3.60%	1.04%	0.0%	0.0%	3.14%	3.57%	4.67%	0.0%	1.81%	3.65%	0.0%	3.36%	0.0%					
22	"5. ""За Русь Святую"""	29	2	2	0	3	0	0	1	2	1	0	2	1	0	0	6	4	2	1	0	0	0	1	1					
		0.58%	0.60%	0.44%	0.0%	0.48%	0.0%	0.0%	0.86%	0.71%	0.70%	0.0%	1.80%	1.04%	0.0%	0.0%	0.99%	0.40%	0.62%	1.26%	0.0%	0.0%	0.0%	0.84%	1.38%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	0	4	1	2	0	0	0	1	0	0	0	3	0	0	4	2	0	0	0	0	0	0	1					
		0.36%	0.0%	0.88%	0.33%	0.32%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	3.12%	0.0%	0.0%	0.66%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	17	5	1	3	1	0	0	0	1	0	1	0	0	0	0	2	3	0	0	0	0	0	0	0					
		0.34%	1.50%	0.22%	0.99%	0.16%	0.0%	0.0%	0.0%	0.35%	0.0%	7.69%	0.0%	0.0%	0.0%	0.0%	0.33%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	6	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0					
		0.12%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0					
		0.18%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	100	6	14	7	17	0	0	1	8	2	0	3	0	0	1	11	16	4	4	0	2	1	2	1					
		2.02%	1.80%	3.09%	2.32%	2.72%	0.0%	0.0%	0.86%	2.85%	1.41%	0.0%	2.70%	0.0%	0.0%	3.33%	1.81%	1.63%	1.24%	5.06%	0.0%	2.43%	5.26%	1.68%	1.38%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	7.27%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	31	1	5	0	0	0	0	0	1	1	0	2	0	0	0	5	10	1	0	0	1	0	4	0					
		0.62%	0.30%	1.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.70%	0.0%	1.80%	0.0%	0.0%	0.0%	0.82%	1.02%	0.31%	0.0%	0.0%	1.21%	0.0%	3.36%	0.0%					
30	"13. ""Демократическая партия России"""	15	2	1	1	1	0	0	0	1	1	0	0	0	0	1	1	5	0	1	0	0	0	0	0					
		0.30%	0.60%	0.22%	0.33%	0.16%	0.0%	0.0%	0.0%	0.35%	0.70%	0.0%	0.0%	0.0%	0.0%	3.33%	0.16%	0.51%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0					
		0.18%	0.0%	0.22%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0					
		0.16%	0.0%	0.22%	0.0%	0.0%	0.0%	7.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	589	18	45	53	104	7	0	0	37	10	0	11	10	1	1	82	121	57	13	5	4	1	5	4					
		11.94%	5.40%	9.93%	17.60%	16.66%	13.72%	0.0%	0.0%	13.21%	7.09%	0.0%	9.90%	10.41%	4.16%	3.33%	13.55%	12.37%	17.75%	16.45%	9.09%	4.87%	5.26%	4.20%	5.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	0	0	0	2	0	4	1	0	0	0	1	0	0	1	3	2	1	0	0	1	0	0	1					
		0.34%	0.0%	0.0%	0.0%	0.32%	0.0%	14.28%	0.86%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	3.33%	0.49%	0.20%	0.31%	0.0%	0.0%	1.21%	0.0%	0.0%	1.38%					
35	"18. ""ЛДПР"""	637	47	59	41	92	8	0	13	27	18	0	10	6	7	1	74	153	34	14	7	7	0	8	11					
		12.91%	14.11%	13.02%	13.62%	14.74%	15.68%	0.0%	11.20%	9.64%	12.76%	0.0%	9.00%	6.25%	29.16%	3.33%	12.23%	15.64%	10.59%	17.72%	12.72%	8.53%	0.0%	6.72%	15.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	98	5	13	10	18	0	5	0	2	2	0	1	2	2	0	9	16	6	4	0	1	0	2	0					
		1.98%	1.50%	2.86%	3.32%	2.88%	0.0%	17.85%	0.0%	0.71%	1.41%	0.0%	0.90%	2.08%	8.33%	0.0%	1.48%	1.63%	1.86%	5.06%	0.0%	1.21%	0.0%	1.68%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2068	190	185	106	228	16	0	75	109	72	9	63	21	4	21	235	416	129	20	27	42	9	51	40					
		41.93%	57.05%	40.83%	35.21%	36.53%	31.37%	0.0%	64.65%	38.92%	51.06%	69.23%	56.75%	21.87%	16.66%	70.0%	38.84%	42.53%	40.18%	25.31%	49.09%	51.21%	47.36%	42.85%	55.55%					
38	"21. ""Российская Конституционно-демократическая партия"""	7	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0					
		0.14%	0.60%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.20%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0					
		0.28%	0.0%	0.0%	0.33%	0.0%	0.0%	32.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.31%	1.26%	0.0%	0.0%	0.0%	0.84%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	471	18	52	36	55	5	1	9	20	12	2	5	33	5	2	90	63	13	9	6	11	0	20	4					
		9.55%	5.40%	11.47%	11.96%	8.81%	9.80%	3.57%	7.75%	7.14%	8.51%	15.38%	4.50%	34.37%	20.83%	6.66%	14.87%	6.44%	4.04%	11.39%	10.90%	13.41%	0.0%	16.80%	5.55%					
																														
41	Против всех	271	11	29	17	28	1	0	0	27	3	1	2	13	2	1	30	54	26	10	1	1	0	9	5					
		5.49%	3.30%	6.40%	5.64%	4.48%	1.96%	0.0%	0.0%	9.64%	2.12%	7.69%	1.80%	13.54%	8.33%	3.33%	4.95%	5.52%	8.09%	12.65%	1.81%	1.21%	0.0%	7.56%	6.94%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
