Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Прокопьевская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	265	12	10	10	3	5	3	5	15	7	2	10	5	7	5	6	2	6	3	3	8	5	8	6	3	12	3	4	10	8	2	6	6	3	10	5	3	13	17	2	12					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	63	0	8	3	0	1	0	0	4	2	0	2	2	1	0	0	0	1	1	0	3	2	0	1	0	9	0	0	2	2	0	2	3	0	6	3	0	1	2	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	126	18	5	7	1	5	3	2	6	5	0	2	2	3	2	0	2	2	1	2	0	4	3	4	1	6	4	8	7	1	1	3	3	0	1	1	0	2	8	0	1					
14	Число погашенных открепительных удостоверений	202	12	2	7	3	4	3	5	11	5	2	8	3	6	5	6	2	5	2	3	5	3	8	5	3	3	3	4	8	6	2	4	3	3	4	2	3	12	15	2	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	224	9	16	16	1	3	3	0	0	9	2	3	4	14	6	4	1	1	3	0	14	2	4	8	2	12	1	3	9	10	2	5	5	4	4	10	4	3	13	8	6					
		1.37%	1.05%	2.64%	2.45%	0.62%	0.81%	1.85%	0.0%	0.0%	1.5%	2.08%	0.42%	1.49%	2.76%	2.85%	1.12%	0.68%	0.31%	2.25%	0.0%	3.20%	0.66%	0.75%	2.01%	1.21%	1.73%	0.49%	1.30%	1.11%	1.69%	1.17%	1.48%	1.33%	2.13%	0.59%	3.63%	2.25%	0.45%	1.56%	9.19%	0.77%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	84	5	0	6	0	1	0	0	0	3	0	5	2	6	1	0	0	1	0	0	1	1	3	9	0	7	0	2	8	0	2	3	6	0	2	0	0	3	2	0	5					
		0.51%	0.58%	0.0%	0.91%	0.0%	0.27%	0.0%	0.0%	0.0%	0.5%	0.0%	0.70%	0.74%	1.18%	0.47%	0.0%	0.0%	0.31%	0.0%	0.0%	0.22%	0.33%	0.56%	2.26%	0.0%	1.01%	0.0%	0.86%	0.98%	0.0%	1.17%	0.89%	1.60%	0.0%	0.29%	0.0%	0.0%	0.45%	0.24%	0.0%	0.64%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	153	0	7	7	0	0	0	1	1	12	0	15	3	5	1	3	1	5	2	0	9	2	9	0	0	9	0	2	7	11	1	9	3	0	7	2	1	9	3	5	1					
		0.93%	0.0%	1.15%	1.07%	0.0%	0.0%	0.0%	0.35%	0.11%	2.0%	0.0%	2.11%	1.12%	0.98%	0.47%	0.84%	0.68%	1.59%	1.50%	0.0%	2.05%	0.66%	1.69%	0.0%	0.0%	1.30%	0.0%	0.86%	0.86%	1.86%	0.58%	2.67%	0.80%	0.0%	1.03%	0.72%	0.56%	1.36%	0.36%	5.74%	0.12%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	167	7	5	7	0	3	3	2	9	4	0	8	2	1	6	3	1	2	0	0	5	2	0	1	2	16	6	6	8	8	0	3	4	1	3	0	1	5	16	0	17					
		1.02%	0.81%	0.82%	1.07%	0.0%	0.81%	1.85%	0.71%	1.02%	0.66%	0.0%	1.12%	0.74%	0.19%	2.85%	0.84%	0.68%	0.63%	0.0%	0.0%	1.14%	0.66%	0.0%	0.25%	1.21%	2.31%	2.94%	2.60%	0.98%	1.35%	0.0%	0.89%	1.06%	0.53%	0.44%	0.0%	0.56%	0.75%	1.93%	0.0%	2.19%					
22	"5. ""За Русь Святую"""	36	0	0	2	0	1	0	0	1	0	0	1	0	4	4	0	1	0	0	0	1	0	0	0	2	2	1	0	4	0	1	1	1	0	3	1	1	0	2	0	2					
		0.22%	0.0%	0.0%	0.30%	0.0%	0.27%	0.0%	0.0%	0.11%	0.0%	0.0%	0.14%	0.0%	0.79%	1.90%	0.0%	0.68%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	1.21%	0.28%	0.49%	0.0%	0.49%	0.0%	0.58%	0.29%	0.26%	0.0%	0.44%	0.36%	0.56%	0.0%	0.24%	0.0%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	5	0	5	0	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	2	3	1	1	0	1	0	0	0	1	1	0	1					
		0.19%	0.58%	0.0%	0.76%	0.0%	1.08%	0.61%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.18%	0.25%	0.0%	0.0%	0.0%	0.0%	0.24%	0.50%	0.58%	0.29%	0.0%	0.53%	0.0%	0.0%	0.0%	0.15%	0.12%	0.0%	0.12%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	4	3	1	0	0	2	0	2	1	0	7	0	1	0	0	0	0	0	0	2	0	0	2	0	1	1	0	0	0	0	0	0	0	2	0	0	8	1	0	3					
		0.25%	0.46%	0.49%	0.15%	0.0%	0.0%	1.23%	0.0%	0.22%	0.16%	0.0%	0.98%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.50%	0.0%	0.14%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	1.21%	0.12%	0.0%	0.38%					
25	"8. ""Народно-республиканская партия России"""	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	0	0	2	0	0	0	0	0	0	1	0	0					
		0.06%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	1.73%	0.12%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	3	1	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	1	0	0	0	0	2	1	0	0					
		0.12%	0.35%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.56%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.30%	0.12%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	337	13	24	11	1	3	9	1	6	6	1	22	7	23	9	8	0	12	2	1	11	4	25	3	2	11	8	2	18	5	6	5	4	5	18	10	5	13	12	0	11					
		2.06%	1.52%	3.97%	1.68%	0.62%	0.81%	5.55%	0.35%	0.68%	1.0%	1.04%	3.09%	2.62%	4.54%	4.28%	2.25%	0.0%	3.83%	1.50%	0.94%	2.51%	1.33%	4.70%	0.75%	1.21%	1.59%	3.92%	0.86%	2.22%	0.84%	3.52%	1.48%	1.06%	2.67%	2.67%	3.63%	2.82%	1.97%	1.44%	0.0%	1.41%					
28	"11. ""Истинные патриоты России"""	12	0	0	2	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1					
		0.07%	0.0%	0.0%	0.30%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.28%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.16%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	67	1	1	1	0	0	1	0	0	2	2	1	5	8	4	1	0	0	0	0	1	1	9	1	0	6	0	0	1	2	2	1	1	1	3	0	1	4	2	0	4					
		0.41%	0.11%	0.16%	0.15%	0.0%	0.0%	0.61%	0.0%	0.0%	0.33%	2.08%	0.14%	1.87%	1.58%	1.90%	0.28%	0.0%	0.0%	0.0%	0.0%	0.22%	0.33%	1.69%	0.25%	0.0%	0.86%	0.0%	0.0%	0.12%	0.33%	1.17%	0.29%	0.26%	0.53%	0.44%	0.0%	0.56%	0.60%	0.24%	0.0%	0.51%					
30	"13. ""Демократическая партия России"""	13	0	1	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0					
		0.07%	0.0%	0.16%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.18%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.14%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	0	1	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	2	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1					
		0.10%	0.0%	0.0%	0.0%	0.62%	0.54%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.37%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.37%	0.0%	0.0%	0.14%	0.98%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.12%	0.50%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	499	22	16	32	4	8	8	6	13	6	1	15	9	6	4	11	9	8	2	0	16	2	21	3	1	55	2	11	25	42	5	2	28	3	8	7	3	19	31	0	35					
		3.06%	2.57%	2.64%	4.90%	2.5%	2.16%	4.93%	2.14%	1.47%	1.0%	1.04%	2.11%	3.37%	1.18%	1.90%	3.10%	6.20%	2.55%	1.50%	0.0%	3.66%	0.66%	3.95%	0.75%	0.60%	7.95%	0.98%	4.78%	3.08%	7.13%	2.94%	0.59%	7.48%	1.60%	1.18%	2.54%	1.69%	2.88%	3.73%	0.0%	4.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	2	3	1	0	0	0	1	0	1	0	4	1	1	0	0	0	0	0	0	2	0	2	0	0	2	0	0	3	2	1	2	0	0	3	0	0	1	1	0	0					
		0.20%	0.23%	0.49%	0.15%	0.0%	0.0%	0.0%	0.35%	0.0%	0.16%	0.0%	0.56%	0.37%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.37%	0.0%	0.0%	0.28%	0.0%	0.0%	0.37%	0.33%	0.58%	0.59%	0.0%	0.0%	0.44%	0.0%	0.0%	0.15%	0.12%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1808	103	69	72	23	12	17	14	74	40	9	87	45	61	26	33	10	28	4	12	69	9	41	22	3	83	24	23	113	92	21	45	45	26	67	42	37	86	128	7	86					
		11.08%	12.04%	11.42%	11.02%	14.37%	3.25%	10.49%	4.99%	8.39%	6.66%	9.37%	12.25%	16.85%	12.05%	12.38%	9.32%	6.89%	8.94%	3.00%	11.32%	15.78%	3.0%	7.72%	5.52%	1.81%	12.01%	11.76%	9.99%	13.95%	15.61%	12.35%	13.35%	12.03%	13.90%	9.94%	15.27%	20.90%	13.05%	15.44%	8.04%	11.08%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	142	6	4	10	2	1	2	0	0	8	1	8	2	7	0	1	0	0	0	1	5	1	5	1	1	14	3	2	8	9	2	3	5	1	7	1	5	8	3	0	5					
		0.87%	0.70%	0.66%	1.53%	1.25%	0.27%	1.23%	0.0%	0.0%	1.33%	1.04%	1.12%	0.74%	1.38%	0.0%	0.28%	0.0%	0.0%	0.0%	0.94%	1.14%	0.33%	0.94%	0.25%	0.60%	2.02%	1.47%	0.86%	0.98%	1.52%	1.17%	0.89%	1.33%	0.53%	1.03%	0.36%	2.82%	1.21%	0.36%	0.0%	0.64%					
37	"20. ""Политическая партия ""Единая Россия"""	10625	603	340	345	64	301	103	236	704	455	76	409	160	316	113	244	116	230	95	77	219	268	318	302	136	359	141	139	516	348	123	219	241	127	455	164	95	373	532	61	502					
		65.16%	70.52%	56.29%	52.83%	40.0%	81.57%	63.58%	84.28%	79.90%	75.83%	79.16%	57.60%	59.92%	62.45%	53.80%	68.92%	80.0%	73.48%	71.42%	72.64%	50.11%	89.33%	59.88%	75.87%	82.42%	51.95%	69.11%	60.43%	63.70%	59.08%	72.35%	64.98%	64.43%	67.91%	67.50%	59.63%	53.67%	56.60%	64.17%	70.11%	64.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	4	0	1	0	2	0	0	0	1	0	0	1	0	0	2	0	0	0	1	1	0	2	0	2	0	0	0	1	3	0	0	1	0	1	0	0	1	0	0	5					
		0.17%	0.46%	0.0%	0.15%	0.0%	0.54%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.37%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.94%	0.22%	0.0%	0.37%	0.0%	1.21%	0.0%	0.0%	0.0%	0.12%	0.50%	0.0%	0.0%	0.26%	0.0%	0.14%	0.0%	0.0%	0.15%	0.0%	0.0%	0.64%					
39	"22. ""Развитие предпринимательства"""	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.25%	0.0%	0.22%	0.0%	0.0%	0.25%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.15%	0.24%	0.0%	0.12%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1327	42	73	88	58	23	9	18	49	40	2	104	11	23	20	30	0	17	19	7	59	7	66	30	9	64	11	25	47	32	3	17	18	12	49	21	12	89	57	2	64					
		8.13%	4.91%	12.08%	13.47%	36.25%	6.23%	5.55%	6.42%	5.56%	6.66%	2.08%	14.64%	4.11%	4.54%	9.52%	8.47%	0.0%	5.43%	14.28%	6.60%	13.50%	2.33%	12.42%	7.53%	5.45%	9.26%	5.39%	10.86%	5.80%	5.43%	1.76%	5.04%	4.81%	6.41%	7.27%	7.63%	6.77%	13.50%	6.87%	2.29%	8.24%					
																																															
41	Против всех	469	21	37	21	4	4	2	1	20	8	2	5	11	16	11	10	5	8	2	2	4	0	18	14	4	34	3	8	25	16	0	16	4	6	31	10	10	29	20	4	23					
		2.87%	2.45%	6.12%	3.21%	2.5%	1.08%	1.23%	0.35%	2.27%	1.33%	2.08%	0.70%	4.11%	3.16%	5.23%	2.82%	3.44%	2.55%	1.50%	1.88%	0.91%	0.0%	3.38%	3.51%	2.42%	4.92%	1.47%	3.47%	3.08%	2.71%	0.0%	4.74%	1.06%	3.20%	4.59%	3.63%	5.64%	4.40%	2.41%	4.59%	2.96%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
