Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Верховажская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190					
		46.59%	34.19%	36.60%	35.72%	52.92%	66.94%	46.03%	67.53%	40.16%	38.66%	56.25%	46.52%	54.55%	57.71%	69.44%	48.07%	38.75%	57.41%	57.67%	61.64%	56.79%	45.24%	52.30%	58.72%	39.93%	48.81%	50.18%	42.49%	52.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	56	16	8	4	1	1	1	1	1	4	0	3	1	1	1	1	0	2	3	0	0	0	0	2	4	0	1	0	0					
		0.72%	1.59%	1.09%	0.60%	0.42%	0.27%	0.79%	1.30%	0.39%	3.36%	0.00%	0.95%	0.35%	0.57%	0.93%	0.35%	0.00%	1.85%	0.65%	0.00%	0.00%	0.00%	0.00%	0.85%	0.71%	0.00%	0.35%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
