Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Балтачевская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	595	12	18	8	11	6	1	0	12	7	6	9	5	11	21	11	16	11	6	23	1	12	13	6	1	19	1	6	21	37	61	3	12	0	16	3	17	6	12	27	12	4	11	21	6	15	8	6	1	12	7	11	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	566	12	16	8	11	6	1	0	12	6	6	9	4	11	19	11	16	7	6	22	1	12	13	6	0	17	1	6	21	35	58	2	12	0	16	3	17	3	12	27	10	4	11	21	6	15	8	6	0	11	6	10	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	120	1	0	5	3	3	0	1	1	0	3	0	1	2	0	2	1	0	1	1	0	2	4	0	0	3	1	0	16	12	12	2	0	1	4	1	6	3	3	5	1	5	0	2	0	2	1	1	2	6	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	29	0	2	0	0	0	0	0	0	1	0	0	1	0	2	0	0	4	0	1	0	0	0	0	1	2	0	0	0	2	3	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	1	1	1	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	55	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	5	0	0	2	6	0	0	2	0	0	5	12	6	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	1	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	1.Политическая партия «Аграрная партия России»	106	1	0	3	5	7	0	0	8	2	0	0	2	3	1	1	1	0	1	0	8	0	0	1	3	2	0	0	7	11	9	5	3	1	1	0	9	0	0	2	0	3	0	0	0	1	0	0	1	2	0	1	1					
		0.65%	0.30%	0.00%	1.49%	2.15%	2.46%	0.00%	0.00%	3.74%	0.50%	0.00%	0.00%	0.37%	2.03%	0.25%	0.53%	0.64%	0.00%	0.28%	0.00%	4.91%	0.00%	0.00%	0.41%	2.44%	0.60%	0.00%	0.00%	0.60%	0.86%	0.69%	1.23%	1.28%	0.58%	0.35%	0.00%	1.23%	0.00%	0.00%	0.43%	0.00%	1.07%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.78%	0.40%	0.00%	0.51%	0.43%					
19	2.Всероссийская политическая партия «Гражданская Сила»	15	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.30%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.47%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.24%	0.23%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	306	6	5	6	11	12	3	10	5	10	1	4	29	11	2	8	0	3	16	13	7	3	4	2	0	7	1	3	6	40	17	4	5	4	10	7	6	2	0	3	1	0	3	3	2	3	0	1	0	3	2	0	2					
		1.88%	1.78%	1.82%	2.99%	4.72%	4.23%	2.11%	6.54%	2.34%	2.48%	0.83%	4.88%	5.39%	7.43%	0.49%	4.21%	0.00%	1.59%	4.52%	3.88%	4.29%	0.70%	1.66%	0.82%	0.00%	2.11%	0.80%	2.16%	0.52%	3.14%	1.30%	0.99%	2.13%	2.34%	3.46%	5.74%	0.82%	1.63%	0.00%	0.65%	0.30%	0.00%	1.63%	1.02%	0.59%	1.26%	0.00%	0.87%	0.00%	0.60%	0.65%	0.00%	0.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.36%	0.00%	0.86%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	101	1	1	2	2	0	0	1	2	2	0	0	3	2	2	1	1	3	1	0	2	3	4	2	0	0	5	1	4	11	10	2	1	2	2	1	3	3	0	3	1	1	1	4	1	1	4	0	1	2	2	0	0					
		0.62%	0.30%	0.36%	0.99%	0.86%	0.00%	0.00%	0.65%	0.93%	0.50%	0.00%	0.00%	0.56%	1.35%	0.49%	0.53%	0.64%	1.59%	0.28%	0.00%	1.23%	0.70%	1.66%	0.82%	0.00%	0.00%	4.00%	0.72%	0.34%	0.86%	0.76%	0.49%	0.43%	1.17%	0.69%	0.82%	0.41%	2.44%	0.00%	0.65%	0.30%	0.36%	0.54%	1.36%	0.29%	0.42%	2.94%	0.00%	0.78%	0.40%	0.65%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	115	2	2	2	3	0	0	1	1	3	0	0	5	3	1	3	1	5	2	5	0	2	1	2	2	2	0	0	4	18	3	2	2	3	3	5	4	3	0	1	0	0	4	2	2	1	0	3	4	2	0	1	0					
		0.71%	0.59%	0.73%	0.99%	1.29%	0.00%	0.00%	0.65%	0.47%	0.74%	0.00%	0.00%	0.93%	2.03%	0.25%	1.58%	0.64%	2.65%	0.56%	1.49%	0.00%	0.46%	0.41%	0.82%	1.63%	0.60%	0.00%	0.00%	0.34%	1.41%	0.23%	0.49%	0.85%	1.75%	1.04%	4.10%	0.54%	2.44%	0.00%	0.22%	0.00%	0.00%	2.17%	0.68%	0.59%	0.42%	0.00%	2.61%	3.13%	0.40%	0.00%	0.51%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	111	1	1	0	0	0	1	1	1	8	4	0	0	3	2	1	1	1	2	1	0	1	6	2	0	3	0	0	13	9	2	4	3	2	2	2	10	1	0	3	0	2	3	2	0	1	0	0	0	5	5	1	1					
		0.68%	0.30%	0.36%	0.00%	0.00%	0.00%	0.70%	0.65%	0.47%	1.98%	3.31%	0.00%	0.00%	2.03%	0.49%	0.53%	0.64%	0.53%	0.56%	0.30%	0.00%	0.23%	2.49%	0.82%	0.00%	0.90%	0.00%	0.00%	1.12%	0.71%	0.15%	0.99%	1.28%	1.17%	0.69%	1.64%	1.36%	0.81%	0.00%	0.65%	0.00%	0.71%	1.63%	0.68%	0.00%	0.42%	0.00%	0.00%	0.00%	1.01%	1.61%	0.51%	0.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15154	326	261	184	210	261	138	140	191	352	112	76	496	126	400	176	152	173	304	304	142	421	226	236	117	318	119	135	1114	1176	1082	384	218	157	269	106	692	110	127	448	323	275	173	282	335	225	121	111	122	483	301	194	230					
		93.19%	96.45%	95.26%	91.54%	90.13%	91.90%	97.18%	91.50%	89.25%	87.13%	92.56%	92.68%	92.19%	85.14%	98.04%	92.63%	96.82%	91.53%	85.88%	90.75%	87.12%	97.68%	93.78%	96.33%	95.12%	95.78%	95.20%	97.12%	96.03%	92.24%	82.66%	94.81%	92.77%	91.81%	93.08%	86.89%	94.28%	89.43%	97.69%	96.97%	98.48%	97.86%	94.02%	95.92%	98.53%	94.14%	88.97%	96.52%	95.31%	97.18%	97.10%	98.48%	98.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	4	4	0	2	2	0	2	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0					
		0.17%	0.00%	0.73%	0.50%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.61%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.31%	0.00%	0.49%	0.85%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.84%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
