Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Чертковская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №2453	УИК №2454					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	80	3	2	3	3	2	3	2	1	1	1	1	8	0	0	1	0	0	0	1	2	0	0	0	2	2	0	7	15	1	6	0	2	2	0	0	2	0	1	0	0	0	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	32	0	0	6	0	0	0	1	0	2	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	3	2	0	0	1	2	0	0	1	0	0	2					
14	Число погашенных открепительных удостоверений	335	12	13	12	12	8	12	3	19	11	11	9	1	4	5	4	5	7	2	9	6	10	10	5	8	8	10	3	0	9	2	5	13	8	10	10	8	12	4	10	8	3	7	7					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	246	5	7	15	8	4	4	2	8	4	4	10	6	4	6	4	1	3	1	0	6	5	2	1	4	2	13	5	10	7	6	6	11	4	6	11	9	14	6	5	6	0	7	4					
		1.19%	0.93%	1.56%	2.95%	1.67%	0.87%	0.68%	0.79%	1.13%	0.76%	0.79%	1.36%	1.98%	2.0%	1.47%	1.90%	0.51%	0.72%	1.0%	0.0%	1.23%	0.61%	0.34%	0.40%	0.60%	0.37%	2.76%	1.0%	1.05%	1.46%	1.32%	1.81%	1.52%	0.92%	0.97%	2.80%	1.48%	2.04%	1.41%	0.88%	1.46%	0.0%	1.63%	0.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	137	10	5	6	1	6	4	1	10	7	8	1	5	1	2	2	0	2	0	1	0	5	1	0	3	6	5	2	8	2	0	6	5	0	5	0	1	1	2	1	0	0	10	2					
		0.66%	1.86%	1.11%	1.18%	0.20%	1.31%	0.68%	0.39%	1.42%	1.33%	1.59%	0.13%	1.65%	0.5%	0.49%	0.95%	0.0%	0.48%	0.0%	0.15%	0.0%	0.61%	0.17%	0.0%	0.45%	1.13%	1.06%	0.4%	0.84%	0.41%	0.0%	1.81%	0.69%	0.0%	0.81%	0.0%	0.16%	0.14%	0.47%	0.17%	0.0%	0.0%	2.34%	0.45%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	277	7	4	18	5	6	8	2	20	11	8	8	7	3	4	5	6	15	0	3	7	16	11	4	5	3	3	7	7	4	3	0	3	3	6	7	6	7	2	5	3	4	12	9					
		1.34%	1.30%	0.89%	3.54%	1.04%	1.31%	1.37%	0.79%	2.84%	2.09%	1.59%	1.08%	2.31%	1.5%	0.98%	2.38%	3.09%	3.64%	0.0%	0.47%	1.44%	1.97%	1.92%	1.61%	0.75%	0.56%	0.63%	1.4%	0.73%	0.83%	0.66%	0.0%	0.41%	0.69%	0.97%	1.78%	0.99%	1.02%	0.47%	0.88%	0.73%	2.85%	2.81%	2.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	171	12	10	9	10	8	8	1	5	9	7	12	1	0	1	1	3	1	0	8	2	7	0	0	5	1	2	5	4	3	0	2	2	4	2	0	3	5	2	4	6	1	1	4					
		0.83%	2.24%	2.23%	1.77%	2.09%	1.74%	1.37%	0.39%	0.71%	1.71%	1.39%	1.63%	0.33%	0.0%	0.24%	0.47%	1.54%	0.24%	0.0%	1.25%	0.41%	0.86%	0.0%	0.0%	0.75%	0.18%	0.42%	1.0%	0.42%	0.62%	0.0%	0.60%	0.27%	0.92%	0.32%	0.0%	0.49%	0.72%	0.47%	0.71%	1.46%	0.71%	0.23%	0.90%					
22	"5. ""За Русь Святую"""	70	2	1	1	0	0	1	0	2	0	2	5	1	2	0	0	2	0	0	2	1	3	0	2	1	0	1	6	4	4	2	0	8	0	0	1	2	5	3	0	1	0	1	4					
		0.34%	0.37%	0.22%	0.19%	0.0%	0.0%	0.17%	0.0%	0.28%	0.0%	0.39%	0.68%	0.33%	1.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.31%	0.20%	0.37%	0.0%	0.80%	0.15%	0.0%	0.21%	1.2%	0.42%	0.83%	0.44%	0.0%	1.11%	0.0%	0.0%	0.25%	0.33%	0.72%	0.70%	0.0%	0.24%	0.0%	0.23%	0.90%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	1	2	1	3	1	2	1	2	3	0	4	0	1	1	0	3	1	0	0	0	3	1	0	0	1	1	0	0	1	1	0	1	1	0	0	3	1	0	2	0	0	2	1					
		0.21%	0.18%	0.44%	0.19%	0.62%	0.21%	0.34%	0.39%	0.28%	0.57%	0.0%	0.54%	0.0%	0.5%	0.24%	0.0%	1.54%	0.24%	0.0%	0.0%	0.0%	0.37%	0.17%	0.0%	0.0%	0.18%	0.21%	0.0%	0.0%	0.20%	0.22%	0.0%	0.13%	0.23%	0.0%	0.0%	0.49%	0.14%	0.0%	0.35%	0.0%	0.0%	0.46%	0.22%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	2	0	0	3	3	1	3	1	6	1	6	0	1	0	1	0	2	0	5	0	2	0	1	0	2	1	0	10	0	0	0	3	0	1	1	2	3	0	0	1	2	3	0					
		0.32%	0.37%	0.0%	0.0%	0.62%	0.65%	0.17%	1.18%	0.14%	1.14%	0.19%	0.81%	0.0%	0.5%	0.0%	0.47%	0.0%	0.48%	0.0%	0.78%	0.0%	0.24%	0.0%	0.40%	0.0%	0.37%	0.21%	0.0%	1.05%	0.0%	0.0%	0.0%	0.41%	0.0%	0.16%	0.25%	0.33%	0.43%	0.0%	0.0%	0.24%	1.42%	0.70%	0.0%					
25	"8. ""Народно-республиканская партия России"""	24	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	2	0	0	1	0	0	0	1	0	2	1	0	0	1	0	1	0	0	1	0	0	7	0	0	2					
		0.11%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.33%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.21%	0.0%	0.21%	0.20%	0.0%	0.0%	0.13%	0.0%	0.16%	0.0%	0.0%	0.14%	0.0%	0.0%	1.71%	0.0%	0.0%	0.45%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	0	3	0	0	3	1	0	1	0	0	1	2	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	2	1	0	1	1					
		0.12%	0.0%	0.66%	0.0%	0.0%	0.65%	0.17%	0.0%	0.14%	0.0%	0.0%	0.13%	0.66%	0.0%	0.0%	0.47%	0.0%	0.24%	0.0%	0.0%	0.41%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.31%	0.20%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.24%	0.0%	0.23%	0.22%					
27	"10. ""Аграрная партия России"""	1782	13	16	22	23	26	28	24	37	34	20	78	18	20	41	27	32	53	15	46	75	51	41	10	81	37	49	38	75	65	77	35	49	34	82	30	68	67	43	87	53	5	19	38					
		8.68%	2.42%	3.57%	4.33%	4.81%	5.67%	4.81%	9.48%	5.25%	6.47%	3.98%	10.61%	5.96%	10.0%	10.09%	12.85%	16.49%	12.89%	15.0%	7.24%	15.49%	6.29%	7.16%	4.03%	12.27%	6.99%	10.40%	7.6%	7.88%	13.62%	17.03%	10.57%	6.80%	7.87%	13.29%	7.65%	11.23%	9.78%	10.11%	15.45%	12.95%	3.57%	4.44%	8.63%					
28	"11. ""Истинные патриоты России"""	19	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	4	0	0	1	1	0	0	1	0	0	1	0	1	0	2	1	0	1	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.39%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.40%	0.0%	0.75%	0.0%	0.0%	0.10%	0.20%	0.0%	0.0%	0.13%	0.0%	0.0%	0.25%	0.0%	0.14%	0.0%	0.35%	0.24%	0.0%	0.23%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	155	12	4	8	3	7	2	2	10	4	2	5	6	1	1	0	2	0	0	3	4	7	3	2	1	2	4	2	6	0	2	0	5	2	3	4	5	6	7	4	1	0	6	7					
		0.75%	2.24%	0.89%	1.57%	0.62%	1.52%	0.34%	0.79%	1.42%	0.76%	0.39%	0.68%	1.98%	0.5%	0.24%	0.0%	1.03%	0.0%	0.0%	0.47%	0.82%	0.86%	0.52%	0.80%	0.15%	0.37%	0.84%	0.4%	0.63%	0.0%	0.44%	0.0%	0.69%	0.46%	0.48%	1.02%	0.82%	0.87%	1.64%	0.71%	0.24%	0.0%	1.40%	1.59%					
30	"13. ""Демократическая партия России"""	47	5	0	1	0	1	0	0	0	1	1	2	2	0	0	0	0	2	0	1	0	0	0	1	0	0	3	0	4	2	1	0	0	3	0	0	2	3	0	3	4	0	1	4					
		0.22%	0.93%	0.0%	0.19%	0.0%	0.21%	0.0%	0.0%	0.0%	0.19%	0.19%	0.27%	0.66%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.15%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.63%	0.0%	0.42%	0.41%	0.22%	0.0%	0.0%	0.69%	0.0%	0.0%	0.33%	0.43%	0.0%	0.53%	0.97%	0.0%	0.23%	0.90%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	0	0	0	0	1	1	0	4	0	1	0	0	0	1	0	0	0	0	0	0	2	0	2	0	1	0	1	0	0	0	2	1	0	1	0	4	0	0	0	0	1	1					
		0.12%	0.18%	0.0%	0.0%	0.0%	0.0%	0.17%	0.39%	0.0%	0.76%	0.0%	0.13%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.30%	0.0%	0.21%	0.0%	0.10%	0.0%	0.0%	0.0%	0.27%	0.23%	0.0%	0.25%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.23%	0.22%					
32	"15. ""Партия СЛОН"""	20	1	1	1	0	0	1	0	0	2	1	0	2	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0					
		0.09%	0.18%	0.22%	0.19%	0.0%	0.0%	0.17%	0.0%	0.0%	0.38%	0.19%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1247	56	24	38	52	40	71	23	62	42	32	64	10	6	7	15	14	6	2	52	31	75	39	8	17	8	10	17	54	22	24	17	55	22	26	18	30	43	24	19	29	1	12	30					
		6.07%	10.46%	5.35%	7.48%	10.87%	8.73%	12.19%	9.09%	8.80%	8.0%	6.37%	8.70%	3.31%	3.0%	1.72%	7.14%	7.21%	1.45%	2.0%	8.18%	6.40%	9.25%	6.81%	3.22%	2.57%	1.51%	2.12%	3.4%	5.67%	4.61%	5.30%	5.13%	7.63%	5.09%	4.21%	4.59%	4.95%	6.27%	5.64%	3.37%	7.09%	0.71%	2.81%	6.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	2	2	1	0	2	2	1	0	0	1	0	0	2	2	1	0	3	1	2	0	1	5	0	0	5	0	0	2	4	1	0	2	0	2	3	1	4	0	4	0	0	2	0					
		0.28%	0.37%	0.44%	0.19%	0.0%	0.43%	0.34%	0.39%	0.0%	0.0%	0.19%	0.0%	0.0%	1.0%	0.49%	0.47%	0.0%	0.72%	1.0%	0.31%	0.0%	0.12%	0.87%	0.0%	0.0%	0.94%	0.0%	0.0%	0.21%	0.83%	0.22%	0.0%	0.27%	0.0%	0.32%	0.76%	0.16%	0.58%	0.0%	0.71%	0.0%	0.0%	0.46%	0.0%					
35	"18. ""ЛДПР"""	2772	96	93	80	66	73	94	52	123	84	115	104	46	18	74	44	18	31	12	92	62	66	62	30	110	61	40	38	117	73	67	57	93	43	59	53	51	93	51	70	46	26	29	60					
		13.50%	17.94%	20.75%	15.74%	13.80%	15.93%	16.15%	20.55%	17.47%	16.0%	22.90%	14.14%	15.23%	9.0%	18.22%	20.95%	9.27%	7.54%	12.0%	14.48%	12.80%	8.14%	10.83%	12.09%	16.66%	11.53%	8.49%	7.6%	12.30%	15.30%	14.82%	17.22%	12.91%	9.95%	9.56%	13.52%	8.42%	13.57%	12.0%	12.43%	11.24%	18.57%	6.79%	13.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	316	17	7	7	8	4	5	4	15	13	11	12	7	1	5	0	2	4	1	6	6	15	9	5	14	4	6	5	6	3	6	0	11	4	7	3	18	17	8	14	5	2	10	9					
		1.53%	3.17%	1.56%	1.37%	1.67%	0.87%	0.85%	1.58%	2.13%	2.47%	2.19%	1.63%	2.31%	0.5%	1.23%	0.0%	1.03%	0.97%	1.0%	0.94%	1.23%	1.85%	1.57%	2.01%	2.12%	0.75%	1.27%	1.0%	0.63%	0.62%	1.32%	0.0%	1.52%	0.92%	1.13%	0.76%	2.97%	2.48%	1.88%	2.48%	1.22%	1.42%	2.34%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	8945	210	158	174	192	160	225	80	260	199	200	320	134	108	206	74	87	198	57	270	237	405	231	147	308	358	169	291	523	189	175	174	252	121	367	149	258	175	202	271	197	88	190	156					
		43.57%	39.25%	35.26%	34.25%	40.16%	34.93%	38.65%	31.62%	36.93%	37.90%	39.84%	43.53%	44.37%	54.0%	50.73%	35.23%	44.84%	48.17%	57.0%	42.51%	48.96%	50.0%	40.38%	59.27%	46.66%	67.67%	35.88%	58.2%	54.99%	39.62%	38.71%	52.56%	35.0%	28.00%	59.48%	38.01%	42.64%	25.54%	47.52%	48.13%	48.16%	62.85%	44.49%	35.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	59	2	2	0	0	0	3	0	2	0	1	2	0	0	1	1	0	3	1	5	0	0	0	0	0	0	1	0	3	0	0	0	2	0	1	2	3	2	10	6	1	1	1	3					
		0.28%	0.37%	0.44%	0.0%	0.0%	0.0%	0.51%	0.0%	0.28%	0.0%	0.19%	0.27%	0.0%	0.0%	0.24%	0.47%	0.0%	0.72%	1.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.31%	0.0%	0.0%	0.0%	0.27%	0.0%	0.16%	0.51%	0.49%	0.29%	2.35%	1.06%	0.24%	0.71%	0.23%	0.68%					
39	"22. ""Развитие предпринимательства"""	37	1	0	1	0	0	0	0	5	0	0	0	0	2	0	1	0	1	0	1	0	0	1	2	0	0	1	1	0	1	3	0	3	2	0	2	3	1	0	1	0	0	3	1					
		0.18%	0.18%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.47%	0.0%	0.24%	0.0%	0.15%	0.0%	0.0%	0.17%	0.80%	0.0%	0.0%	0.21%	0.2%	0.0%	0.20%	0.66%	0.0%	0.41%	0.46%	0.0%	0.51%	0.49%	0.14%	0.0%	0.17%	0.0%	0.0%	0.70%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3025	57	88	98	70	86	91	41	98	80	74	84	38	23	50	19	23	58	9	116	35	47	72	25	95	29	128	64	80	86	62	16	160	153	37	92	123	197	54	47	29	9	96	86					
		14.73%	10.65%	19.64%	19.29%	14.64%	18.77%	15.63%	16.20%	13.92%	15.23%	14.74%	11.42%	12.58%	11.5%	12.31%	9.04%	11.85%	14.11%	9.0%	18.26%	7.23%	5.80%	12.58%	10.08%	14.39%	5.48%	27.17%	12.8%	8.41%	18.02%	13.71%	4.83%	22.22%	35.41%	5.99%	23.46%	20.33%	28.75%	12.70%	8.34%	7.09%	6.42%	22.48%	19.54%					
																																																		
41	Против всех	614	14	18	20	25	20	26	11	27	22	12	13	12	3	3	12	1	13	1	13	5	23	12	8	8	6	18	17	26	4	13	12	40	23	11	13	15	27	9	14	15	1	19	9					
		2.99%	2.61%	4.01%	3.93%	5.23%	4.36%	4.46%	4.34%	3.83%	4.19%	2.39%	1.76%	3.97%	1.5%	0.73%	5.71%	0.51%	3.16%	1.0%	2.04%	1.03%	2.83%	2.09%	3.22%	1.21%	1.13%	3.82%	3.4%	2.73%	0.83%	2.87%	3.62%	5.55%	5.32%	1.78%	3.31%	2.47%	3.94%	2.11%	2.48%	3.66%	0.71%	4.44%	2.04%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
