Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Краснинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667					
		1.56%	1.58%	0.86%	0.0%	1.18%	2.89%	0.62%	2.5%	1.08%	1.40%	1.85%	2.46%	1.26%	0.37%	0.78%	1.69%	1.91%	4.85%	1.58%	1.34%	1.26%	0.0%	0.98%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	160	20	2	4	10	4	11	0	5	4	24	14	11	7	1	4	3	4	6	7	3	0	16					
		2.05%	1.66%	0.86%	3.70%	3.93%	1.65%	2.30%	0.0%	1.36%	2.81%	2.02%	2.02%	3.48%	2.63%	0.39%	1.69%	1.14%	1.94%	2.37%	3.13%	0.95%	0.0%	3.92%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	89	14	3	1	4	1	5	2	4	3	22	11	5	0	5	3	0	1	1	0	4	0	0					
		1.14%	1.16%	1.29%	0.92%	1.57%	0.41%	1.04%	2.5%	1.08%	2.11%	1.85%	1.59%	1.58%	0.0%	1.96%	1.27%	0.0%	0.48%	0.39%	0.0%	1.26%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	56	7	0	0	3	5	5	2	2	0	7	7	3	0	2	3	2	2	0	1	3	0	2					
		0.71%	0.58%	0.0%	0.0%	1.18%	2.06%	1.04%	2.5%	0.54%	0.0%	0.59%	1.01%	0.94%	0.0%	0.78%	1.27%	0.76%	0.97%	0.0%	0.44%	0.95%	0.0%	0.49%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	1	0	0	3	2	4	0	0	0	3	0	4	0	0	0	0	0	0	2	0	0	2					
		0.26%	0.08%	0.0%	0.0%	1.18%	0.82%	0.83%	0.0%	0.0%	0.0%	0.25%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.49%					
24	"7. ""Новый курс - Автомобильная Россия"""	29	4	0	0	0	0	3	0	2	1	4	2	2	0	0	1	2	1	0	0	4	1	2					
		0.37%	0.33%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.54%	0.70%	0.33%	0.28%	0.63%	0.0%	0.0%	0.42%	0.76%	0.48%	0.0%	0.0%	1.26%	1.51%	0.49%					
25	"8. ""Народно-республиканская партия России"""	13	3	0	0	0	2	1	0	0	1	3	0	1	0	0	0	0	0	1	0	0	0	1					
		0.16%	0.25%	0.0%	0.0%	0.0%	0.82%	0.20%	0.0%	0.0%	0.70%	0.25%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.24%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	1	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	1					
		0.11%	0.08%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.24%					
27	"10. ""Аграрная партия России"""	778	120	42	8	30	21	66	2	52	12	115	61	30	17	28	30	23	13	37	18	29	4	20					
		10.00%	10.01%	18.10%	7.40%	11.81%	8.67%	13.80%	2.5%	14.16%	8.45%	9.72%	8.84%	9.49%	6.39%	10.98%	12.71%	8.81%	6.31%	14.62%	8.07%	9.20%	6.06%	4.90%					
28	"11. ""Истинные патриоты России"""	23	1	0	0	1	4	0	0	2	2	1	1	0	0	0	0	1	0	7	0	2	0	1					
		0.29%	0.08%	0.0%	0.0%	0.39%	1.65%	0.0%	0.0%	0.54%	1.40%	0.08%	0.14%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	2.76%	0.0%	0.63%	0.0%	0.24%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	84	14	0	1	5	3	4	3	1	1	19	5	4	2	0	1	3	0	4	2	7	0	5					
		1.07%	1.16%	0.0%	0.92%	1.96%	1.23%	0.83%	3.75%	0.27%	0.70%	1.60%	0.72%	1.26%	0.75%	0.0%	0.42%	1.14%	0.0%	1.58%	0.89%	2.22%	0.0%	1.22%					
30	"13. ""Демократическая партия России"""	20	2	0	0	1	3	1	2	2	1	4	3	0	0	1	0	0	0	0	0	0	0	0					
		0.25%	0.16%	0.0%	0.0%	0.39%	1.23%	0.20%	2.5%	0.54%	0.70%	0.33%	0.43%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	2	0	0	1	0	2	0	0	0	3	1	1	1	2	0	0	3	0	0	3	1	2					
		0.28%	0.16%	0.0%	0.0%	0.39%	0.0%	0.41%	0.0%	0.0%	0.0%	0.25%	0.14%	0.31%	0.37%	0.78%	0.0%	0.0%	1.45%	0.0%	0.0%	0.95%	1.51%	0.49%					
32	"15. ""Партия СЛОН"""	17	0	0	0	1	0	0	0	2	3	0	0	3	1	0	2	0	0	1	1	0	1	2					
		0.21%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.54%	2.11%	0.0%	0.0%	0.94%	0.37%	0.0%	0.84%	0.0%	0.0%	0.39%	0.44%	0.0%	1.51%	0.49%					
33	"16. ""Родина"" (народно-патриотический союз)"""	505	104	18	8	9	9	31	5	29	3	79	55	9	24	11	9	13	10	7	10	29	2	31					
		6.49%	8.68%	7.75%	7.40%	3.54%	3.71%	6.48%	6.25%	7.90%	2.11%	6.67%	7.97%	2.84%	9.02%	4.31%	3.81%	4.98%	4.85%	2.76%	4.48%	9.20%	3.03%	7.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	4	0	0	2	0	4	1	0	2	6	4	1	1	1	1	4	2	4	2	3	1	4					
		0.60%	0.33%	0.0%	0.0%	0.78%	0.0%	0.83%	1.25%	0.0%	1.40%	0.50%	0.57%	0.31%	0.37%	0.39%	0.42%	1.53%	0.97%	1.58%	0.89%	0.95%	1.51%	0.98%					
35	"18. ""ЛДПР"""	1031	221	40	12	42	25	45	6	55	21	169	99	30	34	18	16	27	36	19	35	30	2	49					
		13.25%	18.44%	17.24%	11.11%	16.53%	10.33%	9.41%	7.5%	14.98%	14.78%	14.28%	14.34%	9.49%	12.78%	7.05%	6.77%	10.34%	17.47%	7.50%	15.69%	9.52%	3.03%	12.00%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	179	29	2	4	3	1	23	2	8	6	31	16	5	7	2	1	15	3	3	2	9	1	6					
		2.30%	2.42%	0.86%	3.70%	1.18%	0.41%	4.81%	2.5%	2.17%	4.22%	2.62%	2.31%	1.58%	2.63%	0.78%	0.42%	5.74%	1.45%	1.18%	0.89%	2.85%	1.51%	1.47%					
37	"20. ""Политическая партия ""Единая Россия"""	2351	383	54	24	89	93	124	18	96	25	327	192	100	107	113	98	63	52	71	58	82	25	157					
		30.22%	31.96%	23.27%	22.22%	35.03%	38.42%	25.94%	22.5%	26.15%	17.60%	27.64%	27.82%	31.64%	40.22%	44.31%	41.52%	24.13%	25.24%	28.06%	26.00%	26.03%	37.87%	38.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	3	0	0	0	1	3	0	1	1	3	0	0	0	1	0	0	1	0	1	2	0	2					
		0.24%	0.25%	0.0%	0.0%	0.0%	0.41%	0.62%	0.0%	0.27%	0.70%	0.25%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.48%	0.0%	0.44%	0.63%	0.0%	0.49%					
39	"22. ""Развитие предпринимательства"""	37	3	0	1	0	0	2	0	0	0	2	1	3	0	0	0	0	0	1	0	0	24	0					
		0.47%	0.25%	0.0%	0.92%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.16%	0.14%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	36.36%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1503	173	49	29	24	45	75	20	61	33	255	145	72	43	42	50	64	48	70	61	76	0	68					
		19.32%	14.44%	21.12%	26.85%	9.44%	18.59%	15.69%	25.0%	16.62%	23.23%	21.55%	21.01%	22.78%	16.16%	16.47%	21.18%	24.52%	23.30%	27.66%	27.35%	24.12%	0.0%	16.66%					
																													
41	Против всех	260	46	3	6	4	5	24	3	7	4	37	24	11	16	10	3	18	7	4	6	8	0	14					
		3.34%	3.83%	1.29%	5.55%	1.57%	2.06%	5.02%	3.75%	1.90%	2.81%	3.12%	3.47%	3.48%	6.01%	3.92%	1.27%	6.89%	3.39%	1.58%	2.69%	2.53%	0.0%	3.43%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
