Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
"Наименование Избирательной комиссии:    Киров, Нововятская"																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421					
		0.15%	1.04%	0.22%	0.0%	0.18%	0.13%	0.11%	0.23%	0.0%	0.25%	0.14%	0.11%	0.0%	0.35%	0.13%	0.13%	0.0%	0.0%	0.18%	0.16%					
39	"22. ""Развитие предпринимательства"""	80	2	2	0	2	6	4	7	4	5	7	1	11	2	2	6	5	4	3	7					
		0.37%	0.41%	0.44%	0.0%	0.18%	0.41%	0.44%	0.41%	0.27%	0.31%	0.52%	0.11%	0.75%	0.17%	0.13%	0.40%	0.45%	0.37%	0.27%	0.57%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2392	46	51	17	160	197	91	218	198	158	180	109	150	137	152	133	113	92	97	93					
		11.16%	9.60%	11.40%	18.08%	15.18%	13.53%	10.08%	12.99%	13.42%	9.88%	13.40%	12.34%	10.28%	12.23%	10.18%	9.06%	10.31%	8.73%	8.82%	7.59%					
																										
41	Против всех	932	23	17	8	48	49	45	59	79	105	59	25	73	53	64	56	38	47	47	37					
		4.35%	4.80%	3.80%	8.51%	4.55%	3.36%	4.98%	3.51%	5.35%	6.57%	4.39%	2.83%	5.00%	4.73%	4.28%	3.81%	3.47%	4.46%	4.27%	3.02%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
