Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Нейская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440					
		0.66%	0.00%	3.68%	1.67%	0.00%	0.00%	0.72%	2.22%	0.00%	1.02%	0.00%	2.25%	0.20%	1.80%	1.21%	0.00%	0.00%	0.63%	0.90%	1.11%	0.11%	1.09%	0.00%	1.40%	0.22%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	3	2	0	2	2	0	0	0					
		0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.20%	0.00%	0.00%	0.23%	0.00%	0.38%	0.26%	0.00%	0.23%	0.31%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	951	62	13	5	8	24	52	6	18	31	14	9	72	18	14	73	10	88	94	82	91	78	25	9	55					
		11.29%	11.76%	7.98%	8.33%	5.13%	9.64%	12.41%	13.33%	19.57%	10.58%	10.45%	5.06%	14.63%	10.78%	8.48%	16.63%	8.70%	11.03%	12.07%	11.42%	10.42%	12.15%	9.84%	4.19%	12.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	989	97	27	6	8	15	28	3	8	35	10	17	44	3	24	47	28	89	112	76	156	82	17	17	40					
		11.74%	18.41%	16.56%	10.00%	5.13%	6.02%	6.68%	6.67%	8.70%	11.95%	7.46%	9.55%	8.94%	1.80%	14.55%	10.71%	24.35%	11.15%	14.38%	10.58%	17.87%	12.77%	6.69%	7.91%	8.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	64	12	0	0	0	1	2	1	0	3	1	2	5	1	0	1	0	8	6	3	11	2	3	1	1					
		0.76%	2.28%	0.00%	0.00%	0.00%	0.40%	0.48%	2.22%	0.00%	1.02%	0.75%	1.12%	1.02%	0.60%	0.00%	0.23%	0.00%	1.00%	0.77%	0.42%	1.26%	0.31%	1.18%	0.47%	0.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4856	289	94	38	111	172	284	27	57	152	102	99	265	106	94	276	62	426	416	409	411	340	174	158	294					
		57.66%	54.84%	57.67%	63.33%	71.15%	69.08%	67.78%	60.00%	61.96%	51.88%	76.12%	55.62%	53.86%	63.47%	56.97%	62.87%	53.91%	53.38%	53.40%	56.96%	47.08%	52.96%	68.50%	73.49%	65.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	6	0	0	0	2	0	0	0	0	0	0	0	1	4	5	0	8	2	2	7	3	1	0	2					
		0.51%	1.14%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	2.42%	1.14%	0.00%	1.00%	0.26%	0.28%	0.80%	0.47%	0.39%	0.00%	0.45%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
