Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Нейская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437					
		1.76%	4.65%	1.52%	0.00%	0.00%	0.81%	1.35%	2.09%	2.93%	1.16%	0.54%	1.53%	1.14%	1.03%	0.00%	1.80%	0.69%	1.08%	2.48%	2.63%	1.24%	1.96%	2.99%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2269	11	70	71	29	30	107	165	139	26	168	71	44	113	46	120	64	118	182	159	207	167	162					
		30.56%	25.58%	35.35%	38.59%	27.36%	24.39%	47.98%	43.08%	37.07%	30.23%	45.78%	54.20%	25.00%	29.12%	34.59%	27.03%	44.44%	31.72%	23.76%	21.99%	28.47%	21.83%	28.57%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	1	0	0	1	0	0	2	1	0	2	0	3	0	0	3	1	5	3	3	2	4	1					
		0.43%	2.33%	0.00%	0.00%	0.94%	0.00%	0.00%	0.52%	0.27%	0.00%	0.54%	0.00%	1.70%	0.00%	0.00%	0.68%	0.69%	1.34%	0.39%	0.41%	0.28%	0.52%	0.18%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
