Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Кытмановская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059					
		3.74%	3.51%	9.30%	5.66%	2.45%	2.71%	4.92%	5.52%	3.72%	7.63%	4.43%	3.56%	2.11%	6.19%	3.98%	2.84%	3.88%	2.99%	5.90%	2.90%	3.42%	2.47%	4.03%	9.82%	2.76%	2.50%	5.74%					
20	. Миронов Сергей Михайлович	86	7	1	6	11	9	1	2	3	1	7	4	3	1	6	7	2	0	5	2	0	2	0	3	0	0	3					
		0.94%	1.29%	1.16%	1.89%	0.90%	0.84%	0.38%	1.23%	1.60%	0.85%	1.29%	0.89%	1.27%	0.88%	1.41%	1.17%	0.97%	0.00%	1.40%	0.58%	0.00%	0.55%	0.00%	2.68%	0.00%	0.00%	0.75%					
21	. Путин Владимир Владимирович	5508	285	52	190	814	630	172	82	131	53	251	318	158	67	250	402	76	281	176	233	99	219	122	68	82	63	234					
		59.99%	52.58%	60.47%	59.75%	66.50%	58.82%	65.15%	50.31%	69.68%	44.92%	46.31%	70.82%	66.67%	59.29%	58.55%	67.11%	36.89%	52.43%	49.44%	67.54%	67.81%	60.16%	81.88%	60.71%	56.55%	78.75%	58.35%					
22	. Хакамада Ирина Муцуовна	156	8	2	9	18	22	8	3	3	3	12	8	5	1	4	7	2	9	5	6	1	4	4	2	3	4	3					
		1.70%	1.48%	2.33%	2.83%	1.47%	2.05%	3.03%	1.84%	1.60%	2.54%	2.21%	1.78%	2.11%	0.88%	0.94%	1.17%	0.97%	1.68%	1.40%	1.74%	0.68%	1.10%	2.68%	1.79%	2.07%	5.00%	0.75%					
23	. Харитонов Николай Михайлович	2591	189	17	80	261	310	57	50	37	47	211	87	61	25	133	139	115	207	126	83	31	112	13	27	41	6	126					
		28.22%	34.87%	19.77%	25.16%	21.32%	28.94%	21.59%	30.67%	19.68%	39.83%	38.93%	19.38%	25.74%	22.12%	31.15%	23.21%	55.83%	38.62%	35.39%	24.06%	21.23%	30.77%	8.72%	24.11%	28.28%	7.50%	31.42%					
																																	
24	Против всех	130	9	3	3	21	16	1	0	3	3	15	1	1	1	4	12	1	7	5	2	6	5	2	1	4	1	3					
		1.42%	1.66%	3.49%	0.94%	1.72%	1.49%	0.38%	0.00%	1.60%	2.54%	2.77%	0.22%	0.42%	0.88%	0.94%	2.00%	0.49%	1.31%	1.40%	0.58%	4.11%	1.37%	1.34%	0.89%	2.76%	1.25%	0.75%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
