Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Усть-Ишимская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	20	0	0	0	3	0	0	0	0	1	1	1	0	1	1	2	1	1	0	0	0	1	1	3	0	0	0	0	1	2					
14	Число погашенных открепительных удостоверений	159	5	6	5	7	5	7	7	5	7	5	1	5	6	7	8	5	6	3	6	9	1	5	7	5	7	4	5	5	5					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	187	5	5	7	13	4	6	6	12	1	2	10	2	7	7	23	2	9	3	2	3	8	6	10	0	12	5	5	4	8					
		2.64%	4.67%	2.74%	7.60%	2.65%	2.04%	3.77%	2.33%	7.27%	0.40%	1.02%	4.14%	0.58%	3.86%	3.66%	5.20%	0.94%	3.50%	3.09%	0.58%	0.88%	1.70%	1.22%	2.85%	0.0%	3.65%	2.71%	4.50%	4.08%	6.15%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	74	1	2	1	3	3	0	6	0	0	1	1	4	0	4	5	0	5	2	6	4	4	6	1	12	2	0	0	0	1					
		1.04%	0.93%	1.09%	1.08%	0.61%	1.53%	0.0%	2.33%	0.0%	0.0%	0.51%	0.41%	1.16%	0.0%	2.09%	1.13%	0.0%	1.94%	2.06%	1.74%	1.17%	0.85%	1.22%	0.28%	7.31%	0.60%	0.0%	0.0%	0.0%	0.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	230	1	3	5	27	10	4	9	3	6	8	7	6	11	4	11	6	10	2	4	12	17	17	12	0	13	2	9	10	1					
		3.25%	0.93%	1.64%	5.43%	5.52%	5.10%	2.51%	3.50%	1.81%	2.40%	4.10%	2.90%	1.74%	6.07%	2.09%	2.48%	2.84%	3.89%	2.06%	1.16%	3.53%	3.62%	3.47%	3.42%	0.0%	3.96%	1.08%	8.10%	10.20%	0.76%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	66	0	0	0	2	1	1	2	0	2	3	1	3	2	1	8	0	1	1	6	2	6	8	7	0	6	2	1	0	0					
		0.93%	0.0%	0.0%	0.0%	0.40%	0.51%	0.62%	0.77%	0.0%	0.80%	1.53%	0.41%	0.87%	1.10%	0.52%	1.80%	0.0%	0.38%	1.03%	1.74%	0.58%	1.27%	1.63%	2.0%	0.0%	1.82%	1.08%	0.90%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	44	0	4	3	4	1	1	1	0	1	0	2	3	0	2	6	0	1	1	0	5	3	1	4	0	0	0	1	0	0					
		0.62%	0.0%	2.19%	3.26%	0.81%	0.51%	0.62%	0.38%	0.0%	0.40%	0.0%	0.82%	0.87%	0.0%	1.04%	1.35%	0.0%	0.38%	1.03%	0.0%	1.47%	0.63%	0.20%	1.14%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	1	1	0	2	1	0	1	0	2	0	1	0	1	0	3	0	2	0	1	1	2	0	1	0	0	0	0	0	0					
		0.28%	0.93%	0.54%	0.0%	0.40%	0.51%	0.0%	0.38%	0.0%	0.80%	0.0%	0.41%	0.0%	0.55%	0.0%	0.67%	0.0%	0.77%	0.0%	0.29%	0.29%	0.42%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	39	0	0	0	1	1	0	1	0	0	1	0	1	2	3	3	0	1	0	1	2	2	11	6	0	2	0	0	0	1					
		0.55%	0.0%	0.0%	0.0%	0.20%	0.51%	0.0%	0.38%	0.0%	0.0%	0.51%	0.0%	0.29%	1.10%	1.57%	0.67%	0.0%	0.38%	0.0%	0.29%	0.58%	0.42%	2.24%	1.71%	0.0%	0.60%	0.0%	0.0%	0.0%	0.76%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	1	0	1	1	0	0	0	0	1	0	0					
		0.12%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.77%	0.0%	0.29%	0.0%	0.21%	0.20%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
		0.09%	0.0%	0.0%	1.08%	0.0%	0.51%	0.0%	0.0%	0.0%	0.40%	0.0%	0.41%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	383	9	10	7	37	11	16	25	6	22	11	22	20	10	16	19	19	7	1	8	18	22	14	14	6	10	9	7	1	6					
		5.42%	8.41%	5.49%	7.60%	7.56%	5.61%	10.06%	9.72%	3.63%	8.83%	5.64%	9.12%	5.81%	5.52%	8.37%	4.29%	9.00%	2.72%	1.03%	2.33%	5.30%	4.69%	2.86%	4.0%	3.65%	3.04%	4.89%	6.30%	1.02%	4.61%					
28	"11. ""Истинные патриоты России"""	28	0	0	1	0	1	3	0	0	0	0	1	1	0	0	1	0	1	0	1	0	6	4	1	1	0	0	2	4	0					
		0.39%	0.0%	0.0%	1.08%	0.0%	0.51%	1.88%	0.0%	0.0%	0.0%	0.0%	0.41%	0.29%	0.0%	0.0%	0.22%	0.0%	0.38%	0.0%	0.29%	0.0%	1.27%	0.81%	0.28%	0.60%	0.0%	0.0%	1.80%	4.08%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	76	2	1	0	4	5	1	6	4	2	1	3	1	2	4	9	2	2	1	2	1	3	5	4	0	4	2	0	4	1					
		1.07%	1.86%	0.54%	0.0%	0.81%	2.55%	0.62%	2.33%	2.42%	0.80%	0.51%	1.24%	0.29%	1.10%	2.09%	2.03%	0.94%	0.77%	1.03%	0.58%	0.29%	0.63%	1.02%	1.14%	0.0%	1.21%	1.08%	0.0%	4.08%	0.76%					
30	"13. ""Демократическая партия России"""	33	0	0	0	3	1	1	1	0	7	3	0	0	0	0	1	0	1	0	0	2	1	1	2	0	3	1	1	1	3					
		0.46%	0.0%	0.0%	0.0%	0.61%	0.51%	0.62%	0.38%	0.0%	2.81%	1.53%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.38%	0.0%	0.0%	0.58%	0.21%	0.20%	0.57%	0.0%	0.91%	0.54%	0.90%	1.02%	2.30%					
31	"14. ""Великая Россия - Евразийский Союз"""	105	0	0	10	23	0	17	2	0	0	0	0	0	0	0	3	0	1	0	3	2	6	3	3	8	1	1	4	0	18					
		1.48%	0.0%	0.0%	10.86%	4.70%	0.0%	10.69%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.38%	0.0%	0.87%	0.58%	1.27%	0.61%	0.85%	4.87%	0.30%	0.54%	3.60%	0.0%	13.84%					
32	"15. ""Партия СЛОН"""	9	0	2	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0					
		0.12%	0.0%	1.09%	1.08%	0.0%	0.51%	0.62%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	299	1	5	5	22	4	17	10	2	3	6	7	21	3	12	23	4	5	0	14	11	21	34	15	7	25	7	5	7	3					
		4.23%	0.93%	2.74%	5.43%	4.49%	2.04%	10.69%	3.89%	1.21%	1.20%	3.07%	2.90%	6.10%	1.65%	6.28%	5.20%	1.89%	1.94%	0.0%	4.08%	3.24%	4.47%	6.95%	4.28%	4.26%	7.62%	3.80%	4.50%	7.14%	2.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	1	2	1	1	0	0	3	1	0	2	1	1	1	0	1	3	2	1	0	1	1	1	0	4	1	0	0	1					
		0.42%	0.0%	0.54%	2.17%	0.20%	0.51%	0.0%	0.0%	1.81%	0.40%	0.0%	0.82%	0.29%	0.55%	0.52%	0.0%	0.47%	1.16%	2.06%	0.29%	0.0%	0.21%	0.20%	0.28%	0.0%	1.21%	0.54%	0.0%	0.0%	0.76%					
35	"18. ""ЛДПР"""	875	7	13	5	58	34	5	37	6	35	23	30	49	27	16	34	42	16	5	55	71	68	76	65	12	56	14	4	5	7					
		12.39%	6.54%	7.14%	5.43%	11.86%	17.34%	3.14%	14.39%	3.63%	14.05%	11.79%	12.44%	14.24%	14.91%	8.37%	7.69%	19.90%	6.22%	5.15%	16.03%	20.94%	14.49%	15.54%	18.57%	7.31%	17.07%	7.60%	3.60%	5.10%	5.38%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	135	5	2	1	13	5	4	5	3	2	6	6	1	7	7	8	3	5	1	5	10	10	5	6	3	4	3	1	0	4					
		1.91%	4.67%	1.09%	1.08%	2.65%	2.55%	2.51%	1.94%	1.81%	0.80%	3.07%	2.48%	0.29%	3.86%	3.66%	1.80%	1.42%	1.94%	1.03%	1.45%	2.94%	2.13%	1.02%	1.71%	1.82%	1.21%	1.63%	0.90%	0.0%	3.07%					
37	"20. ""Политическая партия ""Единая Россия"""	3111	60	111	36	187	67	41	122	85	142	85	109	145	64	84	220	117	77	69	180	133	188	210	155	92	130	117	25	33	27					
		44.06%	56.07%	60.98%	39.13%	38.24%	34.18%	25.78%	47.47%	51.51%	57.02%	43.58%	45.22%	42.15%	35.35%	43.97%	49.77%	55.45%	29.96%	71.13%	52.47%	39.23%	40.08%	42.94%	44.28%	56.09%	39.63%	63.58%	22.52%	33.67%	20.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	0	0	1	1	0	1	1	0	0	0	0	1	1	3	0	1	0	0	2	1	0	1	0	4	0	0	0	0					
		0.25%	0.0%	0.0%	0.0%	0.20%	0.51%	0.0%	0.38%	0.60%	0.0%	0.0%	0.0%	0.0%	0.55%	0.52%	0.67%	0.0%	0.38%	0.0%	0.0%	0.58%	0.21%	0.0%	0.28%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	1	0	1	0	1	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.22%	0.0%	0.0%	0.0%	0.29%	0.0%	0.42%	0.0%	0.28%	0.0%	0.30%	0.0%	0.90%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	970	9	12	5	68	33	25	15	33	20	25	24	73	29	20	42	4	106	9	38	46	75	60	31	14	42	10	34	23	45					
		13.73%	8.41%	6.59%	5.43%	13.90%	16.83%	15.72%	5.83%	20.0%	8.03%	12.82%	9.95%	21.22%	16.02%	10.47%	9.50%	1.89%	41.24%	9.27%	11.07%	13.56%	15.99%	12.26%	8.85%	8.53%	12.80%	5.43%	30.63%	23.46%	34.61%					
																																				
41	Против всех	181	2	4	2	8	9	8	5	2	1	17	6	8	7	7	8	9	1	0	11	7	16	14	4	2	2	10	6	2	3					
		2.56%	1.86%	2.19%	2.17%	1.63%	4.59%	5.03%	1.94%	1.21%	0.40%	8.71%	2.48%	2.32%	3.86%	3.66%	1.80%	4.26%	0.38%	0.0%	3.20%	2.06%	3.41%	2.86%	1.14%	1.21%	0.60%	5.43%	5.40%	2.04%	2.30%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
