Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Очерская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626					
		19.89%	18.94%	21.79%	17.71%	21.48%	21.17%	16.30%	19.75%	23.96%	21.81%	21.79%	15.57%	21.19%	22.88%	15.65%	16.98%	23.67%	20.89%	12.50%	22.00%	19.39%	24.22%	19.37%	12.07%	16.67%	9.47%	15.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	248	18	11	31	15	29	25	12	6	21	19	3	12	11	0	4	5	3	2	3	4	10	1	3	0	0	0					
		2.70%	2.82%	2.82%	4.04%	3.70%	3.86%	3.67%	3.70%	1.78%	2.46%	4.87%	1.23%	1.66%	1.98%	0.00%	2.52%	1.77%	1.33%	2.50%	3.00%	2.04%	4.48%	0.45%	1.29%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1305	86	46	106	42	134	100	44	38	120	46	14	100	83	1	21	54	40	20	21	26	19	23	54	4	10	53					
		14.20%	13.46%	11.79%	13.80%	10.37%	17.84%	14.68%	13.58%	11.24%	14.07%	11.79%	5.74%	13.85%	14.95%	0.87%	13.21%	19.08%	17.78%	25.00%	21.00%	13.27%	8.52%	10.36%	23.28%	6.06%	10.53%	39.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	231	25	14	32	12	25	21	6	6	17	12	4	13	19	1	2	3	5	0	0	0	1	4	1	0	0	8					
		2.51%	3.91%	3.59%	4.17%	2.96%	3.33%	3.08%	1.85%	1.78%	1.99%	3.08%	1.64%	1.80%	3.42%	0.87%	1.26%	1.06%	2.22%	0.00%	0.00%	0.00%	0.45%	1.80%	0.43%	0.00%	0.00%	5.97%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3825	239	156	312	172	239	248	138	151	319	146	140	315	208	76	77	121	96	34	41	97	106	126	116	42	70	40					
		41.62%	37.40%	40.00%	40.63%	42.47%	31.82%	36.42%	42.59%	44.67%	37.40%	37.44%	57.38%	43.63%	37.48%	66.09%	48.43%	42.76%	42.67%	42.50%	41.00%	49.49%	47.53%	56.76%	50.00%	63.64%	73.68%	29.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	51	3	2	11	2	2	5	1	1	5	1	0	3	4	1	0	1	0	1	0	2	2	0	2	0	0	2					
		0.55%	0.47%	0.51%	1.43%	0.49%	0.27%	0.73%	0.31%	0.30%	0.59%	0.26%	0.00%	0.42%	0.72%	0.87%	0.00%	0.35%	0.00%	1.25%	0.00%	1.02%	0.90%	0.00%	0.86%	0.00%	0.00%	1.49%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
