Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
"Наименование Избирательной комиссии:    Орел, Северная "																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №786	УИК №787	УИК №788	УИК №789	УИК №793	УИК №800	УИК №817					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	471	22	10	30	3	7	80	23	23	12	12	17	23	28	15	14	23	22	27	14	7	4	13	16	11	10	5					
		1.29%	1.17%	1.22%	1.61%	0.24%	0.53%	4.20%	1.28%	1.19%	0.90%	0.82%	1.04%	1.55%	1.83%	0.99%	0.84%	1.26%	1.24%	1.59%	1.03%	0.46%	1.04%	1.22%	1.35%	0.90%	1.50%	1.26%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
