Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Верхневилюйская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	350	17	20	26	3	9	14	11	11	15	16	7	6	25	29	21	12	1	20	4	6	17	1	4	20	26	9					
		4.42%	1.82%	2.27%	3.41%	8.33%	3.13%	11.66%	7.33%	2.07%	10.34%	5.49%	2.95%	2.56%	7.16%	6.62%	8.78%	4.47%	3.12%	5.91%	10.52%	2.56%	5.10%	1.63%	1.84%	10.10%	5.72%	8.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1045	155	115	133	2	45	7	17	96	8	32	26	7	34	68	18	44	2	46	1	45	42	12	27	27	35	1					
		13.22%	16.66%	13.08%	17.47%	5.55%	15.67%	5.83%	11.33%	18.07%	5.51%	10.99%	10.97%	2.99%	9.74%	15.52%	7.53%	16.41%	6.25%	13.60%	2.63%	19.23%	12.61%	19.67%	12.44%	13.63%	7.70%	0.97%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	189	21	27	15	1	4	2	4	14	0	8	8	5	8	6	6	13	0	4	0	8	10	1	3	4	15	2					
		2.39%	2.25%	3.07%	1.97%	2.77%	1.39%	1.66%	2.66%	2.63%	0.0%	2.74%	3.37%	2.13%	2.29%	1.36%	2.51%	4.85%	0.0%	1.18%	0.0%	3.41%	3.00%	1.63%	1.38%	2.02%	3.30%	1.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	34	7	4	5	0	0	1	0	1	2	1	0	1	2	5	0	2	0	0	0	0	0	0	0	1	1	1					
		0.43%	0.75%	0.45%	0.65%	0.0%	0.0%	0.83%	0.0%	0.18%	1.37%	0.34%	0.0%	0.42%	0.57%	1.14%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.22%	0.97%					
22	"5. ""За Русь Святую"""	10	2	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.12%	0.21%	0.22%	0.13%	0.0%	0.34%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	11	2	0	4	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.21%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.42%	0.28%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	15	3	0	3	0	0	1	0	4	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0					
		0.18%	0.32%	0.0%	0.39%	0.0%	0.0%	0.83%	0.0%	0.75%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.41%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	2	1	0	0	0	1	0	1	0	1	0	1	0	3	1	0	0	1	0	0	0	0	0	2	1	1					
		0.20%	0.21%	0.11%	0.0%	0.0%	0.0%	0.83%	0.0%	0.18%	0.0%	0.34%	0.0%	0.42%	0.0%	0.68%	0.41%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.22%	0.97%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	3	2	1	0	0	0	0	1	0	0	1	0	1	3	0	2	0	1	0	0	1	0	0	1	3	1					
		0.26%	0.32%	0.22%	0.13%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.42%	0.0%	0.28%	0.68%	0.0%	0.74%	0.0%	0.29%	0.0%	0.0%	0.30%	0.0%	0.0%	0.50%	0.66%	0.97%					
27	"10. ""Аграрная партия России"""	103	9	9	7	1	5	6	1	8	6	1	3	1	1	6	4	2	0	4	1	2	4	0	1	4	13	4					
		1.30%	0.96%	1.02%	0.91%	2.77%	1.74%	5.0%	0.66%	1.50%	4.13%	0.34%	1.26%	0.42%	0.28%	1.36%	1.67%	0.74%	0.0%	1.18%	2.63%	0.85%	1.20%	0.0%	0.46%	2.02%	2.86%	3.88%					
28	"11. ""Истинные патриоты России"""	9	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0					
		0.11%	0.0%	0.11%	0.0%	0.0%	0.69%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	98	15	6	11	0	3	0	1	5	4	6	1	2	7	4	1	10	0	3	0	3	3	2	3	1	4	3					
		1.24%	1.61%	0.68%	1.44%	0.0%	1.04%	0.0%	0.66%	0.94%	2.75%	2.06%	0.42%	0.85%	2.00%	0.91%	0.41%	3.73%	0.0%	0.88%	0.0%	1.28%	0.90%	3.27%	1.38%	0.50%	0.88%	2.91%					
30	"13. ""Демократическая партия России"""	16	1	3	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2	1	1	1					
		0.20%	0.10%	0.34%	0.39%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.92%	0.50%	0.22%	0.97%					
31	"14. ""Великая Россия - Евразийский Союз"""	88	10	18	21	2	0	0	0	8	1	6	1	0	4	2	2	1	0	1	0	1	2	0	3	1	4	0					
		1.11%	1.07%	2.04%	2.75%	5.55%	0.0%	0.0%	0.0%	1.50%	0.68%	2.06%	0.42%	0.0%	1.14%	0.45%	0.83%	0.37%	0.0%	0.29%	0.0%	0.42%	0.60%	0.0%	1.38%	0.50%	0.88%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0					
		0.10%	0.0%	0.11%	0.13%	0.0%	0.34%	0.0%	0.0%	0.18%	0.0%	0.34%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2113	289	239	187	20	70	21	26	110	23	75	42	147	108	74	31	81	18	92	16	100	83	19	41	39	143	19					
		26.73%	31.07%	27.18%	24.57%	55.55%	24.39%	17.5%	17.33%	20.71%	15.86%	25.77%	17.72%	62.82%	30.94%	16.89%	12.97%	30.22%	56.25%	27.21%	42.10%	42.73%	24.92%	31.14%	18.89%	19.69%	31.49%	18.44%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	1	2	2	0	2	1	3	7	1	2	1	0	1	0	1	4	0	7	0	0	1	0	4	1	2	1					
		0.55%	0.10%	0.22%	0.26%	0.0%	0.69%	0.83%	2.0%	1.31%	0.68%	0.68%	0.42%	0.0%	0.28%	0.0%	0.41%	1.49%	0.0%	2.07%	0.0%	0.0%	0.30%	0.0%	1.84%	0.50%	0.44%	0.97%					
35	"18. ""ЛДПР"""	107	6	12	7	0	2	4	2	9	4	8	4	4	5	5	4	6	1	0	0	5	4	3	2	2	6	2					
		1.35%	0.64%	1.36%	0.91%	0.0%	0.69%	3.33%	1.33%	1.69%	2.75%	2.74%	1.68%	1.70%	1.43%	1.14%	1.67%	2.23%	3.12%	0.0%	0.0%	2.13%	1.20%	4.91%	0.92%	1.01%	1.32%	1.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	125	19	17	12	1	2	1	0	19	0	3	9	3	2	4	3	3	3	5	1	2	7	0	0	2	5	2					
		1.58%	2.04%	1.93%	1.57%	2.77%	0.69%	0.83%	0.0%	3.57%	0.0%	1.03%	3.79%	1.28%	0.57%	0.91%	1.25%	1.11%	9.37%	1.47%	2.63%	0.85%	2.10%	0.0%	0.0%	1.01%	1.10%	1.94%					
37	"20. ""Политическая партия ""Единая Россия"""	2162	191	224	168	3	93	39	49	152	52	81	102	30	99	113	105	43	2	128	10	39	86	14	94	74	125	46					
		27.35%	20.53%	25.48%	22.07%	8.33%	32.40%	32.5%	32.66%	28.62%	35.86%	27.83%	43.03%	12.82%	28.36%	25.79%	43.93%	16.04%	6.25%	37.86%	26.31%	16.66%	25.82%	22.95%	43.31%	37.37%	27.53%	44.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	1	1	1	1	0	0	2	1	0	1	2	1	0	1	2	1	0	2	0	1	2	0	1	0	0	0					
		0.26%	0.10%	0.11%	0.13%	2.77%	0.0%	0.0%	1.33%	0.18%	0.0%	0.34%	0.84%	0.42%	0.0%	0.22%	0.83%	0.37%	0.0%	0.59%	0.0%	0.42%	0.60%	0.0%	0.46%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	4	2	1	0	0	0	0	2	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	2	0					
		0.20%	0.43%	0.22%	0.13%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.34%	0.0%	0.0%	0.28%	0.22%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.44%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	947	130	132	123	1	33	15	18	54	22	37	21	10	33	92	28	13	5	14	2	13	59	8	24	8	48	4					
		11.98%	13.97%	15.01%	16.16%	2.77%	11.49%	12.5%	12.0%	10.16%	15.17%	12.71%	8.86%	4.27%	9.45%	21.00%	11.71%	4.85%	15.62%	4.14%	5.26%	5.55%	17.71%	13.11%	11.05%	4.04%	10.57%	3.88%					
																																	
41	Против всех	242	25	21	21	0	10	3	14	16	6	8	3	13	12	13	9	14	0	7	2	3	9	0	7	8	13	5					
		3.06%	2.68%	2.38%	2.75%	0.0%	3.48%	2.5%	9.33%	3.01%	4.13%	2.74%	1.26%	5.55%	3.43%	2.96%	3.76%	5.22%	0.0%	2.07%	5.26%	1.28%	2.70%	0.0%	3.22%	4.04%	2.86%	4.85%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
