Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Большеболдинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №250	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №261	УИК №263	УИК №264	УИК №266	УИК №267	УИК №269	УИК №270	УИК №271	УИК №272	УИК №274	УИК №275	УИК №276					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4664	74	227	414	353	344	430	268	135	143	104	150	127	255	291	312	133	219	254	61	310	60					
		65.09%	45.12%	78.28%	61.33%	53.00%	45.56%	55.41%	75.49%	81.82%	78.14%	70.75%	70.09%	65.80%	60.86%	79.08%	76.85%	63.94%	82.64%	70.56%	66.30%	79.90%	78.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	13	0	0	1	3	1	0	0	0	0	0	0	3	1	0	2	2	0	0	0	0	0					
		0.18%	0.00%	0.00%	0.15%	0.45%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.55%	0.24%	0.00%	0.49%	0.96%	0.00%	0.00%	0.00%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
