Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Суздальская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	328	2	12	3	1	1	32	7	1	1	3	7	1	10	1	1	1	11	3	27	6	13	3	1	3	0	1	17	27	1	0	4	6	12	1	2	1	6	3	13	19	5	17	22	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	266	1	9	3	1	0	30	4	1	1	3	7	0	9	0	0	1	9	2	25	1	12	2	1	3	0	1	17	21	0	0	3	6	9	0	2	0	4	2	8	13	4	15	18	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	252	10	11	1	3	3	4	6	5	3	6	5	1	5	3	2	3	2	2	4	5	2	5	5	5	8	0	1	3	3	1	4	2	20	3	4	2	2	0	9	17	10	31	14	17					
14	Число погашенных неиспользованных открепительных удостоверений	62	1	3	0	0	1	2	3	0	0	0	0	1	1	1	1	0	2	1	2	5	1	1	0	0	0	0	0	6	1	0	1	0	3	1	0	1	2	1	5	6	1	2	4	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	111	6	3	2	3	2	9	6	0	0	1	8	2	3	0	0	2	2	1	7	0	0	2	3	2	0	1	6	4	1	0	1	3	2	0	0	0	2	1	3	7	6	4	3	3					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4207	174	203	57	36	26	161	118	70	16	64	178	55	274	40	17	82	90	41	154	59	60	56	34	254	3	17	78	101	10	1	46	33	243	17	35	15	51	33	72	217	149	210	289	268					
		24.29%	23.55%	27.25%	18.51%	21.69%	22.22%	25.88%	19.38%	29.41%	13.33%	21.26%	36.93%	26.32%	39.77%	28.17%	22.97%	28.47%	25.35%	21.81%	21.12%	22.10%	15.54%	17.61%	10.56%	23.43%	30.00%	12.78%	16.88%	19.39%	16.39%	25.00%	13.03%	17.28%	27.96%	23.61%	22.15%	20.00%	14.78%	13.20%	25.90%	27.30%	27.64%	25.15%	29.86%	29.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2639	114	134	64	29	22	92	116	29	21	46	68	36	88	19	8	48	67	31	150	45	66	21	25	206	1	12	60	105	3	0	34	42	143	9	18	6	55	24	47	116	58	102	142	117					
		15.24%	15.43%	17.99%	20.78%	17.47%	18.80%	14.79%	19.05%	12.18%	17.50%	15.28%	14.11%	17.22%	12.77%	13.38%	10.81%	16.67%	18.87%	16.49%	20.58%	16.85%	17.10%	6.60%	7.76%	19.00%	10.00%	9.02%	12.99%	20.15%	4.92%	0.00%	9.63%	21.99%	16.46%	12.50%	11.39%	8.00%	15.94%	9.60%	16.91%	14.59%	10.76%	12.22%	14.67%	13.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	191	7	10	3	1	3	12	7	2	0	2	3	1	7	1	1	4	4	2	19	1	5	6	1	8	0	0	3	4	1	0	2	2	11	1	3	0	0	0	5	10	2	10	17	10					
		1.10%	0.95%	1.34%	0.97%	0.60%	2.56%	1.93%	1.15%	0.84%	0.00%	0.66%	0.62%	0.48%	1.02%	0.70%	1.35%	1.39%	1.13%	1.06%	2.61%	0.37%	1.30%	1.89%	0.31%	0.74%	0.00%	0.00%	0.65%	0.77%	1.64%	0.00%	0.57%	1.05%	1.27%	1.39%	1.90%	0.00%	0.00%	0.00%	1.80%	1.26%	0.37%	1.20%	1.76%	1.11%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3361	195	148	49	38	23	159	101	36	11	41	82	33	101	25	12	62	51	15	112	54	46	27	34	168	4	19	102	127	5	0	33	38	218	17	36	9	64	40	76	186	142	231	221	170					
		19.41%	26.39%	19.87%	15.91%	22.89%	19.66%	25.56%	16.58%	15.13%	9.17%	13.62%	17.01%	15.79%	14.66%	17.61%	16.22%	21.53%	14.37%	7.98%	15.36%	20.22%	11.92%	8.49%	10.56%	15.50%	40.00%	14.29%	22.08%	24.38%	8.20%	0.00%	9.35%	19.90%	25.09%	23.61%	22.78%	12.00%	18.55%	16.00%	27.34%	23.40%	26.35%	27.66%	22.83%	18.89%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	544	28	19	4	4	3	21	24	4	8	1	11	4	23	8	2	17	8	2	15	9	8	6	5	47	0	8	5	3	4	0	4	1	22	2	5	0	8	4	11	25	31	56	41	33					
		3.14%	3.79%	2.55%	1.30%	2.41%	2.56%	3.38%	3.94%	1.68%	6.67%	0.33%	2.28%	1.91%	3.34%	5.63%	2.70%	5.90%	2.25%	1.06%	2.06%	3.37%	2.07%	1.89%	1.55%	4.34%	0.00%	6.02%	1.08%	0.58%	6.56%	0.00%	1.13%	0.52%	2.53%	2.78%	3.16%	0.00%	2.32%	1.60%	3.96%	3.14%	5.75%	6.71%	4.24%	3.67%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5992	201	213	125	54	33	158	234	90	62	139	132	77	182	44	33	66	129	95	254	94	197	197	217	372	2	74	211	171	38	3	232	70	213	25	59	44	163	143	60	220	141	205	236	284					
		34.60%	27.20%	28.59%	40.58%	32.53%	28.21%	25.40%	38.42%	37.82%	51.67%	46.18%	27.39%	36.84%	26.42%	30.99%	44.59%	22.92%	36.34%	50.53%	34.84%	35.21%	51.04%	61.95%	67.39%	34.32%	20.00%	55.64%	45.67%	32.82%	62.30%	75.00%	65.72%	36.65%	24.51%	34.72%	37.34%	58.67%	47.25%	57.20%	21.58%	27.67%	26.16%	24.55%	24.38%	31.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	88	4	1	0	0	1	6	1	1	0	0	0	2	4	1	1	1	2	1	7	2	2	1	3	1	0	1	1	3	0	0	1	0	5	1	1	0	0	0	2	6	3	6	11	5					
		0.51%	0.54%	0.13%	0.00%	0.00%	0.85%	0.96%	0.16%	0.42%	0.00%	0.00%	0.00%	0.96%	0.58%	0.70%	1.35%	0.35%	0.56%	0.53%	0.96%	0.75%	0.52%	0.31%	0.93%	0.09%	0.00%	0.75%	0.22%	0.58%	0.00%	0.00%	0.28%	0.00%	0.58%	1.39%	0.63%	0.00%	0.00%	0.00%	0.72%	0.75%	0.56%	0.72%	1.14%	0.56%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
