Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Головинский район																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4818	194	191	241	218	165	258	272	77	82	228	202	119	171	130	148	221	215	202	219	211	217	96	225	94	186	236					
		13.64%	20.40%	19.25%	14.40%	13.75%	12.16%	15.46%	19.29%	5.38%	5.21%	11.59%	12.24%	10.36%	12.33%	12.80%	11.57%	16.46%	17.55%	18.33%	17.83%	17.28%	17.98%	4.00%	20.79%	7.77%	17.13%	20.85%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2719	145	158	61	12	100	178	128	129	138	62	98	115	108	26	97	28	9	140	177	165	59	78	147	88	140	133					
		7.70%	15.25%	15.93%	3.64%	0.76%	7.37%	10.67%	9.08%	9.01%	8.77%	3.15%	5.94%	10.01%	7.79%	2.56%	7.58%	2.08%	0.73%	12.70%	14.41%	13.51%	4.89%	3.25%	13.59%	7.27%	12.89%	11.75%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	437	18	21	27	18	11	5	26	18	15	25	16	16	5	7	11	1	4	27	24	24	3	20	30	22	19	24					
		1.24%	1.89%	2.12%	1.61%	1.13%	0.81%	0.30%	1.84%	1.26%	0.95%	1.27%	0.97%	1.39%	0.36%	0.69%	0.86%	0.07%	0.33%	2.45%	1.95%	1.97%	0.25%	0.83%	2.77%	1.82%	1.75%	2.12%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7576	217	233	350	378	254	331	395	365	375	395	292	109	268	186	191	342	304	279	355	340	307	153	295	296	240	326					
		21.44%	22.82%	23.49%	20.91%	23.83%	18.72%	19.83%	28.01%	25.49%	23.82%	20.07%	17.70%	9.49%	19.32%	18.31%	14.93%	25.47%	24.82%	25.32%	28.91%	27.85%	25.43%	6.38%	27.26%	24.46%	22.10%	28.80%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3025	102	128	100	137	101	49	272	87	126	129	155	160	123	118	88	34	17	122	190	216	38	65	147	93	121	107					
		8.56%	10.73%	12.90%	5.97%	8.64%	7.44%	2.94%	19.29%	6.08%	8.01%	6.55%	9.39%	13.93%	8.87%	11.61%	6.88%	2.53%	1.39%	11.07%	15.47%	17.69%	3.15%	2.71%	13.59%	7.69%	11.14%	9.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16043	249	230	858	783	698	814	271	710	806	1095	850	598	694	526	715	699	653	297	246	241	579	1968	212	607	360	284					
		45.41%	26.18%	23.19%	51.25%	49.37%	51.44%	48.77%	19.22%	49.58%	51.21%	55.64%	51.52%	52.05%	50.04%	51.77%	55.90%	52.05%	53.31%	26.95%	20.03%	19.74%	47.97%	82.00%	19.59%	50.17%	33.15%	25.09%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	225	11	6	11	12	7	3	14	17	8	12	11	10	5	6	9	1	5	15	6	10	3	8	8	10	11	6					
		0.64%	1.16%	0.60%	0.66%	0.76%	0.52%	0.18%	0.99%	1.19%	0.51%	0.61%	0.67%	0.87%	0.36%	0.59%	0.70%	0.07%	0.41%	1.36%	0.49%	0.82%	0.25%	0.33%	0.74%	0.83%	1.01%	0.53%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
