Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Кировская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	400	1	3	6	4	1	4	12	2	6	9	5	25	3	14	31	2	3	4	3	4	2	2	5	5	4	2	3	1	6	6	110	90	22					
14	Число неиспользованных открепительных удостоверений	63	2	0	2	0	0	0	2	2	4	0	1	8	1	4	8	1	0	2	0	0	1	4	0	1	6	1	1	2	0	4	4	0	2					
15	"Число открепительных удостоверений, выданных в ТИК"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	704	17	2	16	0	4	7	12	4	50	39	54	42	32	43	71	5	1	8	21	11	5	1	13	1	7	0	11	3	12	53	46	34	79					
		5.62%	5.30%	1.36%	5.25%	0.00%	3.31%	4.38%	2.45%	3.01%	7.66%	6.25%	8.26%	5.76%	5.17%	7.44%	7.24%	1.62%	0.49%	2.61%	3.27%	4.25%	5.95%	1.02%	5.18%	1.12%	4.05%	0.00%	4.01%	3.09%	3.41%	6.07%	6.11%	7.41%	12.01%					
19	. Малышкин Олег Александрович	595	8	1	9	2	13	15	39	7	40	34	34	24	17	23	37	11	8	26	17	14	0	11	24	2	4	1	7	3	22	63	34	19	26					
		4.75%	2.49%	0.68%	2.95%	2.56%	10.74%	9.38%	7.96%	5.26%	6.13%	5.45%	5.20%	3.29%	2.75%	3.98%	3.78%	3.57%	3.92%	8.50%	2.64%	5.41%	0.00%	11.22%	9.56%	2.25%	2.31%	2.33%	2.55%	3.09%	6.25%	7.22%	4.52%	4.14%	3.95%					
20	. Миронов Сергей Михайлович	121	3	1	1	1	0	3	6	0	5	7	10	4	3	5	10	4	0	2	9	1	0	1	1	6	2	0	2	1	1	10	11	4	7					
		0.97%	0.93%	0.68%	0.33%	1.28%	0.00%	1.88%	1.22%	0.00%	0.77%	1.12%	1.53%	0.55%	0.48%	0.87%	1.02%	1.30%	0.00%	0.65%	1.40%	0.39%	0.00%	1.02%	0.40%	6.74%	1.16%	0.00%	0.73%	1.03%	0.28%	1.15%	1.46%	0.87%	1.06%					
21	. Путин Владимир Владимирович	7082	165	104	189	58	73	107	322	99	360	356	373	377	353	309	554	225	151	227	411	173	49	48	118	42	102	9	148	64	201	403	379	233	300					
		56.58%	51.40%	70.75%	61.97%	74.36%	60.33%	66.88%	65.71%	74.44%	55.13%	57.05%	57.03%	51.71%	57.03%	53.46%	56.53%	73.05%	74.02%	74.18%	63.92%	66.80%	58.33%	48.98%	47.01%	47.19%	58.96%	20.93%	54.01%	65.98%	57.10%	46.16%	50.33%	50.76%	45.59%					
22	. Хакамада Ирина Муцуовна	437	8	2	7	7	4	2	13	5	23	27	23	36	18	34	38	6	0	5	12	1	4	0	16	3	6	1	14	5	13	37	31	21	15					
		3.49%	2.49%	1.36%	2.30%	8.97%	3.31%	1.25%	2.65%	3.76%	3.52%	4.33%	3.52%	4.94%	2.91%	5.88%	3.88%	1.95%	0.00%	1.63%	1.87%	0.39%	4.76%	0.00%	6.37%	3.37%	3.47%	2.33%	5.11%	5.15%	3.69%	4.24%	4.12%	4.58%	2.28%					
23	. Харитонов Николай Михайлович	2986	111	34	64	7	23	19	82	16	150	137	125	204	167	139	220	49	39	28	152	46	22	35	60	35	47	32	86	16	86	233	212	124	186					
		23.86%	34.58%	23.13%	20.98%	8.97%	19.01%	11.88%	16.73%	12.03%	22.97%	21.96%	19.11%	27.98%	26.98%	24.05%	22.45%	15.91%	19.12%	9.15%	23.64%	17.76%	26.19%	35.71%	23.90%	39.33%	27.17%	74.42%	31.39%	16.49%	24.43%	26.69%	28.15%	27.02%	28.27%					
																																								
24	Против всех	466	3	2	15	3	4	4	14	2	18	21	26	39	21	20	39	6	3	7	16	11	4	2	14	0	3	0	6	5	10	64	27	20	37					
		3.72%	0.93%	1.36%	4.92%	3.85%	3.31%	2.50%	2.86%	1.50%	2.76%	3.37%	3.98%	5.35%	3.39%	3.46%	3.98%	1.95%	1.47%	2.29%	2.49%	4.25%	4.76%	2.04%	5.58%	0.00%	1.73%	0.00%	2.19%	5.15%	2.84%	7.33%	3.59%	4.36%	5.62%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
