Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Яковлевская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	919	30	30	30	30	30	30	30	30	30	40	10	10	25	30	23	15	25	20	33	8	10	8	46	13	8	13	33	55	8	8	8	8	8	8	8	8	8	8	16	13	11	8	12	8	8	8	17	13	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	802	30	30	28	30	15	30	30	24	24	39	9	10	25	30	23	15	25	20	33	8	9	5	46	13	6	13	33	55	4	0	7	0	5	0	1	4	1	0	16	11	11	8	12	3	2	5	16	13	15	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	439	23	75	19	22	8	12	8	14	9	1	7	8	6	6	3	3	9	6	7	4	4	1	6	9	1	7	27	12	4	1	7	0	7	6	6	4	4	5	5	10	0	0	6	10	6	5	10	6	4	16					
14	Число погашенных неиспользованных открепительных удостоверений	117	0	0	2	0	15	0	0	6	6	1	1	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	0	0	4	8	1	8	3	8	7	4	7	8	0	2	0	0	0	5	6	3	1	0	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	1	2	3	2	3	2	1	0	1	3	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4129	144	205	216	205	150	185	217	169	194	173	120	76	68	137	129	60	163	153	97	12	67	22	115	57	1	59	91	83	23	11	42	25	45	21	10	5	13	13	108	138	35	3	42	24	66	23	67	16	3	28					
		10.45%	11.50%	13.12%	10.34%	15.10%	9.51%	13.23%	12.84%	12.74%	16.14%	13.94%	10.23%	7.92%	11.99%	9.96%	11.29%	12.30%	12.45%	11.29%	14.31%	5.24%	7.81%	6.73%	9.43%	7.17%	0.70%	8.74%	6.71%	10.67%	4.41%	5.58%	8.64%	8.22%	8.95%	9.42%	7.52%	3.82%	5.44%	13.83%	11.84%	10.92%	9.11%	3.30%	9.93%	8.54%	13.89%	9.16%	10.98%	7.92%	0.27%	5.02%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3702	144	147	178	144	136	179	200	158	140	121	154	95	66	142	129	52	134	149	79	16	66	11	20	44	3	46	97	73	33	18	38	26	41	5	7	10	18	14	111	146	26	8	37	26	47	22	65	36	7	38					
		9.37%	11.50%	9.41%	8.52%	10.60%	8.62%	12.80%	11.83%	11.91%	11.65%	9.75%	13.13%	9.91%	11.64%	10.32%	11.29%	10.66%	10.24%	10.99%	11.65%	6.99%	7.69%	3.36%	1.64%	5.53%	2.10%	6.81%	7.15%	9.38%	6.33%	9.14%	7.82%	8.55%	8.15%	2.24%	5.26%	7.63%	7.53%	14.89%	12.17%	11.55%	6.77%	8.79%	8.75%	9.25%	9.89%	8.76%	10.66%	17.82%	0.64%	6.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	397	14	13	16	20	19	27	26	22	24	27	14	5	4	11	8	5	14	6	8	1	5	4	5	3	1	0	12	6	2	1	2	1	2	8	0	0	1	1	6	14	1	0	3	2	6	5	8	2	4	8					
		1.00%	1.12%	0.83%	0.77%	1.47%	1.20%	1.93%	1.54%	1.66%	1.99%	2.18%	1.19%	0.52%	0.71%	0.80%	0.70%	1.02%	1.07%	0.44%	1.18%	0.44%	0.58%	1.22%	0.41%	0.38%	0.70%	0.00%	0.88%	0.77%	0.38%	0.51%	0.41%	0.33%	0.40%	3.59%	0.00%	0.00%	0.42%	1.06%	0.66%	1.11%	0.26%	0.00%	0.71%	0.71%	1.26%	1.99%	1.31%	0.99%	0.36%	1.43%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6789	306	290	395	364	278	344	359	267	247	273	208	205	79	327	199	84	254	242	91	23	68	26	100	80	2	88	158	139	53	15	75	56	69	22	16	23	20	29	149	189	46	11	41	42	82	57	77	43	33	145					
		17.19%	24.44%	18.57%	18.91%	26.80%	17.63%	24.61%	21.24%	20.12%	20.55%	21.99%	17.73%	21.38%	13.93%	23.76%	17.41%	17.21%	19.40%	17.86%	13.42%	10.04%	7.93%	7.95%	8.20%	10.06%	1.40%	13.04%	11.65%	17.87%	10.17%	7.61%	15.43%	18.42%	13.72%	9.87%	12.03%	17.56%	8.37%	30.85%	16.34%	14.95%	11.98%	12.09%	9.69%	14.95%	17.26%	22.71%	12.62%	21.29%	3.01%	25.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	627	53	40	34	26	29	22	42	23	31	44	18	9	11	19	20	5	27	14	11	5	9	1	10	4	1	2	12	8	0	0	2	4	7	1	3	1	2	2	15	25	3	0	4	1	4	5	5	2	3	8					
		1.59%	4.23%	2.56%	1.63%	1.91%	1.84%	1.57%	2.49%	1.73%	2.58%	3.55%	1.53%	0.94%	1.94%	1.38%	1.75%	1.02%	2.06%	1.03%	1.62%	2.18%	1.05%	0.31%	0.82%	0.50%	0.70%	0.30%	0.88%	1.03%	0.00%	0.00%	0.41%	1.32%	1.39%	0.45%	2.26%	0.76%	0.84%	2.13%	1.64%	1.98%	0.78%	0.00%	0.95%	0.36%	0.84%	1.99%	0.82%	0.99%	0.27%	1.43%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	23113	560	770	1220	583	942	598	813	670	538	574	633	560	334	704	637	266	692	768	373	169	631	261	937	594	135	472	967	459	398	146	323	188	334	163	97	91	185	33	504	737	269	69	290	180	265	137	379	99	1045	321					
		58.51%	44.73%	49.30%	58.40%	42.93%	59.73%	42.78%	48.11%	50.49%	44.76%	46.25%	53.96%	58.39%	58.91%	51.16%	55.73%	54.51%	52.86%	56.68%	55.01%	73.80%	73.54%	79.82%	76.80%	74.72%	94.41%	69.93%	71.31%	58.99%	76.39%	74.11%	66.46%	61.84%	66.40%	73.09%	72.93%	69.47%	77.41%	35.11%	55.26%	58.31%	70.05%	75.82%	68.56%	64.06%	55.79%	54.58%	62.13%	49.01%	95.26%	57.53%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	136	7	11	7	5	3	4	7	4	7	8	5	0	1	5	4	1	6	7	3	0	1	0	0	3	0	1	1	1	1	0	0	4	0	0	0	0	0	1	5	8	2	0	1	3	0	0	2	1	2	4					
		0.34%	0.56%	0.70%	0.34%	0.37%	0.19%	0.29%	0.41%	0.30%	0.58%	0.64%	0.43%	0.00%	0.18%	0.36%	0.35%	0.20%	0.46%	0.52%	0.44%	0.00%	0.12%	0.00%	0.00%	0.38%	0.00%	0.15%	0.07%	0.13%	0.19%	0.00%	0.00%	1.32%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.55%	0.63%	0.52%	0.00%	0.24%	1.07%	0.00%	0.00%	0.33%	0.50%	0.18%	0.72%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
