Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Камышинская городская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142					
		3.68%	4.89%	3.54%	4.21%	4.37%	4.85%	4.02%	4.27%	4.73%	4.10%	3.70%	3.20%	4.97%	3.64%	4.62%	2.03%	4.94%	2.45%	4.62%	2.17%	4.25%	2.93%	2.14%	4.42%	3.08%	3.19%	3.65%	2.14%	3.04%	3.17%	4.10%	2.57%	4.08%	4.91%	5.36%	1.36%	4.51%	4.79%	2.98%	4.36%	2.83%					
22	"5. ""За Русь Святую"""	278	4	10	7	9	5	7	8	5	7	6	7	4	8	7	4	5	0	4	4	7	10	7	4	5	4	10	13	3	4	8	3	34	7	7	6	6	9	6	3	11					
		0.55%	0.34%	0.78%	0.56%	1.03%	0.36%	0.46%	0.61%	0.38%	0.61%	0.43%	0.57%	0.28%	0.56%	0.53%	0.29%	0.47%	0.0%	0.37%	0.45%	0.64%	0.75%	0.57%	0.47%	0.49%	0.39%	0.83%	0.55%	0.26%	0.29%	0.56%	0.28%	3.85%	0.50%	0.56%	0.32%	0.42%	0.70%	0.44%	0.27%	0.79%					
23	"6. ""Объединенная Российская партия ""Русь"""	97	0	1	3	0	2	1	1	0	1	5	2	5	3	1	1	1	4	0	5	5	6	2	0	2	0	4	5	1	1	10	0	5	0	2	5	4	1	3	2	3					
		0.19%	0.0%	0.07%	0.24%	0.0%	0.14%	0.06%	0.07%	0.0%	0.08%	0.36%	0.16%	0.36%	0.21%	0.07%	0.07%	0.09%	0.42%	0.0%	0.57%	0.46%	0.45%	0.16%	0.0%	0.19%	0.0%	0.33%	0.21%	0.08%	0.07%	0.70%	0.0%	0.56%	0.0%	0.16%	0.27%	0.28%	0.07%	0.22%	0.18%	0.21%					
24	"7. ""Новый курс - Автомобильная Россия"""	312	5	8	8	6	10	6	9	13	10	14	7	13	6	10	8	6	4	2	2	5	11	7	7	2	2	7	31	3	3	26	4	2	6	16	3	9	4	8	7	2					
		0.62%	0.43%	0.63%	0.64%	0.69%	0.72%	0.40%	0.68%	0.99%	0.87%	1.01%	0.57%	0.93%	0.42%	0.77%	0.58%	0.57%	0.42%	0.18%	0.22%	0.46%	0.82%	0.57%	0.83%	0.19%	0.19%	0.58%	1.33%	0.26%	0.22%	1.84%	0.38%	0.22%	0.43%	1.28%	0.16%	0.63%	0.31%	0.59%	0.63%	0.14%					
25	"8. ""Народно-республиканская партия России"""	50	0	0	0	1	3	1	1	1	1	0	1	1	0	0	2	1	5	1	0	1	4	2	1	1	1	3	4	0	0	0	3	5	1	1	2	0	1	0	0	1					
		0.10%	0.0%	0.0%	0.0%	0.11%	0.21%	0.06%	0.07%	0.07%	0.08%	0.0%	0.08%	0.07%	0.0%	0.0%	0.14%	0.09%	0.53%	0.09%	0.0%	0.09%	0.30%	0.16%	0.11%	0.09%	0.09%	0.24%	0.17%	0.0%	0.0%	0.0%	0.28%	0.56%	0.07%	0.08%	0.10%	0.0%	0.07%	0.0%	0.0%	0.07%					
26	"9. ""Российская экологическая партия ""Зеленые"""	138	4	4	2	2	4	3	7	6	2	7	2	1	2	3	3	6	3	2	1	2	3	2	1	1	1	5	14	4	5	5	1	1	1	7	5	5	3	2	3	3					
		0.27%	0.34%	0.31%	0.16%	0.23%	0.28%	0.20%	0.53%	0.45%	0.17%	0.50%	0.16%	0.07%	0.14%	0.23%	0.21%	0.57%	0.32%	0.18%	0.11%	0.18%	0.22%	0.16%	0.11%	0.09%	0.09%	0.41%	0.60%	0.35%	0.36%	0.35%	0.09%	0.11%	0.07%	0.56%	0.27%	0.35%	0.23%	0.14%	0.27%	0.21%					
27	"10. ""Аграрная партия России"""	1094	18	22	31	19	34	35	36	26	21	31	29	31	28	32	41	31	15	33	22	26	39	37	25	26	19	33	27	22	29	28	18	4	43	15	13	23	31	31	40	30					
		2.18%	1.57%	1.73%	2.51%	2.18%	2.46%	2.34%	2.75%	1.98%	1.83%	2.24%	2.38%	2.23%	1.96%	2.46%	2.98%	2.94%	1.60%	3.05%	2.51%	2.40%	2.93%	3.05%	2.99%	2.58%	1.89%	2.74%	1.15%	1.97%	2.14%	1.98%	1.71%	0.45%	3.10%	1.20%	0.70%	1.62%	2.43%	2.31%	3.63%	2.17%					
28	"11. ""Истинные патриоты России"""	74	1	1	2	1	1	3	0	0	0	1	0	1	2	0	0	11	0	1	0	1	0	0	0	1	1	2	4	2	0	1	0	27	0	0	6	1	1	2	0	0					
		0.14%	0.08%	0.07%	0.16%	0.11%	0.07%	0.20%	0.0%	0.0%	0.0%	0.07%	0.0%	0.07%	0.14%	0.0%	0.0%	1.04%	0.0%	0.09%	0.0%	0.09%	0.0%	0.0%	0.0%	0.09%	0.09%	0.16%	0.17%	0.17%	0.0%	0.07%	0.0%	3.06%	0.0%	0.0%	0.32%	0.07%	0.07%	0.14%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	587	21	20	13	9	20	19	18	8	21	13	9	20	10	12	11	17	7	12	15	7	20	14	12	12	9	13	15	12	25	16	15	1	21	22	17	24	23	12	11	11					
		1.17%	1.83%	1.57%	1.05%	1.03%	1.44%	1.27%	1.37%	0.61%	1.83%	0.94%	0.73%	1.44%	0.70%	0.92%	0.80%	1.61%	0.74%	1.11%	1.71%	0.64%	1.50%	1.15%	1.43%	1.19%	0.89%	1.07%	0.64%	1.07%	1.84%	1.13%	1.42%	0.11%	1.51%	1.76%	0.92%	1.69%	1.80%	0.89%	1.00%	0.79%					
30	"13. ""Демократическая партия России"""	97	1	1	0	1	2	3	1	2	2	3	2	2	0	1	5	2	3	1	2	2	1	0	1	2	1	2	3	2	3	13	5	15	0	4	3	2	1	0	0	3					
		0.19%	0.08%	0.07%	0.0%	0.11%	0.14%	0.20%	0.07%	0.15%	0.17%	0.21%	0.16%	0.14%	0.0%	0.07%	0.36%	0.19%	0.32%	0.09%	0.22%	0.18%	0.07%	0.0%	0.11%	0.19%	0.09%	0.16%	0.12%	0.17%	0.22%	0.92%	0.47%	1.70%	0.0%	0.32%	0.16%	0.14%	0.07%	0.0%	0.0%	0.21%					
31	"14. ""Великая Россия - Евразийский Союз"""	96	1	3	0	0	1	3	0	0	1	0	1	2	30	6	2	1	0	1	2	2	1	1	2	0	1	1	5	2	1	15	1	0	1	0	4	0	1	1	2	1					
		0.19%	0.08%	0.23%	0.0%	0.0%	0.07%	0.20%	0.0%	0.0%	0.08%	0.0%	0.08%	0.14%	2.10%	0.46%	0.14%	0.09%	0.0%	0.09%	0.22%	0.18%	0.07%	0.08%	0.23%	0.0%	0.09%	0.08%	0.21%	0.17%	0.07%	1.06%	0.09%	0.0%	0.07%	0.0%	0.21%	0.0%	0.07%	0.07%	0.18%	0.07%					
32	"15. ""Партия СЛОН"""	82	0	0	3	2	1	1	1	1	3	2	2	1	0	1	3	1	1	3	3	1	3	2	1	0	0	1	13	3	3	0	1	5	3	0	10	1	0	1	2	3					
		0.16%	0.0%	0.0%	0.24%	0.23%	0.07%	0.06%	0.07%	0.07%	0.26%	0.14%	0.16%	0.07%	0.0%	0.07%	0.21%	0.09%	0.10%	0.27%	0.34%	0.09%	0.22%	0.16%	0.11%	0.0%	0.0%	0.08%	0.55%	0.26%	0.22%	0.0%	0.09%	0.56%	0.21%	0.0%	0.54%	0.07%	0.0%	0.07%	0.18%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5164	178	158	129	61	176	183	162	149	121	141	150	168	132	157	184	113	72	114	85	127	134	127	111	113	118	122	92	118	153	161	83	0	151	164	52	154	141	152	120	138					
		10.33%	15.55%	12.46%	10.46%	7.01%	12.75%	12.26%	12.37%	11.37%	10.55%	10.23%	12.32%	12.10%	9.25%	12.09%	13.39%	10.75%	7.68%	10.54%	9.71%	11.74%	10.06%	10.49%	13.27%	11.24%	11.78%	10.13%	3.95%	10.58%	11.29%	11.39%	7.90%	0.0%	10.91%	13.13%	2.83%	10.86%	11.09%	11.34%	10.91%	10.02%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	192	7	1	2	1	3	2	0	0	0	4	1	4	0	1	3	0	3	0	1	2	7	1	0	2	3	2	11	2	4	12	4	83	2	1	11	1	1	3	2	5					
		0.38%	0.61%	0.07%	0.16%	0.11%	0.21%	0.13%	0.0%	0.0%	0.0%	0.29%	0.08%	0.28%	0.0%	0.07%	0.21%	0.0%	0.32%	0.0%	0.11%	0.18%	0.52%	0.08%	0.0%	0.19%	0.29%	0.16%	0.47%	0.17%	0.29%	0.84%	0.38%	9.41%	0.14%	0.08%	0.59%	0.07%	0.07%	0.22%	0.18%	0.36%					
35	"18. ""ЛДПР"""	6683	118	178	151	118	180	209	193	195	192	222	158	198	217	176	151	113	162	143	135	129	165	159	75	115	141	174	415	111	169	104	188	2	200	185	328	184	140	162	154	174					
		13.37%	10.31%	14.03%	12.24%	13.57%	13.04%	14.00%	14.74%	14.88%	16.75%	16.11%	12.98%	14.26%	15.21%	13.55%	10.98%	10.75%	17.28%	13.22%	15.42%	11.93%	12.39%	13.14%	8.97%	11.44%	14.08%	14.45%	17.82%	9.95%	12.47%	7.36%	17.90%	0.22%	14.45%	14.81%	17.85%	12.98%	11.01%	12.08%	14.01%	12.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	864	10	17	18	12	20	35	18	16	13	22	14	18	18	25	18	15	17	25	16	17	20	22	13	20	20	15	27	20	16	31	18	136	12	19	9	19	17	29	15	22					
		1.72%	0.87%	1.34%	1.45%	1.38%	1.44%	2.34%	1.37%	1.22%	1.13%	1.59%	1.15%	1.29%	1.26%	1.92%	1.31%	1.42%	1.81%	2.31%	1.82%	1.57%	1.50%	1.81%	1.55%	1.99%	1.99%	1.24%	1.15%	1.79%	1.18%	2.19%	1.71%	15.41%	0.86%	1.52%	0.48%	1.34%	1.33%	2.16%	1.36%	1.59%					
37	"20. ""Политическая партия ""Единая Россия"""	14552	315	342	304	293	405	388	354	438	319	444	360	397	424	351	394	281	298	291	239	346	375	335	201	246	302	331	971	319	369	364	317	15	344	370	860	466	351	366	328	339					
		29.12%	27.53%	26.97%	24.65%	33.71%	29.34%	26.00%	27.04%	33.43%	27.83%	32.22%	29.58%	28.60%	29.73%	27.04%	28.67%	26.73%	31.80%	26.91%	27.31%	32.00%	28.17%	27.68%	24.04%	24.47%	30.16%	27.49%	41.70%	28.60%	27.23%	25.76%	30.19%	1.70%	24.85%	29.62%	46.81%	32.88%	27.61%	27.31%	29.84%	24.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	340	0	2	4	4	0	0	0	2	2	1	1	1	2	1	2	2	3	1	1	3	2	2	0	3	0	3	2	3	1	0	3	267	1	4	6	0	2	4	3	2					
		0.68%	0.0%	0.15%	0.32%	0.46%	0.0%	0.0%	0.0%	0.15%	0.17%	0.07%	0.08%	0.07%	0.14%	0.07%	0.14%	0.19%	0.32%	0.09%	0.11%	0.27%	0.15%	0.16%	0.0%	0.29%	0.0%	0.24%	0.08%	0.26%	0.07%	0.0%	0.28%	30.27%	0.07%	0.32%	0.32%	0.0%	0.15%	0.29%	0.27%	0.14%					
39	"22. ""Развитие предпринимательства"""	128	1	1	2	5	7	7	2	7	4	3	1	7	2	3	7	4	4	1	3	0	1	2	2	3	0	2	8	2	4	4	2	2	5	2	3	3	6	2	0	4					
		0.25%	0.08%	0.07%	0.16%	0.57%	0.50%	0.46%	0.15%	0.53%	0.34%	0.21%	0.08%	0.50%	0.14%	0.23%	0.50%	0.38%	0.42%	0.09%	0.34%	0.0%	0.07%	0.16%	0.23%	0.29%	0.0%	0.16%	0.34%	0.17%	0.29%	0.28%	0.19%	0.22%	0.36%	0.16%	0.16%	0.21%	0.47%	0.14%	0.0%	0.29%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	9926	265	297	308	142	240	324	235	200	196	219	273	250	300	285	286	243	158	227	186	204	235	279	213	238	211	269	216	267	351	363	192	160	304	178	100	246	303	328	209	426					
		19.86%	23.16%	23.42%	24.97%	16.34%	17.39%	21.71%	17.95%	15.26%	17.10%	15.89%	22.43%	18.01%	21.03%	21.95%	20.81%	23.12%	16.86%	20.99%	21.25%	18.87%	17.65%	23.05%	25.47%	23.68%	21.07%	22.34%	9.27%	23.94%	25.90%	25.69%	18.28%	18.14%	21.96%	14.25%	5.44%	17.36%	23.83%	24.47%	19.01%	30.93%					
																																															
41	Против всех	2568	43	59	48	48	67	80	82	79	80	66	54	79	66	44	66	55	53	66	49	42	65	42	37	56	36	53	210	74	51	91	49	28	76	61	137	82	49	51	52	42					
		5.14%	3.75%	4.65%	3.89%	5.52%	4.85%	5.36%	6.26%	6.03%	6.98%	4.78%	4.43%	5.69%	4.62%	3.38%	4.80%	5.23%	5.65%	6.10%	5.6%	3.88%	4.88%	3.47%	4.42%	5.57%	3.59%	4.40%	9.02%	6.63%	3.76%	6.44%	4.66%	3.17%	5.49%	4.88%	7.45%	5.78%	3.85%	3.80%	4.73%	3.05%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
